start	
203490	The Magic Stone will show you the road to Waldchen!
203491	The Magic Stone will show you the road to Waldchen!
203492	Click the Magic Stone in front of me. It'll show you a road leading to Waldchen!
203494	Welcome to the Serient Expedition!
203495	We have to find some sign of Ignis.
203496	We received orders to eliminate Ignis!
203497	Keep an eye out!
203498	We have to find some sign of Ignis!
203499	What are you doing here? Go and complete your task!
203500	"Brakion was reborn as a Republic. To keep our peace, we need to find and kill Ignis!"
203501	Is there any information on Ignis?
203502	It's a good day to kill enemies!
203503	Hurry and find some sign of Ignis!
203504	Ignis is no longer our leader. That traitor deserves only death.
203505	Keep an eye out!
203507	Keep a strict watch!
203508	Beautiful weather out today!
203509	So many crayfish and crabs... They look delicious.
203510	It's hard to get... all the way here.
203511	The peaceful days were too short. Why does Ignis...?
203512	Our supplies are running out. I'm hungry.
203513	"We got an order about an expedition from the Republic, but no support."
203514	"It seems Kortoq has a village, too."
203515	Hurry and finish the task!
203516	Keep an eye out!
203517	Find the village on the Kortoq Coast.
203518	"To go back to Brakion, use the Teleportation Device again."
203520	Welcome to the Serient Expedition!
203521	We received orders to pursue Ignis.
203522	Ignis has betrayed us.
203523	We have to set up Republic strongholds on the Kortoq Coast.
203524	We have to find traces of Ignis. We must retrieve the stolen relics.
203525	"We became the Republic thanks to the Etherain Senate. It's peaceful now, but..."
203526	We need to find somewhere to build Republic strongholds. There must be a village or something.
203527	Is there any information on Ignis?
203528	Keep an eye out.
203529	Don't move around alone. It's dangerous.
203530	Look for a village.
203531	Acting alone is dangerous.
203533	Help...
203534	The village was attacked.
203535	A black-hooded woman... attacked the village...
203536	Please don't hurt me.
203537	A black-hooded woman... attacked the village...
203538	I barely got away.
203539	"Please, save my village."
203540	You won't hurt me?
203541	Help...
203542	Save the village.
203543	The black-hooded woman is... scary.
203544	Are you going to spare my life?
203546	Only brave citizens can take the pledge.
203547	The pledge is only given to warriors who complete the mission.
203548	Only brave citizens can take the pledge.
203549	The pledge is only given to warriors who complete the mission.
203550	The pledge is only given to warriors who complete the mission.
203551	Only brave citizens can take the pledge.
203552	The pledge is only given to warriors who complete the mission.
203553	Only brave citizens can take the pledge.
203554	See you again!
203555	Only brave citizens can take the pledge.
203556	Good luck!
203557	Only brave citizens can take the pledge.
//神板 4:20 2011-03-09	
158485	[High-grade] Spirit of the Liberation Army Soldier
158489	[High-grade] Ring of Onslaught
158490	[High-grade] Ring of Protection
158491	[High-grade] Ring of Rage
158527	[High Grade] Ring of Ether
//20011-03-11	Add character gender tooltip.
11389	(M)
11390	(F)
//神穿 11:07 20011-03-14	
90944	I can't believe I died in a fall!
90945	The Source I First Met
90946	A Drop in the Bucket
90947	I can't believe I killed someone.
90948	The Taste of Light and Darkness
90949	The Deep Taste of Light and Darkness
90950	Novice Devil Hunter
90951	Novice Devil Chaser
90952	A Useful Particle
90953	There are no particles around when I need them.
90954	Like Hell on Earth
90955	The Last Survivor
90956	Decontamination of the Corrupted Temple
90957	Cold Blooded
90958	Light and darkness are my power!
90959	Reincarnation of Devil: Aeshma-deva
90960	Reincarnation of Devil: Beelzebub
90961	Reincarnation of Devil: Lucifer
90962	Reincarnation of Devil: Astaroth
90963	Reincarnation of Devil: Arz
90964	Expert Devil Hunter
90965	Expert Devil Chaser
90966	I'm going to be a King of Fusion!
90967	Devils wear particles.
90968	Warmonger
90969	Veteran
90970	Human Hunter
90971	Rookie Gladiator
90972	Experienced Gladiator
90973	Corrupt Gladiator
90974	Ghost Busters!
90975	End of Corrupt
90976	Temple Ruler
90977	Every particle can make a mountain.
90978	You have achieved Rookie Gladiator AC.
90979	You have achieved Experienced Gladiator AC.
90980	You have achieved Corrupt Gladiator AC.
90981	You have achieved Ghost Busters AC.
90982	You have achieved End of Corrupt AC.
90983	You have achieved Temple Ruler AC.
92944	You fall to the bottomless floor of Ruined Temple.
92945	You gain 1 Source of Light and Darkness.
92946	You gain 1 Particle of Light and Darkness.
92947	You defeat other players in battle.
92950	"You complete the ""Devil Hunt"" quest once."
92951	"You complete the ""Traces of Devil"" quest 50 times."
92952	"Fusion: You complete the ""Particle of Light and Darkness"" quest once."
92953	"Disassembly: You complete the ""Source of Light and Darkness"" quest once."
92954	You kill 10 gladiators during a single battle in the Corrupted Temple.
92955	You win the battle in the Corrupted Temple.
92956	You kill 108 soulless gladiators in the Corrupted Temple.
92957	You kill 108 other players in the Corrupted Temple.
92959	You wear the Aeshma-deva set.
92960	You wear the Beelzebub set.
92961	You wear the Lucifer set.
92962	You wear the Astaroth set.
92963	You wear the Arz set.
92964	"You complete the ""Devil Hunt"" quest 30 times."
92965	"You complete the ""Traces of Devil"" quest 300 times."
92966	"Fusion: You complete the ""Particle of Light and Darkness"" quest 100 times."
92967	"Disassembly: You complete the ""Source of Light and Darkness"" quest 100 times."
92968	You kill 50 gladiators during a single battle in the Corrupted Temple.
92969	You win the battle in the Corrupted Temple 100 times.
92970	You kill 200 other players in the Corrupted Temple.
92971	You achieve Corrupted Temple AC as follows:
92972	You achieve Corrupted Temple AC as follows:
92973	You achieve Corrupted Temple AC as follows:
92974	You achieve Corrupted Temple AC as follows:
92975	You achieve Corrupted Temple AC as follows:
92976	You achieve Corrupted Temple AC as follows:
//神穿 11:36 20011-03-14	
45601	Corrupt Little Devil
45602	Corrupt Gladiator's Pledge
46602	A pledge for Veteran Gladiators in the Corrupted Temple.\nYou may be tainted with dark corruption by visiting the temple.
//神板 4:00 20011-03-14	
60900	Corrupted Temple
//神穿 11:46 20011-03-15	
302348	Sealed Etheria
302349	Soul of Sealed Pet
303348	You feel Etheria from Pets. <Right click to use.>
303349	You feel the Soul of Pet. <Right click to use.>
155589	Crafting Sealed Pet (90% success rate)
//神板 2:06 2011-03-15	
47640	Purchase Price:
47641	%s Heim
47642	%s
47643	%s Points
47644	Online Point
//神板 9:52 2011-03-15	
41121	Restores 200 HP.
41122	Restores 400 HP.
41123	Restores 600 HP.
41124	Restores 800 HP.
41225	"Restores 1,000 HP."
41226	"Restores 1,200 HP."
41261	Recovers 100 MP instantly.
41262	Recovers 200 MP instantly.
41263	Recovers 300 MP instantly.
41264	Recovers 400 MP instantly.
41296	Recovers 100 MP.
41297	Recovers 250 MP.
41298	Recovers 400 MP.
41299	Recovers 600 MP.
41300	Recovers 750 MP.
41301	Recovers 900 MP.
//神板 2:16 2011-03-16	
5249	You cannot fly during a battle.
//神板 10:31 2011-03-16	
48991	"A lucky coin from Yibet. Give this to any merchant in the village to get 50,000 Heim."
48992	"A lucky coin from Tibolt. Give this to any merchant in the village to get 1,000,000 Heim."
48993	"A lucky coin from Ignis. Give this to any merchant in the village to get 500,000 Heim."
48046	"A lucky coin from Tibolt. Give this to any merchant in the village to get 5,000 Heim."
48974	"Give this to any merchant in the village to get 500,000 Heim."
48975	"Give this to any merchant in the village to get 1,000,000 Heim."
48976	"Give this to any merchant in the village to get 2,000,000 Heim."
48977	"Give this to any merchant in the village to get 3,000,000 Heim."
48978	"Give this to any merchant in the village to get 5,000,000 Heim."
48979	"Give this to any merchant in the village to get 10,000,000 Heim."
48980	"Give this to any merchant in the village to get 20,000,000 Heim."
//神穿 11:40 2011-03-21	
3451	You can select only one area to enter for the Temple of Blood Takeover.
3452	Participant List for the Temple of Blood Takeover
3453	Submit an entry.
3454	Request mercenaries.
3455	Watch a battle.
3456	Do you want to submit an entry for the Temple of Blood Takeover in %s?
3457	Do you want to remove the selected guild member from the Participant List for the Temple of Blood Takeover?
3458	Are you sure you want to cancel the entry for the selected area?
3459	The selected option is currently not available.
3460	Entry submission for the Temple of Blood Takeover will be closed in %d min. Please hurry and complete submission of an entry.
//神板 2:40 2011-03-21	
3461	C
//神板 6:15 2011-03-21	
159035	Increases Attack Speed (can equip only 1).
//神板 6:44 2011-03-21	
47598	Lottery Coupon
3462	%s Entry List
//神穿 11:37 2011-03-22	
302180	Priest Ring
302181	Conqueror's Ring
//神穿 11:45 2011-03-23	
158492	[Supply] Vigor of the Cheetah (30 min)
158493	[Supply] Vigor of the Bear (30 min)
158494	[Supply] Vigor of the Wolf (30 min)
158495	[Supply] Vigor of the Falcon (30 min)
158496	[Supply] Vigor of the Coyote (30 min)
158497	[Supply] Spirit of the Cheetah (30 min)
158498	[Supply] Spirit of the Bear (30 min)
158499	[Supply] Spirit of the Wolf (30 min)
158500	[Supply] Spirit of the Falcon (30 min)
158501	[Supply] Spirit of the Coyote (30 min)
158502	[Supply] Soul of the Cheetah (30 min)
158503	[Supply] Soul of the Bear (30 min)
158504	[Supply] Soul of the Wolf (30 min)
158505	[Supply] Soul of the Falcon (30 min)
158506	[Supply] Soul of the Coyote (30 min)
158528	[Supply] Vigor of the Snake (30 min)
158529	[Supply] Spirit of the Snake (30 min)
158530	[Supply] Soul of the Snake (30 min)
158531	[Supply] Runestone
158532	[Supply] Grace of Goddess
158533	[Supply] Master's Kit
158537	[Supply] Operation Banner for Field Battle Commander
158538	[Supply] Operation Map for Field Battle Commander
158539	[Supply] Great Commander's Baton
//2011-03-23	Add class gender string
11380	Available classes
//神板 3:32 2011-03-24	
45603	Red Seal Scroll
45604	Blue Seal Scroll
//神穿 12:13 2011-03-25	
11382	Berserker
11383	Valkyrie
11384	Elementalist
11385	Dragon Knight 
11388	Shadow
11313	________ Set Bonus ________
11343	Full Set Bonus
11344	________ Package Item_________
