start	
158820	Equip all the Strong Conqueror of Aiort Sets.
158821	Equip all the Brave Conqueror of Aiort Sets.
158822	Equip all the Cold Conqueror of Aiort Sets.
158823	Equip all the Agile Conqueror of Aiort Sets.
158824	Equip all the Sacred Conqueror of Aiort Sets.
158825	Equip all the Strong Conqueror of Helron Sets.
158826	Equip all the Brave Conqueror of Helron Sets.
158827	Equip all the Cold Conqueror of Helron Sets.
158828	Equip all the Agile Conqueror of Helron Sets.
158829	Equip all the Sacred Conqueror of Helron Sets.
//їАИД 4:54 2011-05-20	
90855	Clear Power Battle
92855	"Clear Power Battle, a sub mission."
//їАИД 12:19 2011-05-23	
11299	%
11300	с
//їАИД 5:19 2011-05-25	
47284	Shining Gladiator's Chest
47290	Corrupt Gladiator's Chest
//їАИД 5:44 2011-05-25	
5990	Do you want to change the gender of %s class?
5991	Do you want to add one character slot?
5992	A character slot has been successfully added. You can see the slots in Character Selection.
//їАИД 10:50 2011-05-25	
203318	Energy of Corrupt Evil is hanging over the ancient temple. The endless war has begun again.
203319	"If you have an invitation, why don't you go to the Corrupted Temple tonight?"
203320	Bring me the Source of Light and Darkness and I'll give you 10 Particles of Light and Darkness in return.
203321	I think you and I will meet again soon. Haha...
203322	"If you fall into the hands of greed, you'll lose your soul to them."
203323	Come to me any time if you want to trade the Source of Light and Darkness for the Particle of Light and Darkness.
203324	"If you have an invitation, why don't you go to the Corrupted Temple tonight?"
203325	"If you fall into the hands of greed, you'll lose your soul."
203326	"Whenever you find the Source of Light and Darkness, bring it to me."
//їАИД 7:12 2011-05-26	
203582	"What? You want this so bad, don't you?"
203583	"I'm not that easy, man!"
203584	"Are you the Ruler of the Corrupted Temple? If not, you're nothing to me!"
203585	Oooops!
203586	My brothers said Temple Ruler would take me.
203587	Rule the Corrupted Temple first before you rule me.
//їАИД 2:47 2011-05-27	
2798	Press the button briefly to\nchange the stat by 1.\nPress the button longer to\nchange the stat quickly.
//їАИД 9:20 2011-05-30	
158232	Mondschein Cat
158233	Reward pet from Mondschein Castle given to heroes
//їАИД 6:11 2011-05-31	
47709	Ether Bullet (Lv. 1)
47710	Ether Bullet (Lv. 2)
48709	Inflicts 25% additional damage upon a monster attack. Damage builds up and Attack Speed gets higher as you attack again and again. (Lucky Monster Damage +1) Available only when wearing an Ether Discharger.
48710	Inflicts 50% additional damage upon a monster attack. Damage builds up and Attack Speed gets higher as you attack again and again. (Lucky Monster Damage +2) Available only when wearing an Ether Discharger.
//їАИД 6:30 2011-06-01	
155793	Conquest for the Cursed Tower
158793	Complete all Cursed Tower AC below.
158774	Green Earth_Sub 3
158779	Shelter for Spirits_Sub 3
158781	Boreas Mountains_Mission_Clear
158784	[Mission] Eliminate Grand General Maximilian at the Sealed Rage
158785	Boreas Mountains_Main
158786	Valley of Life_Mission_Clear
158787	Valley of Life_Sub 1
158788	Valley of Life_Sub 2
158789	Valley of Life_Sub 3
158790	Valley of Life_Sub 4
158791	Valley of Life_Sub 5
158792	Valley of Life_Main
//їААь 11:10 2011-06-07	
713	Cancel deletion.
//їААь 10:58 2011-06-08	
9495	Craft Wing Item.
//їААь 11:57 2011-06-08	
302350	Hegemonic Ring
302351	Hegemonic Necklace
303350	Its power increases when used with Hegemonic Necklace.
303351	Its power increases when it is used with Hegemonic Ring.
//їАИД 9:29 2011-06-08	
155974	Add Character Slot.
158974	Used to add 1 slot to create a character. You can view the added slot in Character Selection. Up to 10 character slots can be owned (including default slots). 
//їАИД 4:10 2011-06-09	
5993	Можно создать персонажа.
//їАИД 6:32 2011-06-09	
9590	Change Old Materials of the Corrupted Temple
9591	Trade Old Winner Rewards.
9592	Trade Old Point Ranking Rewards.
//їАИД 9:39 2011-06-09	
70560	Less than %d d and %d hr left
//їАИД 4:44 2011-06-13	
11271	MP Recovery
//їАИД 6:00 2011-06-13	
302352	Asteria's Treasure Chest
303352	It contains a gift from Helron's Castle Records Officer Asteria.
//їАИД 7:58 2011-06-15	
5265	You cannot use the SNS shortcut on the full screen. Available only from Window mode.
//їАИД 10:22 2011-06-15	
155694	Temptation of Red Potion
//їАИД 5:28 2011-06-16	
5264	SNS Shortcut
//їААь 11:18 2011-06-17	
45621	Elaborate Fake Incomplete Apollo
45622	Elaborate Fake Incomplete Ares
45623	Elaborate Fake Incomplete Hermes
45624	Elaborate Fake Incomplete Nike
45625	Elaborate Fake Incomplete Artemis
45626	Unstable Spirit Stone
//їАИД 6:38 2011-06-17	
2290	Управление гильдией
2291	Disband Guild
2292	Select Submaster
2293	Manage Temple of Blood
2294	Standard Storage
2295	Special Storage
2296	Cash Storage
2297	Guild Member (%d/%d)
//їАИД 8:00 2011-06-20	
401867	Old Librarian's Wish
401868	Guard Captain von Herling's Anguish
401869	Information of the Counterfeiter
401870	Nothing Comes for Free
401871	The Best Counterfeiter
401872	Is this the Spirit Stone too?
401873	"I'm sorry, Alon Khater."
45627	Unstable Spirit Stone Lump
//їАИД 4:37 2011-06-21	
46627	"A lump that looks like Spirit Stone, emanating strong ill aura. Not usable in the normal way."
//їАИД 8:47 2011-06-21	
155456	%s
//їАИД 4:38 2011-06-23	
50348	<FONT=m212>Congratulations. <COLOR=FF99CC00><HERONAME/></FONT></COLOR><FONT=mn12>has successfully completed the  </FONT><FONT=m212><COLOR=FFCC99FF>I'm sorry Alon Khater</COLOR></FONT><FONT=mn12>mission.</FONT>
//їАИД 12:35 2011-06-24	
5691	The character with the selected item cannot obtain items.
//їАИД 12:58 2011-06-27	
5994	Use the Add Character Slot item to create a character.
//їАИД 1:14 2011-06-27	
90998	I'm sorry Alon Khater.
92998	Complete all of Old Librarian's Wish quests and apologize to Alon Khater.
//їАИД 2:09 2011-06-29	
47546	[Special] Soul Card 2nd - Berserker
47547	[Special] Soul Card 2nd - Dragon Knight
47548	[Special] Soul Card 2nd - Shadow
47549	[Special] Soul Card 2nd - Valkyrie
47550	[Special] Soul Card 2nd - Elementalist
48546	Mysterious item containing a lucky item for Berserkers. The contained items are different from previous ones. <Right click to use.>
48547	Mysterious item containing a lucky item for Dragon Knights. The contained items are different from previous ones. <Right click to use.>
48548	Mysterious item containing a lucky item for Shadows. The contained items are different from previous ones. <Right click to use.>
48549	Mysterious item containing a lucky item for Valkyries. The contained items are different from previous ones. <Right click to use.>
48550	Mysterious item containing a lucky item for Elementalists. The contained items are different from previous ones. <Right click to use.>
//їАИД 11:22 2011-06-29	
46626	Spirit Stone in an unstable state emanating ill aura. Alchemist Ein can turn it into something else.
//їАИД 11:40 2011-06-29	
45628	Alon Khater's Report on Incomplete Elite
46628	"An item called Incomplete Elite has been appearing in the world for some time.\nThis item can complement other items to recreate elite items. This special item is often found in the Valley of the Dragonkin, and one area has only one item.\nI describe below everything about the Incomplete Elite I have discovered so far.\n\nValley of the Dragonkin - Incomplete Elite Shirt\nTracking the Great Ritual - Cannot Remember\nHidden Danger Incomplete Elite Belt\nBlack Ether Revealed - Incomplete Elite Armor\nDesperate Resurrection Ritual - Incomplete Elite Boots\nHelron's Castle - Imcomplete Elite... What was it?\n\nAlon Khater's report ends here. It is said that the items are also found in other areas not mentioned in the report. Find out for yourself."
//їААь 11:50 2011-07-01	
155483	Персонаж
155484	Cart
155486	Gift All
155487	Purchase All
155488	BUY W-Coin (web log-in)
//їАИД 4:06 2011-07-01	
90848	Hunting Queen Beenabee
90853	Clear Green Earth
92844	Collect all Scarlet Crystals. The monsters in Green Earth drop Scarlet Crystals.
92845	Collect all Secret Operation Orders. The monsters in Green Earth drop Secret Operation Orders.
92848	Hunt Boss monster Queen Beenabee.
92853	Complete Green Earth Main Mission.
//їАИД 12:21 2011-07-06	
2557	From New to Old
2558	From Old to New
2559	By Popularity
2562	By Name from A to Z
2563	By Name from Z to A
2564	By Date
2565	By Date from Oldest
2901	%s
2902	Entry reservation
2903	Create Room
2904	%s
2905	%s
2906	Reservation
2907	Mission Name
//їАИД 5:08 2011-07-06	
158764	[Mission] Kill the Imperial Army dispatched by default at the Boundary Between Reality and Hell in the Altar of Darkness in 30 seconds. Kill Obsidian Zealots.
//їАИД 3:41 2011-07-11	
30431	Japanese Returnee
300521	Symbol of Victor
301521	"One of the supplies that the Allied Army awards to the brave soldiers, who returned from a victorious campaign."
301057	One of the supplies from the Allied Army that you can exchange with the Symbol of Victor. Carry this weapon and head for the front line!
//їАИД 1:51 2011-07-12	
6496	"You have already accepted the maximum number of quests. If you still want to accept this quest, you must abandon one of the quests you have accepted."
6497	You can carry out %s more daily quests for today.
6498	You have completed all of the daily quests that you can carry out for today.
6501	Неизвестно
6502	Known
6503	Widely Known
6504	Famous
6505	Celebrity
6506	Great
6508	Neutral
6509	Средний
6510	Good
6511	Very Good
6512	%s Fame has increased by %s.
6513	%s Reputation has increased by %s.
6515	You cannot purchase this item any more.
6516	You do not have enough Fame to buy the item.
6517	You do not have enough Reputation to buy the item.
//їАИД 4:19 2011-07-12	
48045	A magic scroll that increases stat points by 5 (Right click to use it.).
//їАИД 7:49 2011-07-13	
2908	%s
2909	Изменить
//їАИД 3:49 2011-07-14	
155489	%s
155490	%s
155491	%s
155492	%s
155493	%s
155494	%s
//їАИД 5:09 2011-07-15	
2910	Change Settings
//їАИД 6:13 2011-07-18	
6593	Fame
6594	Knight's Fame
6595	Known
6596	Widely Known
6597	Famous
6598	Very Famous
6599	Great
6601	Monk's Path
6602	Complete 100 Quests
6603	Complete 300 Quests
6606	Complete 1200 Quests
6607	Path of Persistence
6608	2-Day Chain Quest
6609	4-Day Chain Quest
6610	8-Day Chain Quest
6611	12-Day Chain Quest
6612	16-Day Chain Quest
6613	20-Day Chain Quest
6614	25-Day Chain Quest
6615	Path of Penance
6616	Complete a daily quest 100 times
6617	Complete a daily quest 300 times
6618	Complete a daily quest 600 times
6619	Complete a daily quest 900 times
6620	Complete a daily quest 1200 times
6621	Complete a daily quest 1500 times
6622	Path of Pandemonium
6623	100
6624	300
6625	500
6626	1000
6627	3000
6628	10000?
6629	Lucky Person
6630	Lucky Heim First Winner
6631	Lucky Heim Second Winner
6632	Lucky Heim Third Winner
6633	The Reason I Collect
6634	Collect Item: 20 Pets
6635	Collect Item: 9 Mounts
6636	Very Special Mount
6637	King Slayer
6638	Шварц Прамме
6639	Destroyer Berserker
6640	Кальбус
6641	Miracle Resurrection
6642	Killed by monsters 50 times
6643	Killed by monsters 100 times
6644	Killed 50 times
6645	Killed 100 times
6646	Fallen to death 50 times
6647	Fallen to death 100 times
6648	Drug Addict
6649	Guardian's Path
6650	Complete the Liberation Army Council Fame ACs.
6651	Raise the Fame of the Liberation Army Council to Known.
6652	Raise the Fame of the Liberation Army Council to Widely Known.
6654	Raise the Fame of the Liberation Army Council to Very Famous.
6655	Raise the Fame of the Liberation Army Council to Great.
6656	Complete the following quest ACs.
6657	Complete the following common ACs.
6658	"Complete 100 common quests, excluding repeat quests"
6659	"Complete 300 quests, excluding repeat quests"
6660	"Complete 500 quests, excluding repeat quests"
6661	"Complete 800 quests, excluding repeat quests"
6662	"Complete 1200 quests, excluding repeat quests"
6663	Complete the following daily quest ACs.
6664	Complete a daily quest for 2 days in a row
6665	Complete a daily quest for 4 days in a row
6666	Complete a daily quest for 8 days in a row
6667	Complete a daily quest for 12 days in a row
6668	Complete a daily quest for 16 days in a row
6669	Complete a daily quest for 20 days in a row
6670	Complete a daily quest for 25 days in a row
6671	Complete the following daily quest ACs.
6672	Complete a daily quest 100 times.
6673	Complete a daily quest 300 times.
6674	Complete a daily quest 600 times.
6675	Complete a daily quest 900 times.
6676	Complete a daily quest 1200 times.
6677	Complete a daily quest 1500 times.
6678	Complete all Eliminate Monster ACs.
6679	Eliminate monsters of any level or rank.
6680	Eliminate monsters of any level or rank.
6681	Eliminate monsters of any level or rank.
6682	Eliminate monsters of any level or rank.
6683	Eliminate monsters of any level or rank.
6684	Eliminate monsters of any level or rank.
6685	Complete Lucky Heim ACs.
6686	Win the first prize in Lucky Heim.
6687	Win the second prize in Lucky Heim.
6688	Win the third prize in Lucky Heim.
6689	Complete all Collect Item ACs.
6690	Collect 20 pets of any kind.
6691	Obtain all of the mounts listed below.
6692	Obtain Kalbus mounts.
6693	Complete all ACs listed below.
6697	Complete all ACs listed below.
6698	You must be killed by monsters 50 times.
6699	You must be killed by monsters 100 times.
6700	You must be killed by other players 50 times.
6701	You must be killed by other players 100 times.
6702	You must fall to your death in the Corrupted Temple 50 times.
6703	You must fall to your death in the Corrupted Temple 100 times.
6704	Complete all ACs listed below.
6705	Complete all ACs listed below.
6544	Waldchen Council
6545	Waldchen Guard Unit
6546	Recruit Training Camp
6548	Совет Трингеля
6549	Отряд стражи Трингеля
6550	Hall of Knowledge
6551	Раскопочная партия стоков
6552	Городской совет Этерейна
6553	Отряд стражи Этерейна
6554	Alchemy Council
6555	Торговый союз
6556	the Aiort Reconstruction Committee
6557	Aiort Guard Unit
6561	Кроливерса
6562	Лабимора
6563	Aukra Priesthood
6564	Последователи звезды
6566	Хранители болот
6569	Knight
6570	Citizen
6571	Wiseman
6572	Blood Thirsty
6573	First lottery winner
6574	Second lottery winner
6575	Third lottery winner
6576	Collector
6577	King Slayer
6578	The Immortal
6579	Drug Addict
6580	Gladiator
6581	Страж
6583	Raise Fame by completing the Brakion Liberation Army Reputation AC.
6584	Liberation Army Council
6588	Этерейн
6589	Aiort
//їАИД 8:53 2011-07-18	
155495	%s
155496	You have selected %s items in total.
155497	%s
155498	Amount Currently Held
155499	Buying Price
155500	Remaining W Coin
155501	Gift
155504	You don't have enough game money\nto buy it. Please charge more cash to buy it.
155505	Buy 
155506	Gift
155513	You have bought %s Package Items in total.
155514	You have gifted %s Package Items in total.
155515	To:
155516	Confirm Purchase
155517	Confirm Gift
155518	Enter the character name who will receive the gift.
155519	The gift will be sent to the character entered above.
155520	Check
155521	The character name does not exist.
155522	Список друзей
155523	Guild List
155524	%s
155525	%s 
155526	%s d
//їАИД 3:23 2011-07-20	
2911	%s
2914	Loot: Roundrobin
2915	Loot: Leader
2916	Loot: Random
2917	Loot: Random (Class match)
//їАИД 3:23 2011-07-22	
155527	Сохранить
155528	Preview
155529	Gift
155530	Купить
155531	Unequip
155533	Удалить
155534	ОК
155535	Переместиться
155975	Storage Box for Expedition
155976	"Storage Box for Expedition\nA portable storage box distributed by the Expeditionary Force.\nYou need the ""Key of Storage Box for Expedition"" to open it."
155977	Key of Storage Box for Expedition
155978	The key to open the Storage Box for Expedition.\nYou need this key to open the box.
//їАИД 3:28 2011-07-26	
90469	Scarlet Crystal
90470	Secret Operation Order
92469	The crystal of a mysterious ore found in the Noble Scarlet Cave <Right click to register it to AC System (J).>
92470	A secret operation order of the Karnatus Army issued by Ignis <Right click to register it to AC System (J).>
//їАИД 3:48 2011-07-26	
47645	Total Stats
47646	Socket Option
47647	Camp
47648	Reputation
47649	Fame
3463	Effect
//їАИД 2:45 2011-07-29	
92189	A box with treasure that has been handed down through generations of the Purity Green Earth (Right click to use.).
