//ArmorItemInfo																																																																																																																							커스터마이즈																																																						힘	민	체	지	정				
//	ArmorItemInfo 사용가능대역											바	12492	39999																																																																																																																																																														버	26 	13 	27 	4 	10 	80			
//	1001~2000											헬	12491	39999																																																																																																																																																														드	22 	20 	20 	6 	12 	80			
//	11001~13000											갑	12489	39999			401																																																																																																																																																											발	16 	23 	15 	7 	19 	80			
//	21001~23000											장	12494	39999			301																																																																																																																																																											엘	8 	12 	13 	25 	22 	80			
//	31001~33000											부	12493	39999			101																																																																																																																																																											섀	19 	17 	16 	18 	10 	80			
//	45001~47000			!! 연결 업데이트 문제로 인해 셀값이 달라지는 문제가 생겨													601																																																																																																																																																											미	15 	21 	15 	19 	10 	80			
//	49990~49992			!! 수치데이터 문서와의 연결 전부 날림													501																																																																																																																																																											헬	15 	12 	27 	6 	20 	80			
//	51000~55000			"이후, 참조값이 있는 수식은 가급적 날려주세요!"																																																																																																																																																																								위	18 	20 	24 	8 	10 	80			
//	57001~59999		//12 : 습득시 즉시사용 사용 실패시 보존																																																																																																																																																																																		
//			//13 : 습득시 즉시사용 사용 실패시 삭제							남	여																																																						2 여자	버서커	드나	섀도	발키리	엘리	미스틱	헬로이드	위치블레이드			 < 기본옵션 >																				< 가맹PC방 전용 옵션 >																					남	여	남	여																					디바인 구역															엘리트 구역						유니크 구역																			
//파라메타 업데이트 버전 정보						814	814				1102			1102		819	814			809	812	812		810					816		816	1103					820	1005		904						1102_삭제																		905	1102						1204	1304				811				811				811				812	812	812	812	812	812	812	812	811				811				811				812	812	812	812	812	812	812	812			1102		1102			812	818	818				815				902																																				810												
//설명	아이템코드	판매종류	소멸방식	이름	네임코드	아이템색사용여부	아이템색상코드	네임코드2	설명코드	장착이미지코드	장착이미지코드2	인벤이미지코드	드랍이미지코드	베타키구분코드	종류및계열	이벤트타입	아이템Drop사운드인덱스	효과발동위치	효과코드	본위치	특수액세서리본위치	특수액세서리장착타입	아이템계열	세트옵션적용	세트계열	레벨	내구도	내구감소력	내구도패널티인덱스	아이템가격	아이템가격_최대값	주사위획득방식	팝업창출력여부	장비.사용여부	거래및판매여부	각종가능여부	귀속여부	에테리아추출가능여부	장비제한레벨	아이템사용제한레벨	힘제한	민첩제한	체력제한	지력제한	정신력제한	숙련도1	숙련도2	최소데미지	최대데미지	물리공격성공률	물리공격속도	물리방어력	물리공격회피율	기본공격타입	공격속성	공격타입	공격거리	방어타입	마법최소공격력	마법최대공격력	마법공격속도	마법방어력	이동속도	탈것장비클래스	성별타입	장비클래스1	장비클래스2	장비클래스3	장비클래스4	장비클래스5	장비클래스6	장비클래스7	장비클래스8	장비클래스9	장비위치	옵션발동조건1	옵션종류1	수치타입	기본옵션1	옵션발동조건2	옵션종류2	수치타입	기본옵션2	옵션발동조건3	옵션종류3	수치타입	기본옵션3	옵션발동조건4	옵션종류4	수치타입	기본옵션4	옵션발동조건5	옵션종류5	수치타입	기본옵션5	옵션발동조건1	옵션종류1	수치타입	PC방옵션1	옵션발동조건2	옵션종류2	수치타입	PC방옵션2	옵션발동조건3	옵션종류3	수치타입	PC방옵션3	옵션발동조건4	옵션종류4	수치타입	PC방옵션4	옵션발동조건5	옵션종류5	수치타입	PC방옵션5	발사체	머리형태	머리형태2	커스터마이즈	커스터마이즈2	중복개수	장착중복가능개수(Index)	장착중복가능개수(Type)-인벤토리	장착중복그룹	장착개수	포션기능	쿨타임타입	상승수치	경험치물약필드	지속시간	횟수	쿨타임	카오시간감소	퀘스트ID	재료특성	스킬정보	쟈드등급	쟈드옵션종류	쟈드합성추가성공률	교환아이템정보	디바인힘제한	디바인민첩제한	디바인체력제한	디바인지력제한	디바인정신력제한	디바인숙련도1	디바인숙련도2	디바인물리최소데미지	디바인물리최대데미지	디바인마법최소데미지	디바인마법최대데미지	디바인물리방어력	디바인마법방어력	AC코드	AC참조타입	엘리트물리최소데미지	엘리트물리최대데미지	엘리트마법최소데미지	엘리트마법최대데미지	엘리트물리방어력	엘리트마법방어력	유니크물리최소데미지	유니크물리최대데미지	유니크마법최소데미지	유니크마법최대데미지	유니크물리방어력	유니크마법방어력	아이템종류선정	배틀존아이템분배적용												
	Code	ChargeType	ChargeSubType	Name	NameCode	NameColorType	NameColorCode	NameCode2	DNCode3	WearImageCode	WearImageCode2	InvenImageCode	DropImageCode	BetaKeyCode	Type	Etype	ItemSoundIndex	EffectPosition	EffectCode	RotBone	BoneName	SABoneType	SubType	SetOptionType	SetType	Level	Dura	DuraStrenth	StrengthPenaltyIndex	ItemSellMoney	ItemSellMoney_Max	DiceCast	Popup	MaterialType	TradeSellType	Mixture	ReversionType	ExtractType	LimitEqLevel	LimitUseLevel	LimitStr	LimitDex	LimitVit	LimitInt	LimitSpr	LimitSkill1	LimitSkill2	MinDamage	MaxDamage	PhyAttRate	PhyAttSpeed	PhyDef	PhyAvoid	BaseAttType	MagicalAttType	MeleeType	AttRange	ArmorType	MagicAttMinDamgage	MagicAttMaxDamgage	MagicAttSpeed	MagicDef	Speed	EqRidingClass	GenderType	EqClass1	EqClass2	EqClass3	EqClass4	EqClass5	EqClass6	EqClass7	EqClass8	EqClass9	EqPos	ExerciseEffect1	OptionKind1	OptionType1	OptionValue1	ExerciseEffect2	OptionKind2	OptionType2	OptionValue2	ExerciseEffect3	OptionKind3	OptionType3	OptionValue3	ExerciseEffect4	OptionKind4	OptionType4	OptionValue4	ExerciseEffect5	OptionKind5	OptionType5	OptionValue5	PCExerciseEffect1	PCOptionKind1	PCOptionType1	PCOptionValue1	PCExerciseEffect2	PCOptionKind2	PCOptionType2	PCOptionValue2	PCExerciseEffect3	PCOptionKind3	PCOptionType3	PCOptionValue3	PCExerciseEffect4	PCOptionKind4	PCOptionType4	PCOptionValue4	PCExerciseEffect5	PCOptionKind5	PCOptionType5	PCOptionValue5	Missile	HeadType	HeadType2	Customize	Customize2	DupNum	DupEquipNum	DupEquipTypeNum	DupEquipGroup	DupEquipGroupNum	WasteType	CoolTimeType	HealHP	ExpHP	HealTime	Times	CoolTime	ChaoTimeDec	QuestCode	MaterialCode	SkillCode	ZardGrade	ZardOptionKind	ZardSuccesPer	ExchangedItem	DivLimitStr	DivLimitDex	DivLimitVit	DivLimitInt	DivLimitSpr	DivLimitSkill1	DivLimitSkill2	DivPhyMinDamage	DivPhyMaxDamage	DivMagicMinDamage	DivMagicMaxDamage	DivPhyDef	DivMagicDef	ACCode	ACReferenceID	ElitePhyMinDamage	ElitePhyMaxDamage	EliteMagicMinDamage	EliteMagicMaxDamage	ElitePhyDef	EliteMagicDef	UniPhyMinDamage	UniPhyMaxDamage	UniMagicMinDamage	UniMagicMaxDamage	UniPhyDef	UniMagicDef	ItemListType	UseItemDistribution	FieldEnd											
	53030	0	0	미완의_니케_장갑_발키리	35703	0	FFFF00	35006	11595	30430	10430	12430	39999	0	601	0	601	0	Null	0	Null	0	1	0	0	22	69 	16650	1	5720	5720	1	1	1	2	121	1	1	70	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0		//		-16 	-23 				-39 	-7.8	-5	
	53031	0	0	미완의_니케_벨트_발키리	35703	0	FFFF00	35007	11595	30431	10431	12431	39999	0	701	0	701	0	Null	0	Null	0	1	0	0	22	69 	16650	1	5205	5205	1	1	1	2	121	1	1	69	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0		//		-16 	-23 				-39 	-7.8	-5	
	53032	0	0	미완의_니케_셔츠_발키리	35703	0	FFFF00	35008	11595	30432	10432	12432	39999	0	801	0	801	0	Null	0	Null	0	1	0	0	22	68 	16650	1	3520	3520	1	1	1	2	121	1	1	68	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0		//		-16 	-23 				-39 	-7.8	-5	
	53033	0	0	미완의_아르테미스_갑옷_엘리	35704	0	FFFF00	35001	11595	30433	10433	12433	39999	0	101	0	101	0	Null	0	Null	0	1	0	0	22	63 	16650	1	9538	9538	1	1	1	2	121	1	1	73	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	53034	0	0	미완의_아르테미스_프로텍터_엘리	35704	0	FFFF00	35002	11595	30434	10434	12434	39999	0	201	0	201	0	Null	0	Null	0	1	0	0	22	63 	16650	1	8180	8180	1	1	1	2	121	1	1	72	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	53035	0	0	미완의_아르테미스_헬멧_엘리	35704	0	FFFF00	35003	11595	30435	10435	12435	39999	0	301	0	301	0	Null	0	Null	0	1	0	0	22	63 	16650	1	7150	7150	1	1	1	2	121	1	1	72	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	53036	0	0	미완의_아르테미스_바지_엘리	35704	0	FFFF00	35004	11595	30436	10436	12436	39999	0	401	0	401	0	Null	0	Null	0	1	0	0	22	62 	16650	1	6364	6364	1	1	1	2	121	1	1	71	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	53037	0	0	미완의_아르테미스_부츠_엘리	35704	0	FFFF00	35005	11595	30437	10437	12437	39999	0	501	0	501	0	Null	0	Null	0	1	0	0	22	62 	16650	1	5448	5448	1	1	1	2	121	1	1	70	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	53038	0	0	미완의_아르테미스_장갑_엘리	35704	0	FFFF00	35006	11595	30438	10438	12438	39999	0	601	0	601	0	Null	0	Null	0	1	0	0	22	61 	16650	1	5720	5720	1	1	1	2	121	1	1	70	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	53039	0	0	미완의_아르테미스_벨트_엘리	35704	0	FFFF00	35007	11595	30439	10439	12439	39999	0	701	0	701	0	Null	0	Null	0	1	0	0	22	61 	16650	1	5205	5205	1	1	1	2	121	1	1	69	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	53040	0	0	미완의_아르테미스_셔츠_엘리	35704	0	FFFF00	35008	11595	30440	10440	12440	39999	0	801	0	801	0	Null	0	Null	0	1	0	0	22	61 	16650	1	3520	3520	1	1	1	2	121	1	1	68	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	3 	0 	0 	0 	0 	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0		//					-13 	-25 	-38 	-7.6	-5	
	51351	0	0	미완의_페르세포네_갑옷_22등급아이템	35722	0	FFFF00	35001	11595	14301	14301	14267	39999	0	101	0	101	0	Null	0	Null	0	1	0	0	22	81 	16650	1	9538	9538	1	1	1	2	121	1	1	73	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51352	0	0	미완의_페르세포네_프로텍터_22등급아이템	35722	0	FFFF00	35002	11595	14302	14302	14268	39999	0	201	0	201	0	Null	0	Null	0	1	0	0	22	80 	16650	1	8180	8180	1	1	1	2	121	1	1	72	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51353	0	0	미완의_페르세포네_헬멧_22등급아이템	35722	0	FFFF00	35003	11595	14303	14303	14269	39999	0	301	0	301	0	Null	0	Null	0	1	0	0	22	80 	16650	1	7150	7150	1	1	1	2	121	1	1	72	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51354	0	0	미완의_페르세포네_바지_22등급아이템	35722	0	FFFF00	35004	11595	14304	14304	14270	39999	0	401	0	401	0	Null	0	Null	0	1	0	0	22	79 	16650	1	6364	6364	1	1	1	2	121	1	1	71	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51355	0	0	미완의_페르세포네_부츠_22등급아이템	35722	0	FFFF00	35005	11595	14305	14305	14271	39999	0	501	0	501	0	Null	0	Null	0	1	0	0	22	79 	16650	1	5448	5448	1	1	1	2	121	1	1	70	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51356	0	0	미완의_페르세포네_장갑_22등급아이템	35722	0	FFFF00	35006	11595	14306	14306	14272	39999	0	601	0	601	0	Null	0	Null	0	1	0	0	22	78 	16650	1	5720	5720	1	1	1	2	121	1	1	70	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51357	0	0	미완의_페르세포네_벨트_22등급아이템	35722	0	FFFF00	35007	11595	14307	14307	14273	39999	0	701	0	701	0	Null	0	Null	0	1	0	0	22	78 	16650	1	5205	5205	1	1	1	2	121	1	1	69	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51358	0	0	미완의_페르세포네_셔츠_22등급아이템	35722	0	FFFF00	35008	11595	14308	14308	14274	39999	0	801	0	801	0	Null	0	Null	0	1	0	0	22	77 	16650	1	3520	3520	1	1	1	2	121	1	1	68	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0		//			-21 		-19 		-40 	-8	-6	
	51647	0	0	미완의_마르스_갑옷_22등급아이템	35771	0	FFFF00	35001	11595	14625	14625	14649	39999	0	101	0	101	0	Null	0	Null	0	1	0	0	22	91 	16650	1	9538	9538	1	1	1	2	121	1	1	73	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0		//				-27 		-20 	-47 	-9.4	-7	
	51648	0	0	미완의_마르스_프로텍터_22등급아이템	35771	0	FFFF00	35002	11595	14626	14626	14650	39999	0	201	0	201	0	Null	0	Null	0	1	0	0	22	90 	16650	1	8180	8180	1	1	1	2	121	1	1	72	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0		//				-27 		-20 	-47 	-9.4	-7	
	51649	0	0	미완의_마르스_헬멧_22등급아이템	35771	0	FFFF00	35003	11595	14627	14627	14651	39999	0	301	0	301	0	Null	0	Null	0	1	0	0	22	90 	16650	1	7150	7150	1	1	1	2	121	1	1	72	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0		//				-27 		-20 	-47 	-9.4	-7	
	51650	0	0	미완의_마르스_바지_22등급아이템	35771	0	FFFF00	35004	11595	14628	14628	14652	39999	0	401	0	401	0	Null	0	Null	0	1	0	0	22	89 	16650	1	6364	6364	1	1	1	2	121	1	1	71	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0		//				-27 		-20 	-47 	-9.4	-7	
	51651	0	0	미완의_마르스_부츠_22등급아이템	35771	0	FFFF00	35005	11595	14629	14629	14653	39999	0	501	0	501	0	Null	0	Null	0	1	0	0	22	89 	16650	1	5448	5448	1	1	1	2	121	1	1	70	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0		//				-27 		-20 	-47 	-9.4	-7	
	51652	0	0	미완의_마르스_장갑_22등급아이템	35771	0	FFFF00	35006	11595	14630	14630	14654	39999	0	601	0	601	0	Null	0	Null	0	1	0	0	22	88 	16650	1	5720	5720	1	1	1	2	121	1	1	70	0	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0.000 	0 	0 	0 	0 	2 	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0		//				-27 		-20 	-47 	-9.4	-7	
