//	캐릭터 상태					그래픽코드			아이콘 종류	삭제여부	분류	SD적용여부			부착위치																
//						status01.ds 파일에 위치로 배치			0. 이상상태	0. 사용안함	1. 상태이상	0: SD 적용 안 함			1. 머리위																
//						"그래픽코드는 필요 없음 ""38335""로 통일"			1. 강화	1. 사용함	2. 상태악화	1: SD 적용(SD:HP=99%:1%)			2. 몸통주위																
//							11393	강화	2. 캐시		3. 상태강화				3. 발밑																
//							11394	캐시	3. 특수상태		4. 특수				4. 손																
//							11395	특수	4. 중요						5.오른손																
//							11396	이상상태	5. 캐릭터스킬						6.무기																
//							11397	중요)							7.뼈대																
//							11400	스킬	아이콘 출력 순서 : 4 -> 2 -> 5 -> 1 -> 3 -> 0						8.왼손오른손																
//															9.바닥(지형충돌)																
//															10.타겟																
//															11.가슴																
//																															
//	806						1002	1002	816		806	904	905	806			1005														
//	NO	종류	영문이름	네임코드	설명 코드	그래픽 코드	행	열	아이콘 종류	삭제 여부	분류	SD적용여부	탈것적용여부	이펙트코드	부착위치	bStateGroup	본위치	x-축옵셋	y-축옵셋	z-축옵셋	부모회전방향적용	부모스케일적용			설명						
	Index	StateName	EnglishStateName	NameCode	DescriptionCode	IconCode	Row	Column	GKind	DelType	Type	SDApply	RidingApply	EffectCode	EffectPos	GroupCode	BoneIndex	OffsetX	OffsetY	OffsetZ	ApplyParentRotate	ApplyParentScale	FieldEnd								
	1548	방어	eCHAR_STATE_DEFENSE12	23202	24202	38335	3	17	5	1	3	0	1	B201	2	0	0	0	0	0	0	0		//	대상은 방어에 집중하여 방어력이 %s 만큼 상승한다.	// 방어(방어력 상승)					
	1549	마법방어	eCHAR_STATE_MAGIC_DEFENSE11	23218	24218	38335	4	15	5	1	3	0	1	B217	2	0	0	0	0	0	0	0		//	대상의 마법 방어력이 %s 만큼 증가한다	// 마법방어(마법방어력 증가)					
	1550	정밀	eCHAR_STATE_PRECISION11	23212	24212	38335	4	9	5	1	3	0	1	B211	2	0	0	0	0	0	0	0		//	대상의 크리티컬 데미지가 %s 만큼 증가한다.	// 정밀(크리티컬 데미지 증가)					
	1576	장려	eCHAR_STATE_ENCOURAGEMENT5	23253	24253	38335	7	11	5	1	4	1	1	0	0	0	0	0	0	0	0	0		//	대상의 SD량이 %S만큼 증가한다.						
	1577	증진	eCHAR_STATE_PROMOTION5	23244	24254	38335	7	12	5	1	4	1	1	0	0	0	0	0	0	0	0	0		//	대상의 SD회복량이 %S만큼 증가한다.						
//	상태이상&약화_스킬																														
	3001	중독	eCHAR_STATE_POISON3	23101	24101	38335	1	11	0	0	2	1	1	B002	2	0	0	0	0	0	0	0		//	대상이 특정 시간동안 독에 중독되어 지속적으로 %s 데미지를 받는다.	// 중독(지속적 데미지)					
//	길드시설상태																														
	4001	용병조합액티브	eCHAR_STATE_MERCENARIES_ACTIVE	23321	24321	38335	11	10	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
	4002	펠레스액티브	eCHAR_STATE_ELDER_ACTIVE	23326	24326	38335	11	15	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
	4003	원로회액티브	eCHAR_STATE_ECLIPSE_ACTIVE	23322	24322	38335	11	11	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
	4004	클랜액티브	eCHAR_STATE_CLAN_ACTIVE	23324	24324	38335	11	13	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
	4005	마법연구소액티브	eCHAR_STATE_MAGIC_ACTIVE	23325	24325	38335	11	14	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
	4006	이클립스엑티브	eCHAR_STATE_PELES_ACTIVE	23323	24323	38335	11	12	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
	4007	HER액티브	eCHAR_STATE_HER_ACTIVE	23327	24327	38335	11	16	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
	4008	펠레스액티브2	eCHAR_STATE_ELDER_ACTIVE2	23326	24326	38335	11	15	4	0	4	0	0	0	0	0	0	0	0	0	0	0									
//	어빌리티 외의 상태들																0	0	0	0	0	0									
	5001	스타일_넉백	eCHAR_STATE_STYLE_THRUST	0	0	38335	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스타일 공격에서 사용하는 밀리기						
	5002	스타일_스턴	eCHAR_STATE_STYLE_STUN	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	스타일 공격에서 사용하는 밀리기						
	5003	스타일_다운	eCHAR_STATE_STYLE_DOWN	0	0	38335	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스타일 공격에서 사용하는 밀리기						
	5004	공중에떠있는상태	eCHAR_STATE_ETC_FLYING	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	공중에 떠 있는 상태						
	5005	시야증감	eCHAR_STATE_ETC_DISABLE_VISION	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	시야가 꺼져 있으면 몬스터들이 찾지도 못하고 공격도 못한다.						
	5006	부활위치로돌아가는상태	eCHAR_STATE_ETC_RETURNING	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	부활위치로 돌아가는 상태						
	5007	도와주러가는상태	eCHAR_STATE_ETC_HELP	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	도와주러 가는 상태						
	5008	자동HP회복	eCHAR_STATE_ETC_AUTO_RECOVER_HP	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	자동 HP 회복						
	5009	자동MP회복	eCHAR_STATE_ETC_AUTO_RECOVER_MP	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	자동 MP 회복						
	5010	자동HP/MP회복	eCHAR_STATE_ETC_AUTO_RECOVER_HPMP	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	"자동 HP, MP 회복"						
	5011	아이템의의한HP회복	eCHAR_STATE_ETC_ITEM_RECOVER_HP	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	아이템에 의한 HP 회복						
	5012	아이템의의한MP회복	eCHAR_STATE_ETC_ITEM_RECOVER_MP	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	아이템에 의한 MP 회복						
	5013	서버에의한강제워프	eCHAR_STATE_ETC_FORCED_WARP	0	0	38335	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0		//	서버에의한 강제워프 상태(이동동기를 맞추기 위해서 잠시 이동을 못한다.)						
	5016	SD상태	eCHAR_STATE_ETC_EXIST_SHELD_POINT	23252	24252	38335	7	13	4	0	0	1	1	0	0	0	0	0	0	0	0	0		//	SD(Shield Point)가 존재합니다.						
//	구정이벤트 스킬																														
	7001	스킬집중활력	eCHAR_STATE_DECREASE_SKILL_COOL_TIME6	23248	24248	38335	6	6	1	1	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상의 쿨타임 소요 시간이 감소하게 됩니다.	// 스킬 쿨타임 감소					
	7002	격려	eCHAR_STATE_HP_INCREASE8	23213	24213	38335	4	10	1	1	3	0	1	B212	2	0	0	0	0	0	0	0		//	대상의 HP량이 %s 만큼 증가한다	// 격려(HP 증가)					
	7003	분노	eCHAR_STATE_ANGER7	23201	24201	38335	3	16	1	1	3	0	1	B200	2	0	0	0	0	0	0	0		//	대상은 분노하여 공격력상승이 %s 만큼 상승한다	// 분노(공격력 상승)					
	7004	활기	eCHAR_STATE_HPRATE_INCREASE6	23215	24215	38335	4	12	1	1	3	0	1	B214	2	0	0	0	0	0	0	0		//	대상의 HP회복량이 %s 만큼 증가한다	// 활기(HP 회복량 증가)					
	7005	정신활력	eCHAR_STATE_DECREASE_CASTING_TIME6	23246	24246	38335	6	6	1	1	3	0	1	B302	1	0	0	0	0	0	0	0		//	대상의 캐스팅 소요 시간이 %s% 만큼 감소하게 된다.	// 캐스팅 타임 감소					
	7006	마법공격상승	eCHAR_STATE_MAGIC_ATTACK_INCREASE7	23229	24229	38335	5	8	1	1	3	0	1	B228	2	0	0	0	0	0	0	0		//	대상의 마법 공격력이 %S 만큼 증가됩니다.	// 마법공격 상승					
	7007	자극	eCHAR_STATE_MPRATE_INCREASE6	23216	24216	38335	4	13	1	1	3	0	1	B215	2	0	0	0	0	0	0	0		//	대상의 MP/SP회복량이 %s 만큼 증가한다	// 자극(MP 회복량 증가)					
	7008	집중	eCHAR_STATE_CONCENTRATION7	23210	24210	38335	4	7	1	1	3	0	1	B209	2	0	0	0	0	0	0	0		//	대상의 크리티컬 확률이 %s 만큼 증가한다.	// 집중(크리티컬확률 증가)					
	7009	방어	eCHAR_STATE_DEFENSE7	23202	24202	38335	3	17	1	1	3	0	1	B201	2	0	0	0	0	0	0	0		//	대상은 방어에 집중하여 방어력이 %s 만큼 상승한다.	// 방어(방어력 상승)					
//	피의성전강화버프상태																														
	7101	활기_성벽	eCHAR_STATE_HPRATE_INCREASE13	23215	24215	38335	4	12	1	1	3	0	1	A722	3	0	0	0	0	0	1	0		//	대상의 HP회복량이 %s 만큼 증가한다	// 활기(HP 회복량 증가)					
	7102	물리방어_성벽	eCHAR_STATE_DEFENSE13	23202	24202	38335	3	17	2	0	3	0	1	A721	3	0	0	0	0	0	1	0		//	대상은 방어에 집중하여 방어력이 %s 만큼 상승한다.	// 방어2					
	7103	마법방어_성벽	eCHAR_STATE_MAGICDEFENSE13	23218	24218	38335	4	15	2	0	3	0	1	0	3	0	0	0	0	0	1	0		//	대상의 마법 방어력이 %s 만큼 증가한다	// 마법방어2					
	7104	활기_피의고리	eCHAR_STATE_HPRATE_INCREASE14	23215	24215	38335	4	12	1	1	3	0	1	A732	3	0	0	0	0	2.35	1	1		//	대상의 HP회복량이 %s 만큼 증가한다	// 활기(HP 회복량 증가)					
	7105	물리방어_피의고리	eCHAR_STATE_DEFENSE14	23202	24202	38335	3	17	2	0	3	0	1	A731	3	0	0	0	0	2.35	1	1		//	대상은 방어에 집중하여 방어력이 %s 만큼 상승한다.	// 방어2					
	7106	마법방어_피의고리	eCHAR_STATE_MAGICDEFENSE14	23218	24218	38335	4	15	2	0	3	0	1	0	3	0	0	0	0	2.35	1	1		//	대상의 마법 방어력이 %s 만큼 증가한다	// 마법방어2					
	7107	활기_피의결정체	eCHAR_STATE_HPRATE_INCREASE15	23215	24215	38335	4	12	1	1	3	0	1	A732	7	0	0	0	0	4.1	1	1		//	대상의 HP회복량이 %s 만큼 증가한다	// 활기(HP 회복량 증가)					
	7108	물리방어_피의결정체	eCHAR_STATE_DEFENSE15	23202	24202	38335	3	17	2	0	3	0	1	A731	7	0	0	0	0	4.1	1	1		//	대상은 방어에 집중하여 방어력이 %s 만큼 상승한다.	// 방어2					
	7109	마법방어_피의결정체	eCHAR_STATE_MAGICDEFENSE16	23218	24218	38335	4	15	2	0	3	0	1	0	7	0	0	0	0	4.1	1	1		//	대상의 마법 방어력이 %s 만큼 증가한다	// 마법방어2					
	281	관통	eCHAR_STATE_PIERCE_INCREASE	12900	24194	38335	5	6	1	1	3	0	0	0	0	0	0	0	0	0	0	0									
	413	강격	eCHAR_STATE_STRONG_ATTACK	404629	205823	38335	12	7	3	1	3	0	1	0	0	0	0	0	0	0	0	0									
	414	분쇄	eCHAR_STATE_CRUSH	404630	205824	38335	12	8	3	0	2	0	1	MP36	1	0	0	0	0	0	0	0									
	415	몬스터추가데미지	eCHAR_STATE_ADDED_DAMAGE_WHEN_THE_OPPONENT_IS_NPC	404631	205825	38335	12	9	1	1	3	0	1	0	0	0	0	0	0	0	0	0									
	416	포획	eCHAR_STATE_CAPTURE	404632	205826	38335	12	10	0	0	1	0	0	MP38	1	0	0	0	0	0	0	0									
	417	포획적중증가	eCHAR_STATE_INCREASE_CAPTURE_RATIO	404633	205827	38335	12	11	1	1	3	0	1	0	0	0	0	0	0	0	0	0									
	430	팔라딘전용무적(신성방벽)	eCHAR_STATE_IMMUNITY_DAMAGE2	23311	24311	38335	6	12	5	1	4	0	1	MO53	2	0	0	0	0	0	0	0									
	426	성흔	eCHAR_STATE_HOLY_MARK	202811	202821	38335	12	15	3	0	3	0	1	MP40	1	0	0	0	0	0	0	0									
	421	속죄	eCHAR_STATE_ATONEMENT	202812	202822	38335	12	16	0	0	1	0	0	MP39	1	0	0	0	0	0	0	0									
	424	속죄저항증가	eCHAR_STATE_INCREASE_REDUCE_ATONEMENT_RATIO	202815	202825	38335	13	1	1	1	3	0	1	0	0	0	0	0	0	0	0	0									
	425	속죄저항감소	eCHAR_STATE_DECREASE_REDUCE_ATONEMENT_RATIO	202816	202826	38335	13	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0									
	427	수호의성가(적의상태)	eCHAR_STATE_PROTECTION_CHANT	202817	202827	0	13	3	3	0	3	0	1	MP35	1	0	0	0	0	0	0	0									
	428	진격의성가(적의상태)	eCHAR_STATE_ASSAULT_CHANT	202818	202828	0	13	4	3	0	3	0	1	MP37	1	0	0	0	0	0	0	0									
	429	가해데미지HP전환량감소	eCHAR_STATE_ABSORB_DECREASE	204744	204745	38335	13	5	0	0	2	0	1	MP41	1	0	0	0	0	0	0	0									
	1211	NPC에게받는_데미지감소(수호의성가)	eCHAR_STATE_DAMAGE_DECREASE_MONSTER	25298	26292	38335	13	6	1	1	3	0	1	0	0	0	0	0	0	4.1	1	1									
