//WeaponItemInfo																																			거래및판매여부	각종가능여부																																																																																																																																								힘	민	체	지	정				
//	WeaponItemInfo 사용가능대역																																																																																																																																																																										버	26	13	27	4	10	80			
//	1~1000																																																																																																																																																																										드	22	20	20	6	12	80			
//	10001~11000			!! 연결 업데이트 문제로 인해 셀값이 달라지는 문제가 생겨																																																																																																																																																																							발	16	23	15	7	19	80			
//	20001~21000			!! 수치데이터 문서와의 연결 전부 날림																																																																																																																																																																							엘	8	12	13	25	22	80			
//	30001~31000			"이후, 참조값이 있는 수식은 가급적 날려주세요!"																																																													0 모두																																																																																																										섀	19	17	16	18	10	80			
//	50000~50999		//12 : 습득시 즉시사용 사용 실패시 보존																																																														1 남자																																																																																																										미	15	21	15	19	10	80			
//			//13 : 습득시 즉시사용 사용 실패시 삭제																																																																																																																																																																								헬	15	12	27	6	20	80			
//										남	여																																																						2 여자	버서커	드나	섀도	발키리	엘리	미스틱	헬로이드	위치블레이드			 < 기본옵션 >																				< 가맹PC방 전용 옵션 >																					남	여																							디바인 구역															엘리트 구역						유니크 구역									위	18	20	24	8	10	80			
//파라메타 업데이트 버전 정보						814	814				1102			1102		819	814			809	812	812		810					816		816	1103				811	820	1005		904						1102_삭제																		905	1102						1204	1304				811				811				811				812	812	812	812	812	812	812	812	811				811				811				812	812	812	812	812	812	812	812			1102		1102			812	818	818				815				902																																				810											
//설명	아이템코드	판매종류	소멸방식	이름	네임코드	아이템색사용여부	아이템색상코드	네임코드2	설명코드	장착이미지코드	장착이미지코드2	인벤이미지코드	드랍이미지코드	베타키구분코드	종류및계열	이벤트타입	아이템Drop사운드인덱스	효과발동위치	효과코드	본위치	특수액세서리본위치	특수액세서리장착타입	아이템계열	세트옵션적용	세트계열	레벨	내구도	내구감소력	내구도패널티인덱스	아이템가격	아이템가격_최대값	주사위획득방식	팝업창출력여부	"장비,사용여부"	거래및판매여부	각종가능여부	귀속여부	에테리아추출가능여부	장비제한레벨	아이템사용제한레벨	힘제한	민첩제한	체력제한	지력제한	정신력제한	숙련도1	숙련도2	최소데미지	최대데미지	물리공격성공률	물리공격속도	물리방어력	물리공격회피율	기본공격타입	공격속성	공격타입	공격거리	방어타입	마법최소공격력	마법최대공격력	마법공격속도	마법방어력	이동속도	탈것장비클래스	성별타입	장비클래스1	장비클래스2	장비클래스3	장비클래스4	장비클래스5	장비클래스6	장비클래스7	장비클래스8	장비클래스9	장비위치	옵션발동조건1	옵션종류1	수치타입	기본옵션1	옵션발동조건2	옵션종류2	수치타입	기본옵션2	옵션발동조건3	옵션종류3	수치타입	기본옵션3	옵션발동조건4	옵션종류4	수치타입	기본옵션4	옵션발동조건5	옵션종류5	수치타입	기본옵션5	옵션발동조건1	옵션종류1	수치타입	PC방옵션1	옵션발동조건2	옵션종류2	수치타입	PC방옵션2	옵션발동조건3	옵션종류3	수치타입	PC방옵션3	옵션발동조건4	옵션종류4	수치타입	PC방옵션4	옵션발동조건5	옵션종류5	수치타입	PC방옵션5	발사체	머리형태	머리형태2	커스터마이즈	커스터마이즈2	중복개수	장착중복가능개수(Index)	장착중복가능개수(Type)-인벤토리	장착중복그룹	장착개수	포션기능	쿨타임타입	상승수치	경험치물약필드	지속시간	횟수	쿨타임	카오시간감소	퀘스트ID	재료특성	스킬정보	쟈드등급	쟈드옵션종류	쟈드합성추가성공률	교환아이템정보	디바인힘제한	디바인민첩제한	디바인체력제한	디바인지력제한	디바인정신력제한	디바인숙련도1	디바인숙련도2	디바인물리최소데미지	디바인물리최대데미지	디바인마법최소데미지	디바인마법최대데미지	디바인물리방어력	디바인마법방어력	AC코드	AC참조타입	엘리트물리최소데미지	엘리트물리최대데미지	엘리트마법최소데미지	엘리트마법최대데미지	엘리트물리방어력	엘리트마법방어력	유니크물리최소데미지	유니크물리최대데미지	유니크마법최소데미지	유니크마법최대데미지	유니크물리방어력	유니크마법방어력	아이템종류선정	배틀존아이템분배적용											
	Code	ChargeType	ChargeSubType	Name	NameCode	NameColorType	NameColorCode	NameCode2	DNCode3	WearImageCode	WearImageCode2	InvenImageCode	DropImageCode	BetaKeyCode	Type	Etype	ItemSoundIndex	EffectPosition	EffectCode	RotBone	BoneName	SABoneType	SubType	SetOptionType	SetType	Level	Dura	DuraStrenth	StrengthPenaltyIndex	ItemSellMoney	ItemSellMoney_Max	DiceCast	Popup	MaterialType	TradeSellType	Mixture	ReversionType	ExtractType	LimitEqLevel	LimitUseLevel	LimitStr	LimitDex	LimitVit	LimitInt	LimitSpr	LimitSkill1	LimitSkill2	MinDamage	MaxDamage	PhyAttRate	PhyAttSpeed	PhyDef	PhyAvoid	BaseAttType	MagicalAttType	MeleeType	AttRange	ArmorType	MagicAttMinDamgage	MagicAttMaxDamgage	MagicAttSpeed	MagicDef	Speed	EqRidingClass	GenderType	EqClass1	EqClass2	EqClass3	EqClass4	EqClass5	EqClass6	EqClass7	EqClass8	EqClass9	EqPos	ExerciseEffect1	OptionKind1	OptionType1	OptionValue1	ExerciseEffect2	OptionKind2	OptionType2	OptionValue2	ExerciseEffect3	OptionKind3	OptionType3	OptionValue3	ExerciseEffect4	OptionKind4	OptionType4	OptionValue4	ExerciseEffect5	OptionKind5	OptionType5	OptionValue5	PCExerciseEffect1	PCOptionKind1	PCOptionType1	PCOptionValue1	PCExerciseEffect2	PCOptionKind2	PCOptionType2	PCOptionValue2	PCExerciseEffect3	PCOptionKind3	PCOptionType3	PCOptionValue3	PCExerciseEffect4	PCOptionKind4	PCOptionType4	PCOptionValue4	PCExerciseEffect5	PCOptionKind5	PCOptionType5	PCOptionValue5	Missile	HeadType	HeadType2	Customize	Customize2	DupNum	DupEquipNum	DupEquipTypeNum	DupEquipGroup	DupEquipGroupNum	WasteType	CoolTimeType	HealHP	ExpHP	HealTime	Times	CoolTime	ChaoTimeDec	QuestCode	MaterialCode	SkillCode	ZardGrade	ZardOptionKind	ZardSuccesPer	ExchangedItem	DivLimitStr	DivLimitDex	DivLimitVit	DivLimitInt	DivLimitSpr	DivLimitSkill1	DivLimitSkill2	DivPhyMinDamage	DivPhyMaxDamage	DivMagicMinDamage	DivMagicMaxDamage	DivPhyDef	DivMagicDef	ACCode	ACReferenceID	ElitePhyMinDamage	ElitePhyMaxDamage	EliteMagicMinDamage	EliteMagicMaxDamage	ElitePhyDef	EliteMagicDef	UniPhyMinDamage	UniPhyMaxDamage	UniMagicMinDamage	UniMagicMaxDamage	UniPhyDef	UniMagicDef	ItemListType	UseItemDistribution	FieldEnd										
//	10118	0	0	전갈의일침_에테르웨폰_13등급아이템	30253	0	0	30008	0	713	713	2713	39999	0	8	0	8	0	Null	0	Null	0	0	0	0	13	79	3996	1	96200	96200	0	0	1	0	0	0	0	85	0	0	0	0	0	0	0 	0 	309 	410 	0.8 	105 	0 	0 	2 	2 	2 	16	0 	0 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	340	472	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//	-16	-23				-39	-7.8	-5	85
//	10119	0	0	기적을일구는_에테르웨폰_14등급아이템	30254	0	0	30008	0	714	714	2714	39999	0	8	0	8	0	Null	0	Null	0	0	0	0	14	84	3888	1	149000	149000	0	0	1	0	0	0	0	92	0	0	0	0	0	0	0 	0 	362 	481 	0.8 	105 	0 	0 	2 	2 	2 	16	0 	0 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	398	553	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//	-16	-23				-39	-7.8	-5	92
//	10120	0	0	불사조의_에테르웨폰_15등급아이템	30255	0	0	30008	0	715	715	2715	39999	0	8	0	8	0	Null	0	Null	0	0	0	0	15	88	3780	1	231000	231000	0	0	1	0	0	0	0	99	0	0	0	0	0	0	0 	0 	423 	562 	0.8 	105 	0 	0 	2 	2 	2 	16	0 	0 	0 	0 	0 	0 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	465	646	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//	-16	-23				-39	-7.8	-5	99
	10137	0	0	가시넝쿨_지팡이_1등급아이템	30271	0	0	30009	0	801	801	2801	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	1	21	11430	1	25	25	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0 	0 	72 	75 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	79	86	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	1
	10138	0	0	월넷_지팡이_2등급아이템	30272	0	0	30009	0	802	802	2802	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	2	24	10972	1	800	800	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0 	0 	85 	88 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	94	101	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	8
	10139	0	0	상아_지팡이_3등급아이템	30273	0	0	30009	0	803	803	2803	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	3	29	10744	1	1200	1200	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0 	0 	99 	104 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	109	120	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	15
	10140	0	0	크리스탈_지팡이_4등급아이템	30274	0	0	30009	0	804	804	2804	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	4	33	10516	1	1900	1900	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0 	0 	116 	121 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	128	139	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	22
	10141	0	0	선지자의_지팡이_5등급아이템	30275	0	0	30009	0	805	805	2805	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	5	37	10288	1	2900	2900	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0 	0 	137 	142 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	151	163	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	29
	10142	0	0	써클의_지팡이_6등급아이템	30276	0	0	30009	0	806	806	2806	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	6	41	10058	1	4500	4500	0	0	1	0	0	0	0	36	0	0	0	0	0	0	0 	0 	160 	167 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	176	192	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	36
	10143	0	0	신성한영혼의_지팡이_7등급아이템	30277	0	0	30009	0	807	807	2807	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	7	45	9830	1	6900	6900	0	0	1	0	0	0	0	43	0	0	0	0	0	0	0 	0 	187 	194 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	206	223	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	43
	10144	0	0	엘리멘탈_지팡이_8등급아이템	30278	0	0	30009	0	808	808	2808	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	8	50	9602	1	10700	10700	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0 	0 	219 	228 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	241	262	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	50
	10145	0	0	무서운침묵의_지팡이_9등급아이템	30279	0	0	30009	0	809	809	2809	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	9	54	9372	1	16700	16700	0	0	1	0	0	0	0	57	0	0	0	0	0	0	0 	0 	256 	267 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	282	307	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	57
	10146	0	0	황홀한죽음의_지팡이_10등급아이템	30280	0	0	30009	0	810	810	2810	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	10	58	9144	1	25800	25800	0	0	1	0	0	0	0	64	0	0	0	0	0	0	0 	0 	300 	313 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	330	360	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	64
//	10147	0	0	견고한인내의_지팡이_11등급아이템	30281	0	0	30009	0	811	811	2811	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	11	62	8916	1	40000	40000	0	0	1	0	0	0	0	71	0	0	0	0	0	0	0 	0 	351 	366 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	386	421	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	71
//	10148	0	0	방랑자에피오스_지팡이_12등급아이템	30282	0	0	30009	0	812	812	2812	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	12	66	8686	1	62000	62000	0	0	1	0	0	0	0	78	0	0	0	0	0	0	0 	0 	411 	428 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	452	492	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	78
//	10149	0	0	길잃은천사의_지팡이_13등급아이템	30283	0	0	30009	0	813	813	2813	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	13	71	8458	1	96200	96200	0	0	1	0	0	0	0	85	0	0	0	0	0	0	0 	0 	482 	501 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	530	576	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	85
//	10150	0	0	대마법사라드의_지팡이_14등급아이템	30284	0	0	30009	0	814	814	2814	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	14	75	8230	1	149000	149000	0	0	1	0	0	0	0	92	0	0	0	0	0	0	0 	0 	564 	587 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	620	675	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	92
//	10151	0	0	대자연의융화_지팡이_15등급아이템	30285	0	0	30009	0	815	815	2815	39999	0	10	0	10	0	Null	0	Null	0	0	0	0	15	79	8002	1	231000	231000	0	0	1	0	0	0	0	99	0	0	0	0	0	0	0 	0 	660 	687 	0.8 	95 	0 	0 	1 	1 	4 	2.5	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	726	790	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	99
	10152	0	0	유리_오브_1등급아이템	30301	0	0	30010	0	901	901	2901	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	1	21	11100	1	25	25	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0 	0 	58 	59 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	64	68	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	1
	10153	0	0	가넷_오브_2등급아이템	30302	0	0	30010	0	902	902	2902	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	2	24	10656	1	800	800	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0 	0 	68 	71 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	75	82	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	8
	10154	0	0	캣츠아이_오브_3등급아이템	30303	0	0	30010	0	903	903	2903	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	3	29	10434	1	1200	1200	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0 	0 	79 	82 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	87	94	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	15
	10155	0	0	자수정_오브_4등급아이템	30304	0	0	30010	0	904	904	2904	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	4	33	10212	1	1900	1900	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0 	0 	93 	96 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	102	110	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	22
	10156	0	0	그린에머랄드_오브_5등급아이템	30305	0	0	30010	0	905	905	2905	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	5	37	9990	1	2900	2900	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0 	0 	110 	113 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	121	130	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	29
	10157	0	0	정화의_오브_6등급아이템	30306	0	0	30010	0	906	906	2906	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	6	41	9768	1	4500	4500	0	0	1	0	0	0	0	36	0	0	0	0	0	0	0 	0 	129 	132 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	142	152	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	36
	10158	0	0	달의돌_오브_7등급아이템	30307	0	0	30010	0	907	907	2907	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	7	45	9546	1	6900	6900	0	0	1	0	0	0	0	43	0	0	0	0	0	0	0 	0 	150 	155 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	165	178	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	43
	10159	0	0	태양의돌_오브_8등급아이템	30308	0	0	30010	0	908	908	2908	39999	0	11	0	11	0	Null	0	Null	0	0	0	0	8	50	9324	1	10700	10700	0	0	1	0	0	0	0	50	0	0	0	0	0	0	0 	0 	176 	181 	0.8 	100 	0 	0 	2 	2 	4 	13	0 	0 	0 	0 	0 	0 	0	0	0	0	0	0	1	0	0	0	0	0	1	34	2	-5	0	0	0	0	0	0	0	0	0	0	0	0	1	41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0 	0 	194	208	0 	0 	0 	0 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0		//				-25	-22	-47	-9.4	-7	50
