	//NPC 위치 정보					DisplayType																				
	28	119	14	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314		//	사로잡힌오크라주민4_제2지하감옥_헬론S2			
	28	119	14	813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315		//	사로잡힌오크라주민5_제2지하감옥_헬론S2			
	28	119	14	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316		//	사로잡힌오크라주민6_제2지하감옥_헬론S2			
	28	119	14	815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317		//	사로잡힌오크라주민대표_제2지하감옥_헬론S2			
	28	119	14	816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368		//	오크라주민(도우미)_기계실안_헬론S2			
	//국내_2010월드컵이벤트				0	3																//				
	//10002	10002	14	64669	0	3	157.11	167.56	15.88	156.89	166.31	15.88	0	0	0	0	0	0	41	0		//	국내_2010월드컵(사커워드커)			
	//국내_[이벤트]아르도르퀘스트npc추가				0	3																//				
	//10002	10002	5	64672	0	3	157.11	167.56	15.88	156.89	166.31	15.88	0	0	0	0	0	0	41	0		//	국내_[이벤트]아르도르퀘스트npc추가			
	//10002	10002	5	64673	0	3	159.34	168.51	15.88	156.89	166.31	15.88	0	0	0	0	0	0	41	0		//	국내_[이벤트]아르도르퀘스트npc추가			
	//헬론의성 중층지역_퀘스트NPC																					//				
	56081	56081	14	65480	0	3	209.47	299.55	-2.8	210.09	293.98	-2.81	0	0	0	0	0	0	47	0		//	해방군 부사령관 갈레노스			
	56081	56081	14	65482	0	3	209.98	308.74	-2.8	211.13	300.01	-2.81	0	0	0	0	0	0	47	0		//	부관 마젤란			
	56081	56081	14	65481	0	3	209.64	289.64	-2.8	210.11	306.09	-2.81	0	0	0	0	0	0	47	0		//	부관 버니언			
	56081	56081	14	65483	0	3	254.35	377.82	-2.8	256.33	376.74	-2.81	0	0	0	0	0	0	47	0		//	붉은 봉인의 결계장치			
	56081	56081	14	65484	0	3	344.48	377.68	-2.8	343.6	375.57	-2.81	0	0	0	0	0	0	47	0		//	검은 봉인의 결계장치			
	56081	56081	14	65485	0	3	254.81	221.76	-2.8	255.39	223.63	-2.81	0	0	0	0	0	0	47	0		//	혼탁한 봉인의 결계장치			
	56081	56081	14	65486	0	3	344.42	222.11	-2.8	342.57	223.96	-2.81	0	0	0	0	0	0	47	0		//	부정한 봉인의 결계장치			
	56081	56081	14	65487	0	3	389.42	299.56	-2.8	387.06	298.11	-2.81	0	0	0	0	0	0	47	0		//	결계제어장치			
	56081	56081	14	65499	0	3	246.07	382.25	-2.8	248.65	381.06	-2.81	0	0	0	0	0	0	47	0		//	증식세포(1)			
	56081	56081	14	65500	0	3	299.88	393.19	-3.16	299.88	390.63	-3.17	0	0	0	0	0	0	47	0		//	증식세포(2)			
	56081	56081	14	65501	0	3	353.54	382.25	-2.8	351.18	381.31	-2.81	0	0	0	0	0	0	47	0		//	증식세포(3)			
	56081	56081	14	65502	0	3	248.34	231.25	-2.8	249.65	231.42	-2.81	0	0	0	0	0	0	47	0		//	증식세포(4)			
	56081	56081	14	65503	0	3	299.84	207.62	-3.16	299.79	210.28	-3.17	0	0	0	0	0	0	47	0		//	증식세포(5)			
	56081	56081	14	65504	0	3	354.38	221.29	-2.8	351.89	221.84	-2.81	0	0	0	0	0	0	47	0		//	증식세포(6)			
	//헬론의성 1층지역_퀘스트NPC																					//				
	56061	56061	14	65494	0	3	-91.88	133.34	0.13	-92.54	131.8	0.13	0	0	0	0	0	0	47	0		//	증식세포(1)			
	56061	56061	14	65495	0	3	-76.82	-108.8	0.12	-77.61	-109.02	0.13	0	0	0	0	0	0	47	0		//	증식세포(2)			
	56061	56061	14	65496	0	3	47.99	120.72	-1.09	-46.74	120.48	-1.13	0	0	0	0	0	0	47	0		//	증식세포(3)			
	56061	56061	14	65497	0	3	47.17	-122.1	-1.11	45.6	-122.12	-1.16	0	0	0	0	0	0	47	0		//	증식세포(4)			
	56061	56061	14	65498	0	3	134.87	14.31	0	132.41	14.28	0	0	0	0	0	0	0	47	0		//	증식세포(5)			
	//헬론의성 하층지역_퀘스트NPC																					//				
	56041	56041	14	65490	0	3	351.74	418.96	-4.04	349.16	419.32	-4.41	0	0	0	0	0	0	47	0		//	증식세포(1)			
	56041	56041	14	65491	0	3	289.38	163.74	-4.41	291.81	164.41	-4.41	0	0	0	0	0	0	47	0		//	증식세포(2)			
	56041	56041	14	65492	0	3	190.32	299.83	4.76	193.39	298.99	4.85	0	0	0	0	0	0	47	0		//	증식세포(3)			
	56041	56041	14	65493	0	3	300.06	303.64	4.04	300.03	305.34	4.44	0	0	0	0	0	0	47	0		//	증식세포(4)			
	//헬론의성 서브3지역_퀘스트NPC																					//				
	29	120	14	65488	0	3	-108.07	-4.01	0.11	-107.38	-4.81	0.12	0	0	0	0	0	0	47	0		//	발키리 클랜 부사령관 테레사			
	29	120	14	65489	0	3	-107.31	0.98	0.11	-105.76	1.45	0.12	0	0	0	0	0	0	47	0		//	부관 플로라			
	//헬론의성_상층_퀘스트NPC																					//				
	56101	56101	14	28055	0	3	-22.36	3.37	63.47	3.48	1.61	63.73	0	0	0	0	0	0	47	0		//	부관 디오게네스			
	56101	56101	14	28056	0	3	-21.15	8.266	63.47	3.48	1.61	63.73	0	0	0	0	0	0	47	0		//	해방군 부사령관 에르하르트			
	56101	56101	14	28057	0	3	-14.16	17.59	63.47	3.48	1.61	63.73	0	0	0	0	0	0	47	0		//	해방군 사령관 아데나워			
	56101	56101	14	28058	0	3	-8.14	20.93	63.47	3.48	1.61	63.73	0	0	0	0	0	0	47	0		//	해방군 부사령관 브란트			
	56101	56101	14	28059	0	3	-0.16	24.2	63.47	3.48	1.61	63.73	0	0	0	0	0	0	47	0		//	부관 슈미트			
	56101	56101	14	28060	0	3	27.27	26.57	34.96	30.41	21.66	34.96	0	0	0	0	0	0	47	0		//	정찰병 엔리케			
	56101	56101	14	28061	0	3	-27.07	28.11	43.66	19.98	30.82	43.66	0	0	0	0	0	0	47	0		//	정찰병 로베르트			
	56101	56101	14	28062	0	3	87.86	-15.43	66	87.87	-18.26	65.72	0	0	0	0	0	0	47	0		//	현자 라라			
	56101	56101	14	28063	0	3	92.4	-15.62	66	93.05	-18.54	65.72	0	0	0	0	0	0	47	0		//	주술사 바코야니스			
	//헬론의성_메인미션_퀘스트NPC																					//				
	26	122	14	28064	0	3	12.95	25.32	36.41	13.23	23.57	36.41	0	0	0	0	0	0	47	0		//	이그니스 친위대의 칼리오페			
	26	122	14	28065	0	3	-26.36	6.76	46.38	-25.09	7.55	46.38	0	0	0	0	0	0	47	0		//	이그니스 친위대의 클레이오			
	26	122	14	28066	0	3	-17.25	-21.61	52.71	-17.3	-20.01	52.71	0	0	0	0	0	0	47	0		//	이그니스 친위대의 에우테르페			
	//비공정NPC																					//				
	10010	10010	5	28078	0	3	12.05	-11.02	9.43	1.45	-10.15	9.43	0	0	0	0	0	0	47	0		//	비공정승무원2			
	10010	10010	5	28077	0	3	11.65	-0.1	9.43	-0.15	-0.08	9.43	0	0	0	0	0	0	47	0		//	비공정승무원1			
	10010	10010	5	28079	0	3	-11.17	-10.49	9.43	1.45	-10.15	9.43	0	0	0	0	0	0	47	0		//	비공정승무원3			
	10010	10010	5	28080	0	3	-11.96	0.12	9.43	0.15	0.08	9.43	0	0	0	0	0	0	47	0		//	비공정승무원4			
	10010	10010	5	28082	0	3	1.86	-7.03	9.43	6.85	-4.48	9.43	0	0	0	0	0	0	47	0		//	기술자_게리			
	10010	10010	5	28074	0	3	0.02	12.95	14.08	-0.01	11.83	14.42	0	0	0	0	0	0	47	0		//	부함장_간반테			
	10010	10010	27	28067	0	3	-0.32	21.28	18.53	0.28	20.06	18.54	0	0	0	0	0	160013	47	0		//	함장_그룬힐트_세리엔트행			
	10010	10010	5	28075	0	3	3.42	26.77	18.53	3.38	23.43	18.53	0	0	0	0	0	0	47	0		//	비공정경비병1			
	10010	10010	5	28076	0	3	-3.42	26.77	18.53	-3.48	23.61	18.53	0	0	0	0	0	0	47	0		//	비공정경비병2			
	10010	10010	5	28081	0	3	4.14	12.38	-20.25	2.75	10.12	-20.25	0	0	0	0	0	0	47	0		//	책임기술자_후긴			
	10011	10011	5	28087	0	3	12.05	-11.02	9.43	1.45	-10.15	9.43	0	0	0	0	0	0	47	0		//	비공정승무원2			
	10011	10011	5	28086	0	3	11.65	-0.1	9.43	-0.15	-0.08	9.43	0	0	0	0	0	0	47	0		//	비공정승무원1			
	10011	10011	5	28088	0	3	-11.17	-10.49	9.43	1.45	-10.15	9.43	0	0	0	0	0	0	47	0		//	비공정승무원3			
	10011	10011	5	28089	0	3	-11.96	0.12	9.43	0.15	0.08	9.43	0	0	0	0	0	0	47	0		//	비공정승무원4			
	10011	10011	5	28091	0	3	1.86	-7.03	9.43	6.85	-4.48	9.43	0	0	0	0	0	0	47	0		//	기술자_프레키			
	10011	10011	5	28083	0	3	0.02	12.95	14.08	-0.01	11.83	14.42	0	0	0	0	0	0	47	0		//	부함장_발뭉			
	10011	10011	27	28068	0	3	-0.32	21.28	18.53	0.28	20.06	18.54	0	0	0	0	0	160013	47	0		//	함장_게르힐데_브라키온행			
	10011	10011	5	28084	0	3	3.42	26.77	18.53	3.38	23.43	18.53	0	0	0	0	0	0	47	0		//	비공정경비병1			
	10011	10011	5	28085	0	3	-3.42	26.77	18.53	-3.48	23.61	18.53	0	0	0	0	0	0	47	0		//	비공정경비병2			
	10011	10011	5	28090	0	3	4.14	12.38	-20.25	2.75	10.12	-20.25	0	0	0	0	0	0	47	0		//	책임기술자_후긴2			
	//붕괴된에텔레인																					//				
	5	35	14	869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182		//	라만			
	5	35	14	872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183		//	마담오드리			
	5	35	14	870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219		//	클레이			
	5	35	14	871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200		//	빌트			
	5	35	14	874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108		//	마담오드리			
	//붕괴된에텔레인_퀘스트npc																					//				
	10003	10003	14	28069	0	3	59	134	78.84	64.16	126	78.84	0	0	0	0	0	0	47	0		//	조사관 우라니아			
	5	35	14	28071	0	3	55.3	120.56	78.84	56.72	122.32	78.84	0	0	0	0	0	0	47	0		//	조사관 우라니아			
	5	35	14	28070	0	3	325.84	311.09	42.84	330.69	304.87	45.15	0	0	0	0	0	0	47	0		//	조사관 에라토			
	5	35	14	28072	0	3	188.87	592.07	44.41	192.41	588.44	44.41	0	0	0	0	0	0	47	0		//	에텔레인 근위대 그리바스			
	5	35	14	28073	0	3	328.12	559.16	115.19	327.46	557.93	115.19	0	0	0	0	0	0	47	0		//	에텔레인 근위대 알키비아데스			
	//코르토크해안NPC																					//				
	10006	10006	1	1950	0	3	122.03	-145.02	2.14	120.84	-149.16	2.02	0	0	0	0	0	160002	36	0		//	티뮤(잡화상인)			
	10006	10006	1	1951	0	3	19.12	-114.5	1.68	24.53	-116.09	0.49	0	0	0	0	0	160002	33	0		//	에스텔(엘리멘탈리스트상점)			
	10006	10006	1	1952	0	3	18.41	-129.74	1.39	25.15	-133.01	0.43	0	0	0	0	0	160002	30	0		//	쿠르트(버서커상점)			
	10006	10006	1	1953	0	3	102.24	-161.24	0.45	103.27	-155.75	0.91	0	0	0	0	0	160002	31	0		//	다르크스(드래곤나이트상점)			
	10006	10006	1	1954	0	3	97.03	-153.11	0.31	97.73	-158.52	0.21	0	0	0	0	0	160002	32	0		//	메나스(발키리상점			
	10006	10006	1	1955	0	3	60.47	-77.05	2.06	62.77	-85.17	2.06	0	0	0	0	0	160002	34	0		//	하츠(쉐도우상점)			
	10006	10006	7	1956	0	3	25.09	-148.72	0.15	26.4	-146.77	0.06	0	0	0	0	0	0	40	0		//	에지오(길드관리자)			
	10006	10006	14	1957	0	3	154	-108.29	0.48	150.33	-103.99	0.29	0	0	0	0	0	0	41	0		//	로셰(미션랭킹관리자)	변경		
	10006	10006	4	1958	0	3	117.49	-79.18	2	114.02	-82.59	2.13	0	0	0	0	0	160003	36	0		//	행크(강화)			
	10006	10006	4	1959	0	3	117.49	-88.69	2.16	114.84	-86.59	2.15	0	0	0	0	0	160003	37	0		//	빈센트(제조)			
	10006	10006	2	1960	0	3	40	-100	2.37	39	-98	2.22	0	0	0	0	0	160005	46	0		//	우거(창고지기)			
	10006	10006	1	1961	0	3	108.63	-96.67	2.03	108.68	-94.17	2.04	0	0	0	0	0	160002	37	0		//	바인(배틀존)			
	10006	10006	17	1962	1	3	78.31	-90.95	2.31	77.21	-88.02	2.31	0	0	0	0	0	0	37	0		//	개인상점게시판_오브젝트			
	10006	10006	25	1963	1	3	168.72	-99.8	0.67	165.45	-100.23	0.49	0	0	0	0	0	0	42	0		//	하임로또_오브젝트			
	10006	10006	5	1964	0	3	29.08	-78.27	3.8	35.25	-78.75	2.06	0	0	0	0	0	0	47	0		//	부족장_시에드			
	10006	10006	5	1965	0	3	76.52	-150.83	-0.81	79.46	-145.69	-1.43	0	0	0	0	0	0	47	0		//	치료사_비나요			
	10006	10006	5	1966	0	3	119.71	-83.74	2.27	115.23	-77.72	1.75	0	0	0	0	0	0	47	0		//	대장장이바므드			
	10006	10006	5	1967	0	3	131.18	-162.84	1.86	122.41	-154.72	2.02	0	0	0	0	0	0	47	0		//	악사_차야			
	10006	10006	5	1968	0	3	121.33	-161.19	1.77	122.41	-154.72	2.02	0	0	0	0	0	0	47	0		//	사냥꾼페드투			
	//코르토크해안미션NPC																					//				
	33	131	14	1935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223		//	주황부족_시작지점1			
	33	131	14	1937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188		//	주황부족_거처_배치형1			
	33	131	14	1948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293		//	주황부족_거처_배치형3			
	33	131	14	1938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190		//	주황부족_거처_배치형2			
	33	131	14	1936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292		//	주황부족_거처_대화형1			
	33	131	14	1940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195		//	연등부족_거처_배치형1			
	33	131	14	1949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296		//	연등부족_거처_배치형3			
	33	131	14	1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225		//	연등부족_거처_배치형2			
	33	131	14	1939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291		//	연등부족_거처_대화형1			
	33	131	14	1942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221		//	주황부족_방어진_유닛형1			
	33	131	14	1943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222		//	연등부족_방어진_유닛형1			
	33	131	14	1969	0	3	0	0	0	0	0	0	0	0	0	0	0	0	47	297		//	정화된_엔트			
	//코르토크해안퀘스트NPC																					//				
	58001	58001	14	28105	0	3	-44.56	140.39	3.8	-53.92	133.6	3.77	0	0	0	0	0	0	47	0		//	학자_알카펜			
	58001	58001	5	28096	0	3	-48.53	149.85	3.96	-56.92	149.71	3.94	0	0	0	0	0	0	47	0		//	원정군부대장드로이젠			
	58001	58001	5	28095	0	3	-55.15	156.74	4.12	-56.92	141.79	3.84	0	0	0	0	0	0	47	0		//	원정군경계병1			
	58001	58001	5	28094	0	3	-64.09	144.47	3.82	-57.44	144.18	385	0	0	0	0	0	0	47	0		//	원정군대장훔볼트			
	58001	58001	14	28100	0	3	-63.83	137.38	3.84	-54.95	140.38	3.83	0	0	0	0	0	0	47	0		//	발키리루드비나			
	58001	58001	5	28097	0	3	-56.27	131.97	3.75	-55.51	140.56	3.83	0	0	0	0	0	0	47	0		//	원정군경계병2			
	58001	58001	14	28098	1	0	-22.58	-7.65	5.86	-29.18	-9.29	5.84	0	0	0	0	0	0	47	0		//	원정대원의_시체			
	58001	58001	5	28099	0	3	-56.67	-3.94	3.87	-51.11	-4.79	4.05	0	0	0	0	0	0	47	0		//	트리나			
	58001	58001	14	28102	0	3	43.44	171.54	12.59	46.46	164.46	10.35	0	0	0	0	0	0	47	0		//	파랑부리부족장			
	58001	58001	14	28103	0	3	52.83	174.27	15.04	60.31	165.95	12.34	0	0	0	0	0	0	47	0		//	파랑부리부족_전사			
	58001	58001	14	28101	0	3	88.01	190.06	14.75	90.56	185.36	14.64	0	0	0	0	0	0	47	0		//	용병얀센			
	58001	58001	14	28104	0	3	165.45	170.81	15.58	162.12	167.45	14.68	0	0	0	0	0	0	47	0		//	연등제비부족장			
	58001	58001	5	28106	0	3	163.76	106.15	11.34	154.61	102.84	11.82	0	0	0	0	0	0	47	0		//	조난자파울로			
	58001	58001	14	28107	0	3	-13.83	-118.49	20.41	-8.52	-126.44	18.45	0	0	0	0	0	0	47	0		//	원정군전령			
	10004	10004	14	28093	0	3	63.84	-14.23	-2.36	63.84	-15.51	-2.28	0	0	0	0	0	0	47	0		//	장치관리자크라피카			
	33	131	14	28108	0	3	-121.26	139.64	2.67	-121.26	139.64	2.67	0	0	0	0	0	0	47	0		//	마법사이오나			
	33	131	14	28109	0	3	-109.89	147.37	1.95	-109.89	147.37	1.95	0	0	0	0	0	0	47	0		//	마법사플라빈			
	10006	10006	14	28110	0	3	110.43	-53.62	2.06	105.83	-57.28	2.06	0	0	0	0	0	0	47	0		//	용기사레벤			
	//코르토크해안필드NPC																					//				
	58001	58001	5	1972	0	3	47.74	172.97	13.76	52.33	165.75	11.5	0	0	0	0	0	0	47	0		//	필드_파랑부리부족_3			
	58001	58001	5	1971	0	3	158.56	170.14	14.55	159.75	16.95	14.18	0	0	0	0	0	0	47	0		//	필드_연등제비부족_2			
	58001	58001	5	1970	0	3	167.23	161.18	15.44	159.75	16.95	14.18	0	0	0	0	0	0	47	0		//	필드_연등제비부족_1			
	58001	58001	1	1041	0	3	-44.46	136.51	3.75	-56.1	131.67	3.74	0	0	0	0	0	160002	36	0		//	티뮤(잡화상인)			
	58001	58001	2	1042	0	3	-50.72	153.09	4..02	-57.75	143.55	3.85	0	0	0	0	0	160005	46	0		//	우거(창고지기)			
	//증표관리인																					//				
//	10002	10002	5	28117	0	3	12.05	-11.02	9.43	1.45	-10.15	9.43	0	0	0	0	0	0	47	0		//	야수들의숲증표관라인			
//	10001	10001	5	28118	0	3	11.65	-0.1	9.43	-0.15	-0.08	9.43	0	0	0	0	0	0	47	0		//	지하수로증표관리인			
//	10003	10003	5	28119	0	3	-11.17	-10.49	9.43	1.45	-10.15	9.43	0	0	0	0	0	0	47	0		//	얼어붙은궁전증표관리인			
//	10003	10003	5	28120	0	3	-11.96	0.12	9.43	0.15	0.08	9.43	0	0	0	0	0	0	47	0		//	용족의계곡증표관리인			
//	10003	10003	5	28121	0	3	1.86	-7.03	9.43	6.85	-4.48	9.43	0	0	0	0	0	0	47	0		//	아이올트증표관리인			
	//타락한사원NPC																					//				
	10003	10003	1	64067	0	3	311.922546	322.189728	39.792915	311.922546	325	39.792915	0	0	0	0	0	160002	30	0		//	[타락한무구교환원]데바_B(에텔레인)			
	10003	10003	1	62315	0	3	315.69	322.58	39.79	315.59	324.63	39.79	0	0	0	0	0	160002	30	0		//	[카오스아이교환원]클레이			
	10002	10002	1	64068	0	3	180.578659	175.489319	16.015659	179	175.489319	16.015659	0	0	0	0	0	160002	30	0		//	타락한사원의투사뷔베즈_D(벨트헨)			
	10004	10004	1	64069	0	3	145.46962	-171.481659	7.414906	144	-171.481659	7.414906	0	0	0	0	0	160002	30	0		//	타락한사원의투사레히클_S(오크라)			
	10001	10001	1	64070	0	3	1.68	43.94	-23.13	0.8	43.06	-23.22	0	0	0	0	0	160002	30	0		//	타락한사원의투사도레이츠_V(트링겔)			
	10006	10006	1	64071	0	3	34.712215	-90.582626	2.082538	38.675724	-94.088478	2.166922	0	0	0	0	0	160002	30	0		//	타락한사원의투사지아레이_E(코르토크)			
	10007	10007	1	64072	0	3	240.82	317.33	-13.6	238.13	317.19	-13.57	0	0	0	0	0	160002	30	0		//	[미완의타락한무구교환원]아베드_B(에텔레인)			
	10003	10003	1	64073	0	3	300.177826	322.923218	39.792915	300.177826	325	39.792915	0	0	0	0	0	160002	30	0		//	타락한사원의투사앰쉬아_B(에텔레인)			
	10003	10003	5	64074	0	0	312.29	326.77	39.79	308.82007	325	39.792915	1	300.38	327.58	39.79	0	0	0	0		//	타락한꼬마악마_홍보용			
	10002	10002	5	64075	0	0	177.9	172.47	16	175.41	167.84	15.99	1	181.64	185.59	16.01	0	0	0	0		//	타락한꼬마악마_홍보용			
	10004	10004	5	64076	0	0	143.24	-175.27	7.36	141.53	-175.73	7.41	1	143.09	-153.71	8.61	0	0	0	0		//	타락한꼬마악마_홍보용			
	10001	10001	5	64077	0	0	8.21	34.08	-23.11	7.43	33.09	-23.11	0	0	0	0	0	0	0	0		//	타락한꼬마악마_홍보용	-12.22	52.87	-24.16
	10006	10006	5	64078	0	0	28.66	-96.73	2.06	29.13	-97.99	2.07	1	56.79	-78.8	2.05	0	0	0	0		//	타락한꼬마악마_홍보용			
	10003	10003	14	64066	0	3	308.82007	323.357666	39.792915	308.82007	325	39.792915	0	0	0	0	0	0	30	0		//	낯선여행자_입장및퀘스트(에텔레인)			
	//갈레노아정글미션_힘의싸움																					//				
	34	132	28	924	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	204		//	갈레노아정글NPC꼬마핀			
	34	132	28	925	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	215		//	갈레노아정글NPC미스티			
	34	132	28	926	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	216		//	갈레노아정글NPC이슈니			
	34	132	28	927	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	220		//	갈레노아정글NPC멜로			
	34	132	28	928	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	217		//	갈레노아정글NPC모나			
	34	132	28	929	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	218		//	갈레노아정글NPC엔로이즈			
	34	132	28	930	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	219		//	갈레노아정글NPC알토스			
	34	132	28	931	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	220		//	갈레노아정글NPC아인			
	34	132	28	932	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	221		//	갈레노아정글NPC포르			
	34	132	28	934	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	222		//	갈레노아정글NPC치사			
	34	132	28	947	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	265		//	갈레노아정글NPC치사			
	34	132	28	948	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	264		//	갈레노아정글NPC미스티			
	34	132	28	949	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	270		//	갈레노아정글NPC이슈니			
	34	132	28	969	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	263		//	갈레노아정글NPC멜로			
	34	132	28	970	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	269		//	갈레노아정글NPC모나			
	34	132	28	971	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	268		//	갈레노아정글NPC엔로이즈			
	34	132	28	972	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	272		//	갈레노아정글NPC알토스			
	34	132	28	973	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	273		//	갈레노아정글NPC꼬마핀			
	34	132	28	974	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	267		//	갈레노아정글NPC아인			
	34	132	28	975	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	271		//	갈레노아정글NPC포르			
	34	132	14	920	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	150		//	갈레노아정글부상당한고릴라			
	34	132	14	976	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	257		//	갈레노아정글부상당한고릴라			
	34	132	14	977	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	261		//	갈레노아정글부상당한고릴라			
	34	132	14	978	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	262		//	갈레노아정글부상당한고릴라			
	34	132	14	918	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	157		//	갈레노아정글잿빛고릴라NPC			
	//갈레노아정글필드NPC																					//				
	58021	58021	14	28131	0	3	282.64	355.89	-39.27	282.64	355.89	-39.27	0	0	0	0	0	0	47	0		//	부대장아레니우스(버서커)			
	58021	58021	14	28132	0	3	282.15	348.01	-39.39	282.15	348.01	-39.39	0	0	0	0	0	0	47	0		//	부관프레글(드래곤)			
	58021	58021	14	28133	0	3	281.41	341.32	-39.25	281.41	341.32	-39.25	0	0	0	0	0	0	47	0		//	원정대원반트호프(무장해제..)			
	58021	58021	14	28134	0	3	292.67	352.66	-39.29	292.67	352.66	-39.29	0	0	0	0	0	0	47	0		//	학자마리(엘리)			
	58021	58021	14	28135	0	3	204.48	210.73	-39.95	204.48	210.73	-39.95	0	0	0	0	0	0	47	0		//	람브라키스(일반)			
	58021	58021	14	28136	0	3	199.11	22.55	-41.7	199.11	22.55	-41.7	0	0	0	0	0	0	47	0		//	정찰병리하르트(드래곤)			
	58021	58021	14	28137	0	3	336.37	27.48	-29.94	336.37	27.48	-29.94	0	0	0	0	0	0	47	0		//	정찰병발터(버서커)			
	58021	58021	14	28138	0	3	338.13	-16.54	-30.64	338.13	-16.54	-30.64	0	0	0	0	0	0	47	0		//	정찰병오토(버서커)			
	58021	58021	14	28139	0	3	302.01	-40.29	-32.79	302.01	-40.29	-32.79	0	0	0	0	0	0	47	0		//	정찰병피셔(버서커)			
	58021	58021	14	28140	0	3	259.26	188.6	-7.59	259.26	188.6	-7.59	0	0	0	0	0	0	47	0		//	부대장베르기우스(쉐도우)			
	58021	58021	14	28141	0	3	261.29	194.57	-7.37	261.29	194.57	-7.37	0	0	0	0	0	0	47	0		//	핏빚송곳니피버(일반)			
	58021	58021	14	28142	0	3	26.27	109.43	-3.68	26.27	109.43	-3.68	0	0	0	0	0	0	47	0		//	정찰병쿠즈네츠(쉐도우)			
	58021	58021	14	28143	0	3	223.32	79.54	-40.14	223.32	79.54	-40.14	0	0	0	0	0	0	47	0		//	테오도라키스(일반)			
	58021	58021	14	28144	0	3	267.7	191.98	-7.43	267.7	191.98	-7.43	0	0	0	0	0	0	47	0		//	닥터마이어호프(드래곤)			
	//갈레노아정글미션NPC																					//				
	34	132	14	28146	0	3	282.77	354.47	-39.27	282.77	354.47	-39.27	0	0	0	0	0	0	47	0		//	전투병프리슈(버서커)			
	34	132	14	28147	0	3	2383.1	347.7	-39.39	2383.1	347.7	-39.39	0	0	0	0	0	0	47	0		//	전투병주트너(발키리)			
	34	132	14	28148	0	3	291.6	352.42	-39.3	291.6	352.42	-39.3	0	0	0	0	0	0	47	0		//	전투병나타(쉐도우)			
	//미션재수락NPC																					//				
	10002	10002	14	28117	0	3	117.64	191.59	13.77	117.64	191.59	13.77	0	0	0	0	0	0	47	0		//	기록관멜포메네			
	10002	10002	14	28118	0	3	118.27	198.78	13.97	118.27	198.78	13.97	0	0	0	0	0	0	47	0		//	기록관비블리스			
	10001	10001	14	28119	0	3	-41.51	39.21	-24.68	-41.51	39.21	-24.68	0	0	0	0	0	0	47	0		//	기록관하르모니아			
	10001	10001	14	28120	0	3	-47	46.61	-24.68	-47	46.61	-24.68	0	0	0	0	0	0	47	0		//	기록관세멜레			
	10003	10003	14	28121	0	3	354.54	192.97	78.83	354.16	192.67	78.83	0	0	0	0	0	0	47	0		//	기록관에이레데			
	10003	10003	14	28122	0	3	362.11	183.21	78.83	361.73	183.04	78.83	0	0	0	0	0	0	47	0		//	기록관오르티아			
