// SkillLiberationAbilityInfo.txt													1 : 적단수											1 : 적단수																																										
//													2 : 아군단수											2 : 아군단수																																										
//													3 : 지정지점범위내적군											3 : 지정지점범위내적군																																										
//					1. 노멀								4 : 지정지점범위내아군											4 : 지정지점범위내아군																																										
//					2. 레어								5 : 자기 중심 범위내 적군											5 : 자기 중심 범위내 적군																																										
//			1. 첫번째		3. 엘리트								6 : 자기 중심 범위내 아군			"(특정합연산) 발키리&위치 소환수 어빌리티(221, 357, 358, 363, 364)는 Oprion1,2도 합연산 됩니다."								6 : 자기 중심 범위내 아군			"(특정합연산) 발키리&위치 소환수 어빌리티(221, 357, 358, 363, 364)는 Oprion1,2도 합연산 됩니다."																																							
//			2. 두번째	20104. 하급	4. 유니크								7 : 자기자신			↑								7 : 자기자신			↑																																							
//			3. 세번째	20105. 상급	5. 레전드			슬롯그룹내 1000분률	(합연산)	(합연산)	(합연산)			(합연산)		(특정합연산)	(특정합연산)	(합연산)	(합연산)	(합연산)	(합연산)		2번째 어빌리티는 '고유'인경우에만 동작		(합연산)		(특정합연산)	(특정합연산)	(합연산)	(합연산)	(합연산)	(합연산)																																		
//	고유번호	스킬코드	해방슬롯그룹	해방석 종류및계열	어빌리티등급	고유여부	해방이름	확률	추가스킬사거리	추가스킬범위	추가최대적용마리수	어빌리티ID	어빌리티적용범위타입	어빌리티성공확율	어빌리티성공확률평점보정	어빌리티옵션1	어빌리티옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정	어빌리티ID	어빌리티적용범위타입	어빌리티성공확율	어빌리티성공확률평점보정	어빌리티옵션1	어빌리티옵션2	타입설정 or 수치입력	수치/비율값 입력	유지시간 설정	주기시간 설정	이상상태 설정																																	
	Index	SkillCode	SlotGroup	ItemType	Rarity	IsUnique	LiberationName	Probability	SkillRange	SkillArea	MaxTargetNo	AbilityID1	Ability1RangeType	Ability1SuccessRate	Ability1ItemScoreRate	Ability1Option1	Ability1Option2	Ability1Parameter1	Ability1Parameter2	Ability1Parameter3	Ability1Parameter4	Ability1Parameter5	AbilityID2	Ability2RangeType	Ability2SuccessRate	Ability2ItemScoreRate	Ability2Option1	Ability2Option2	Ability2Parameter1	Ability2Parameter2	Ability2Parameter3	Ability2Parameter4	Ability2Parameter5	FieldEnd																																
	1646	103	3	20104	1	1	405266	167	0	0	0	11	7	1000	0	9	0	2	100	5000	0	200	109	7	0	0	9	0	0	30	0	0	115		//	기본 공격력 증가 +10% & 흡수 : 피해 전환량 +3%																														
	1647	103	3	20104	1	1	405267	166	0	0	0	11	7	1000	0	9	0	2	150	5000	0	200	109	7	0	0	9	0	0	50	0	0	115		//	기본 공격력 증가 +15% & 흡수 : 피해 전환량 +5%																														
	1036	117	1	20104	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
	1037	117	1	20104	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
	1038	117	1	20104	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
	1039	117	1	20104	1	0	405530	167	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +4																														
	1040	117	1	20104	1	0	405531	167	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +5																														
	1041	117	1	20104	1	0	405532	166	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +6																														
	1042	117	2	20104	1	0	405545	167	0	0	0	2	5	0	0	9	0	0	0	1000	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 지속시간 +1초																														
	1043	117	2	20104	1	0	405546	167	0	0	0	2	5	0	0	9	0	0	0	2000	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 지속시간 +2초																														
	1044	117	2	20104	1	0	405547	166	0	0	0	2	5	0	0	9	0	0	0	3000	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 지속시간 +3초																														
	1045	117	2	20104	1	0	405548	167	0	0	0	2	5	0	0	9	200	0	47	0	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 피해량 +5%																														
	1046	117	2	20104	1	0	405549	167	0	0	0	2	5	0	0	9	200	0	93	0	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 피해량 +10%																														
	1047	117	2	20104	1	0	405550	166	0	0	0	2	5	0	0	9	200	0	140	0	0	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 피해량 +15%																														
	1048	117	3	20104	1	0	405551	167	0	0	0	100	5	0	0	0	0	0	0	300	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +0.3초																														
	1049	117	3	20104	1	0	405552	167	0	0	0	100	5	0	0	0	0	0	0	600	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +0.6초																														
	1050	117	3	20104	1	0	405553	166	0	0	0	100	5	0	0	0	0	0	0	1000	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 지속시간 +1초																														
	1051	117	3	20104	1	0	405554	167	0	0	0	1	5	1000	0	9	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +1500																														
	1052	117	3	20104	1	0	405555	167	0	0	0	1	5	1000	0	9	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +2000																														
	1053	117	3	20104	1	0	405556	166	0	0	0	1	5	1000	0	9	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3000																														
	1054	116	1	20104	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
	1055	116	1	20104	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
	1056	116	1	20104	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
	1057	116	1	20104	1	0	405557	167	0	0	0	20	5	0	0	0	0	0	-50	0	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 감소량 -5%																														
	1058	116	1	20104	1	0	405558	167	0	0	0	20	5	0	0	0	0	0	-100	0	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 감소량 -10%																														
	1059	116	1	20104	1	0	405559	166	0	0	0	20	5	0	0	0	0	0	-150	0	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 감소량 -15%																														
	1060	116	2	20104	1	0	405560	167	0	0	0	1	5	0	0	9	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
	1061	116	2	20104	1	0	405561	167	0	0	0	1	5	0	0	9	0	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
	1062	116	2	20104	1	0	405562	166	0	0	0	1	5	0	0	9	0	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
	1063	116	2	20104	1	0	405563	167	0	0	0	20	5	0	0	0	0	0	0	1000	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 지속시간 +1초																														
	1064	116	2	20104	1	0	405564	167	0	0	0	20	5	0	0	0	0	0	0	2000	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 지속시간 +2초																														
	1065	116	2	20104	1	0	405565	166	0	0	0	20	5	0	0	0	0	0	0	3000	0	108	0	0	0	0	0	0	0	0	0	0	0		//	족쇄 지속시간 +3초																														
	1066	116	3	20104	1	0	405566	167	0	0	0	101	5	150	0	0	0	0	0	300	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +0.3초																														
	1067	116	3	20104	1	0	405567	167	0	0	0	101	5	150	0	0	0	0	0	600	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +0.6초																														
	1068	116	3	20104	1	0	405568	166	0	0	0	101	5	150	0	0	0	0	0	1000	0	303	0	0	0	0	0	0	0	0	0	0	0		//	피어 확률 +15% & 피어 지속시간 +1초																														
	1069	116	3	20104	1	1	405569	167	0	0	0	1	5	0	0	9	0	911	0	0	0	0	101	5	150	0	0	0	0	0	300	0	303		//	스킬 피해량 +15% & 피어 확률 +15% & 피어 지속시간 +0.3초																														
	1070	116	3	20104	1	1	405570	167	0	0	0	1	5	0	0	9	0	1214	0	0	0	0	101	5	150	0	0	0	0	0	600	0	303		//	스킬 피해량 +20% & 피어 확률 +15% & 피어 지속시간 +0.6초																														
	1071	116	3	20104	1	1	405571	166	0	0	0	1	5	0	0	9	0	1518	0	0	0	0	101	5	150	0	0	0	0	0	1000	0	303		//	스킬 피해량 +25% & 피어 확률 +15% & 피어 지속시간 +1초																														
	1648	314	1	20104	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
	1649	314	1	20104	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
	1650	314	1	20104	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
	1651	314	1	20104	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
	1652	314	1	20104	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
	1653	314	1	20104	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
	1654	314	2	20104	1	0	405436	167	0	0	0	1	3	0	0	9	1	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3%																														
	1655	314	2	20104	1	0	405445	167	0	0	0	1	3	0	0	9	1	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +6%																														
	1656	314	2	20104	1	0	405561	166	0	0	0	1	3	0	0	9	1	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
	1657	314	2	20104	1	0	405317	167	0	0	0	21	3	500	0	0	0	2	-100	3000	0	109	0	0	0	0	0	0	0	0	0	0	0		//	무기력 : 50% 확률로 3초동안 공격력 -10%																														
	1658	314	2	20104	1	0	405318	167	0	0	0	21	3	700	0	0	0	2	-100	3000	0	109	0	0	0	0	0	0	0	0	0	0	0		//	무기력 : 70% 확률로 3초동안 공격력 -10%																														
	1659	314	2	20104	1	0	405316	166	0	0	0	21	3	1000	0	0	0	2	-100	3000	0	109	0	0	0	0	0	0	0	0	0	0	0		//	무기력 : 100% 확률로 3초동안 공격력 -10%																														
	1660	314	3	20104	1	1	405371	167	0	0	0	1	3	0	0	9	1	431	0	0	0	0	14	3	0	0	9	0	0	0	1000	0	105		//	스킬 피해량 +10% & 약체 지속시간 +1초																														
	1661	314	3	20104	1	1	405399	167	0	0	0	1	3	0	0	9	1	517	0	0	0	0	14	3	0	0	9	0	0	0	1500	0	105		//	스킬 피해량 +12% & 약체 지속시간 +1.5초																														
	1662	314	3	20104	1	1	405425	166	0	0	0	1	3	0	0	9	1	647	0	0	0	0	14	3	0	0	9	0	0	0	2000	0	105		//	스킬 피해량 +15% & 약체 지속시간 +2초																														
	1663	314	3	20104	1	1	405840	167	0	0	0	333	3	0	0	0	0	302	0	0	0	0	14	3	0	0	9	0	0	-30	0	0	105		//	추가 피해량 +10% & 약체 방어력 감소 -3%																														
	1664	314	3	20104	1	1	405846	167	0	0	0	333	3	0	0	0	0	362	0	0	0	0	14	3	0	0	9	0	0	-60	0	0	105		//	추가 피해량 +12% & 약체 방어력 감소 -6%																														
	1665	314	3	20104	1	1	405990	166	0	0	0	333	3	0	0	0	0	453	0	0	0	0	14	3	0	0	9	0	0	-100	0	0	105		//	추가 피해량 +15% & 약체 방어력 감소 -10%																														
	1666	266	1	20104	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
	1667	266	1	20104	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
	1668	266	1	20104	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
	1669	266	1	20104	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
	1670	266	1	20104	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
	1671	266	1	20104	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
	1672	266	2	20104	1	0	405436	167	0	0	0	1	3	0	0	9	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3%																														
	1673	266	2	20104	1	0	405445	167	0	0	0	1	3	0	0	9	0	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +6%																														
	1674	266	2	20104	1	0	405561	166	0	0	0	1	3	0	0	9	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
	1675	266	2	20104	1	0	405467	167	0	0	0	14	3	500	0	9	0	2	-100	3000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 : 50% 확률로 3초동안 방어력 -10%																														
	1676	266	2	20104	1	0	405469	167	0	0	0	14	3	700	0	9	0	2	-100	3000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 : 70% 확률로 3초동안 방어력 -10%																														
	1677	266	2	20104	1	0	405465	166	0	0	0	14	3	1000	0	9	0	2	-100	3000	0	105	0	0	0	0	0	0	0	0	0	0	0		//	약체 : 100% 확률로 3초동안 방어력 -10%																														
	1678	266	3	20104	1	1	405360	167	0	0	0	100	3	150	0	0	0	0	0	300	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 확률 +15% & 다운 지속시간 +0.3초																														
	1679	266	3	20104	1	1	405386	167	0	0	0	100	3	150	0	0	0	0	0	600	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 확률 +15% & 다운 지속시간 +0.6초																														
	1680	266	3	20104	1	1	405412	166	0	0	0	100	3	150	0	0	0	0	0	1000	0	3	0	0	0	0	0	0	0	0	0	0	0		//	다운 확률 +15% & 다운 지속시간 +1초																														
	1681	266	3	20104	1	1	405364	167	0	0	0	100	3	150	0	0	0	0	0	300	0	3	1	3	0	0	9	0	735	0	0	0	0		//	스킬 피해량 +15% & 다운 확률 +15% & 다운 지속시간 +0.3초																														
	1682	266	3	20104	1	1	405391	167	0	0	0	100	3	150	0	0	0	0	0	600	0	3	1	3	0	0	9	0	980	0	0	0	0		//	스킬 피해량 +20% & 다운 확률 +15% & 다운 지속시간 +0.6초																														
	1683	266	3	20104	1	1	405417	166	0	0	0	100	3	150	0	0	0	0	0	1000	0	3	1	3	0	0	9	0	1225	0	0	0	0		//	스킬 피해량 +25% & 다운 확률 +15% & 다운 지속시간 +1초																														
	1072	256	1	20104	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
	1073	256	1	20104	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
	1074	256	1	20104	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
	1075	256	1	20104	1	0	405530	167	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +4																														
	1076	256	1	20104	1	0	405531	167	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +5																														
	1077	256	1	20104	1	0	405532	166	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +6																														
	1078	256	2	20104	1	0	405560	167	0	0	0	1	5	0	0	9	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
	1079	256	2	20104	1	0	405561	167	0	0	0	1	5	0	0	9	0	472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
	1080	256	2	20104	1	0	405562	166	0	0	0	1	5	0	0	9	0	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
	1081	256	2	20104	1	0	405572	167	0	0	0	2	3	1000	0	9	200	1	200	3000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 100% 확률로 3초동안 피해 200																														
	1082	256	2	20104	1	0	405573	167	0	0	0	2	3	1000	0	9	200	1	200	4000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 100% 확률로 4초동안 피해 200																														
	1083	256	2	20104	1	0	405574	166	0	0	0	2	3	1000	0	9	200	1	200	5000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 100% 확률로 5초동안 피해 200																														
	1084	256	3	20104	1	0	405562	167	0	0	0	1	5	0	0	9	0	708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
	1085	256	3	20104	1	0	405701	167	0	0	0	1	5	0	0	9	0	944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +20%																														
	1086	256	3	20104	1	0	202009	166	0	0	0	1	5	0	0	9	0	1180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +25%																														
	1087	256	3	20104	1	1	202010	167	0	0	0	1	5	0	0	9	0	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +30%																														
	1088	256	3	20104	1	1	202017	167	0	0	0	1	5	0	0	9	0	1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +35%																														
	1089	256	3	20104	1	1	202018	166	0	0	0	1	5	0	0	9	0	1888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +40%																														
	1090	321	1	20104	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
	1091	321	1	20104	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
	1092	321	1	20104	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
	1093	321	1	20104	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +1																														
	1094	321	1	20104	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +2																														
	1095	321	1	20104	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체수 +3																														
	1096	321	2	20104	1	0	405560	167	0	0	0	1	3	0	0	9	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +5%																														
	1097	321	2	20104	1	0	405561	167	0	0	0	1	3	0	0	9	0	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
	1098	321	2	20104	1	0	405562	166	0	0	0	1	3	0	0	9	0	826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +15%																														
	1099	321	2	20104	1	0	405575	167	0	0	0	333	3	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가피해데미지 +5%																														
	1100	321	2	20104	1	0	405576	167	0	0	0	333	3	0	0	0	0	385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가피해데미지 +10%																														
	1101	321	2	20104	1	0	405577	166	0	0	0	333	3	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	추가피해데미지 +15%																														
	1102	321	3	20104	1	1	405578	167	0	0	0	1	3	0	0	9	0	826	0	0	0	0	100	3	0	0	0	0	0	0	300	0	3		//	스킬 피해량 +15% & 다운 지속시간 +03초																														
	1103	321	3	20104	1	1	405579	167	0	0	0	1	3	0	0	9	0	1101	0	0	0	0	100	3	0	0	0	0	0	0	600	0	3		//	스킬 피해량 +20% & 다운 지속시간 +0.6초																														
	1104	321	3	20104	1	1	405580	166	0	0	0	1	3	0	0	9	0	1376	0	0	0	0	100	3	0	0	0	0	0	0	1000	0	3		//	스킬 피해량 +25% & 다운 지속시간 +3초																														
	1105	321	3	20104	1	1	405581	167	0	0	0	333	3	0	0	0	0	578	0	0	0	0	20	3	0	0	0	0	0	0	1000	0	108		//	추가피해데미지 +15% & 족쇄 지속시간 +1초																														
	1106	321	3	20104	1	1	405582	167	0	0	0	333	3	0	0	0	0	771	0	0	0	0	20	3	0	0	0	0	0	0	2000	0	108		//	추가피해데미지 +20% & 족쇄 지속시간 +2초																														
	1107	321	3	20104	1	1	405583	166	0	0	0	333	3	0	0	0	0	963	0	0	0	0	20	3	0	0	0	0	0	0	3000	0	108		//	추가피해데미지 +25% & 족쇄 지속시간 +3초																														
	1684	315	1	20104	1	0	405527	167	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +1																														
	1685	315	1	20104	1	0	405528	167	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +2																														
	1686	315	1	20104	1	0	405529	166	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	적용 개체 수 +3																														
	1687	315	1	20104	1	0	405501	167	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +1미터																														
	1688	315	1	20104	1	0	405503	167	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +2미터																														
	1689	315	1	20104	1	0	405505	166	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	사거리 +3미터																														
	1690	315	2	20104	1	0	405436	167	0	0	0	1	3	0	0	9	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +3%																														
	1691	315	2	20104	1	0	405445	167	0	0	0	1	3	0	0	9	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +6%																														
	1692	315	2	20104	1	0	405561	166	0	0	0	1	3	0	0	9	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	스킬 피해량 +10%																														
	1693	315	2	20104	1	0	405339	167	0	0	0	2	3	500	0	9	200	1	100	3000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 50% 확률로 3초동안 피해 100																														
	1694	315	2	20104	1	0	405340	167	0	0	0	2	3	700	0	9	200	1	100	3000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 70% 확률로 3초동안 피해 100																														
	1695	315	2	20104	1	0	405338	166	0	0	0	2	3	1000	0	9	200	1	100	3000	1000	101	0	0	0	0	0	0	0	0	0	0	0		//	상처 : 100% 확률로 3초동안 피해 100																														
	1696	315	3	20104	1	1	405361	167	0	0	0	1	3	0	0	9	0	377	0	0	0	0	21	3	1000	0	0	0	2	-100	3000	0	109		//	스킬 피해량 +10% & 둔화 : 100% 확률로 3초동안 공격속도 -10%																														
	1697	315	3	20104	1	1	405387	167	0	0	0	1	3	0	0	9	0	453	0	0	0	0	21	3	1000	0	0	0	2	-100	3000	0	109		//	스킬 피해량 +12% & 둔화 : 100% 확률로 3초동안 공격속도 -10%																														
	1698	315	3	20104	1	1	405413	166	0	0	0	1	3	0	0	9	0	566	0	0	0	0	21	3	1000	0	0	0	2	-100	3000	0	109		//	스킬 피해량 +15% & 둔화 : 100% 확률로 3초동안 공격속도 -10%																														
	1699	315	3	20104	1	1	405372	167	0	0	0	1	3	0	0	9	0	377	0	0	0	0	20	3	1000	0	0	0	2	-100	3000	0	108		//	스킬 피해량 +10% & 족쇄 : 100% 확률로 3초동안 이동속도 -10%																														
	1700	315	3	20104	1	1	405400	167	0	0	0	1	3	0	0	9	0	453	0	0	0	0	20	3	1000	0	0	0	2	-100	3000	0	108		//	스킬 피해량 +12% & 족쇄 : 100% 확률로 3초동안 이동속도 -10%																														
	1701	315	3	20104	1	1	405426	166	0	0	0	1	3	0	0	9	0	566	0	0	0	0	20	3	1000	0	0	0	2	-100	3000	0	108		//	스킬 피해량 +15% & 족쇄 : 100% 확률로 3초동안 이동속도 -10%																														
	1702	309	1	20104	1	0	405353	167	0	0	0	225	1	0	0	0	0	0	0	1000	0	142	0	0	0	0	0	0	0	0	0	0	0		//	스킬 집중 저주 지속시간 +1초																														
	1703	309	1	20104	1	0	405354	167	0	0	0	225	1	0	0	0	0	0	0	2000	0	142	0	0	0	0	0	0	0	0	0	0	0		//	스킬 집중 저주 지속시간 +2초																														
	1704	309	1	20104	1	0	405355	166	0	0	0	225	1	0	0	0	0	0	0	3000	0	142	0	0	0	0	0	0	0	0	0	0	0		//	스킬 집중 저주 지속시간 +3초																														
	1705	309	1	20104	1	0	405351	167	0	0	0	225	1	0	0	0	0	0	30	0	0	142	0	0	0	0	0	0	0	0	0	0	0		//	스킬 집중 저주 : 스킬 쿨타임 +3%																														
	1706	309	1	20104	1	0	405352	167	0	0	0	225	1	0	0	0	0	0	60	0	0	142	0	0	0	0	0	0	0	0	0	0	0		//	스킬 집중 저주 : 스킬 쿨타임 +6%																														
	1707	309	1	20104	1	0	405350	166	0	0	0	225	1	0	0	0	0	0	100	0	0	142	0	0	0	0	0	0	0	0	0	0	0		//	스킬 집중 저주 : 스킬 쿨타임 +10%																														
	1708	309	2	20104	1	0	405457	167	0	0	0	210	1	1000	0	300	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	암 드래곤 트랜스폼 상태 추가 피해량 +300																														
	1709	309	2	20104	1	0	405458	167	0	0	0	210	1	1000	0	300	0	0	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	암 드래곤 트랜스폼 상태 추가 피해량 +600																														
	1710	309	2	20104	1	0	405456	166	0	0	0	210	1	1000	0	300	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	암 드래곤 트랜스폼 상태 추가 피해량 +1000																														
	1711	309	2	20104	1	0	405993	167	0	0	0	106	1	0	0	0	0	0	30	0	0	231	0	0	0	0	0	0	0	0	0	0	0		//	추가 피해량 +3%																														
