//복권스크립트_국내																																	
//					소모성 아이템일 경우 해당 아이템의 개수 설정																												
//			0 아이템 스크립트와 연결		장비 아이템일 경우 해당 아이템의 등급 설정																												
//			1 드랍 스크립트와 연결		드랍 스크립트와 연결 시 드랍 스크립트 내의 IGType을 사용																												
//	복권ID	아이템개수	랜덤유무1	아이템코드1	아이템타입1	랜덤유무2	아이템코드2	아이템타입2	랜덤유무3	아이템코드3	아이템타입3	랜덤유무4	아이템코드4	아이템타입4	랜덤유무5	아이템코드5	아이템타입5	랜덤유무6	아이템코드6	아이템타입6	랜덤유무7	아이템코드7	아이템타입7	랜덤유무8	아이템코드8	아이템타입8							
	LotteryID	ItemNum	Random1	ItemCode1	IGType1	Random2	ItemCode2	IGType2	Random3	ItemCode3	IGType3	Random4	ItemCode4	IGType4	Random5	ItemCode5	IGType5	Random6	ItemCode6	IGType6	Random7	ItemCode7	IGType7	Random8	ItemCode8	IGType8	FieldEnd						
	177	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_태양의씨앗_섀도우이벤트아이템						
	178	1	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_태양의씨앗_입장권						
	179	1	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_OBT4주년_버서커보급무기						
	180	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_OBT4주년_드래곤보급무기						
	181	1	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_OBT4주년_섀도우보급무기						
	182	1	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_OBT4주년_발키리보급무기						
	183	1	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_OBT4주년_엘리보급무기						
	184	1	1	95014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_7차복권_작은알						
	185	1	1	95015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_7차복권_큰알						
//	186	1	1	96560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//북미럭셔리복권_버서커						
//	187	1	1	96561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//북미럭셔리복권_드래곤나이트						
//	188	1	1	96562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//북미럭셔리복권_발키리						
//	189	1	1	96563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//북미럭셔리복권_엘리멘탈리스트						
//	190	1	1	96564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//북미럭셔리복권_섀도우						
//	191	1	1	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국재계약이벤트_초급상자						
//	192	1	1	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국재계약이벤트_중급상자						
//	193	1	1	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국재계약이벤트_고급상자						
//	194	1	1	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//북미복권_섀도우						
	195	1	1	95016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_8차복권_작은알						
	196	1	1	95017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_8차복권_큰알						
//	197	1	1	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국_여름방학이벤트_일반상자						
//	198	1	1	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국_여름방학이벤트_중급상자						
//	199	1	1	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//중국_여름방학이벤트_고급상자						
//	200	1	1	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//10코인상자(글로벌)						
//	201	1	1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//100코인상자(글로벌)						
//	202	1	1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//50코인상자(글로벌)						
//	203	1	1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스복권상자(글로벌)						
//	204	1	1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//버서커 4차 방어구코인상자(글로벌)						
//	205	1	1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//드나 4차 방어구코인상자(글로벌)						
//	206	1	1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//발키리 4차 방어구코인상자(글로벌)						
//	207	1	1	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리 4차 방어구코인상자(글로벌)						
//	208	1	1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//버서커 9차 무기상자(글로벌)						
//	209	1	1	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//드나 9차 무기상자(글로벌)						
//	210	1	1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//발키리 9차 무기상자(글로벌)						
//	211	1	1	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리 9차 무기상자(글로벌)						
//	212	1	1	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스복권상자(버서커)(글로벌)						
//	213	1	1	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스복권상자(드나)(글로벌)						
//	214	1	1	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스복권상자(발키리)(글로벌)						
//	215	1	1	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스복권상자(엘리)(글로벌)						
//	216	1	1	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스복권상자(발키리)(글로벌)						
//	217	1	1	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//칼버스복권상자(엘리)(글로벌)						
	218	1	1	95018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_10차복권_미니에그						
	219	1	1	95019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_10차복권_점보에그						
	220	1	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_태양의씨앗_버서커이벤트아이템세트						
	221	1	1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_태양의씨앗_드래곤이벤트아이템세트						
	222	1	1	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_태양의씨앗_발키리이벤트아이템세트						
	223	1	1	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_태양의씨앗_엘리이벤트아이템세트						
	224	1	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//국내_태양의씨앗_섀도우이벤트아이템세트						
	225	5	0	45044	50000	0	45049	50000	0	45054	50000	0	45059	50000	0	45064	50000	0	0	0	0	0	0	0	0	0	//국내_할로윈_버서커스킨세트						
	226	5	0	45045	50000	0	45050	50000	0	45055	50000	0	45060	50000	0	45065	50000	0	0	0	0	0	0	0	0	0	//국내_할로윈_드래곤스킨세트						
	227	5	0	45046	50000	0	45051	50000	0	45056	50000	0	45061	50000	0	45066	50000	0	0	0	0	0	0	0	0	0	//국내_할로윈_섀도우스킨세트						
	228	5	0	45047	50000	0	45052	50000	0	45057	50000	0	45062	50000	0	45067	50000	0	0	0	0	0	0	0	0	0	//국내_할로윈_발키리이벤트스킨세트						
	229	5	0	45048	50000	0	45053	50000	0	45058	50000	0	45063	50000	0	45068	50000	0	0	0	0	0	0	0	0	0	//국내_할로윈_엘리이벤트스킨세트						
	230	8	0	45070	50000	0	45120	50000	0	45170	50000	0	45220	50000	0	45270	50000	0	45320	50000	0	45370	50000	0	45420	50000	//버서커_1차장비_베리에이션_세트						
	231	8	0	45071	50000	0	45121	50000	0	45171	50000	0	45221	50000	0	45271	50000	0	45321	50000	0	45371	50000	0	45421	50000	//버서커_2차장비_베리에이션_세트						
	232	8	0	45072	50000	0	45122	50000	0	45172	50000	0	45222	50000	0	45272	50000	0	45322	50000	0	45372	50000	0	45422	50000	//버서커_3차장비_베리에이션_세트						
	233	8	0	45073	50000	0	45123	50000	0	45173	50000	0	45223	50000	0	45273	50000	0	45323	50000	0	45373	50000	0	45423	50000	//버서커_4차장비_베리에이션_세트						
	234	8	0	45074	50000	0	45124	50000	0	45174	50000	0	45224	50000	0	45274	50000	0	45324	50000	0	45374	50000	0	45424	50000	//버서커_5차장비_베리에이션_세트						
	235	8	0	45075	50000	0	45125	50000	0	45175	50000	0	45225	50000	0	45275	50000	0	45325	50000	0	45375	50000	0	45425	50000	//버서커_6차장비_베리에이션_세트						
	236	8	0	45076	50000	0	45126	50000	0	45176	50000	0	45226	50000	0	45276	50000	0	45326	50000	0	45376	50000	0	45426	50000	//버서커_7차장비_베리에이션_세트						
	237	8	0	45077	50000	0	45127	50000	0	45177	50000	0	45227	50000	0	45277	50000	0	45327	50000	0	45377	50000	0	45427	50000	//버서커_8차장비_베리에이션_세트						
//	238	8	0	45078	50000	0	45128	50000	0	45178	50000	0	45228	50000	0	45278	50000	0	45328	50000	0	45378	50000	0	45428	50000	//버서커_9차장비_베리에이션_세트						
//	239	8	0	45079	50000	0	45129	50000	0	45179	50000	0	45229	50000	0	45279	50000	0	45329	50000	0	45379	50000	0	45429	50000	//버서커_10차장비_베리에이션_세트						
	240	8	0	45080	50000	0	45130	50000	0	45180	50000	0	45230	50000	0	45280	50000	0	45330	50000	0	45380	50000	0	45430	50000	//드래곤나이트_1차장비_베리에이션_세트						
	241	8	0	45081	50000	0	45131	50000	0	45181	50000	0	45231	50000	0	45281	50000	0	45331	50000	0	45381	50000	0	45431	50000	//드래곤나이트_2차장비_베리에이션_세트						
	242	8	0	45082	50000	0	45132	50000	0	45182	50000	0	45232	50000	0	45282	50000	0	45332	50000	0	45382	50000	0	45432	50000	//드래곤나이트_3차장비_베리에이션_세트						
	243	8	0	45083	50000	0	45133	50000	0	45183	50000	0	45233	50000	0	45283	50000	0	45333	50000	0	45383	50000	0	45433	50000	//드래곤나이트_4차장비_베리에이션_세트						
	244	8	0	45084	50000	0	45134	50000	0	45184	50000	0	45234	50000	0	45284	50000	0	45334	50000	0	45384	50000	0	45434	50000	//드래곤나이트_5차장비_베리에이션_세트						
	245	8	0	45085	50000	0	45135	50000	0	45185	50000	0	45235	50000	0	45285	50000	0	45335	50000	0	45385	50000	0	45435	50000	//드래곤나이트_6차장비_베리에이션_세트						
	246	8	0	45086	50000	0	45136	50000	0	45186	50000	0	45236	50000	0	45286	50000	0	45336	50000	0	45386	50000	0	45436	50000	//드래곤나이트_7차장비_베리에이션_세트						
	247	8	0	45087	50000	0	45137	50000	0	45187	50000	0	45237	50000	0	45287	50000	0	45337	50000	0	45387	50000	0	45437	50000	//드래곤나이트_8차장비_베리에이션_세트						
//	248	8	0	45088	50000	0	45138	50000	0	45188	50000	0	45238	50000	0	45288	50000	0	45338	50000	0	45388	50000	0	45438	50000	//드래곤나이트_9차장비_베리에이션_세트						
//	249	8	0	45089	50000	0	45139	50000	0	45189	50000	0	45239	50000	0	45289	50000	0	45339	50000	0	45389	50000	0	45439	50000	//드래곤나이트_10차장비_베리에이션_세트						
	250	8	0	45090	50000	0	45140	50000	0	45190	50000	0	45240	50000	0	45290	50000	0	45340	50000	0	45390	50000	0	45440	50000	//섀도우_1차장비_베리에이션_세트						
	251	8	0	45091	50000	0	45141	50000	0	45191	50000	0	45241	50000	0	45291	50000	0	45341	50000	0	45391	50000	0	45441	50000	//섀도우_2차장비_베리에이션_세트						
	252	8	0	45092	50000	0	45142	50000	0	45192	50000	0	45242	50000	0	45292	50000	0	45342	50000	0	45392	50000	0	45442	50000	//섀도우_3차장비_베리에이션_세트						
	253	8	0	45093	50000	0	45143	50000	0	45193	50000	0	45243	50000	0	45293	50000	0	45343	50000	0	45393	50000	0	45443	50000	//섀도우_4차장비_베리에이션_세트						
	254	8	0	45094	50000	0	45144	50000	0	45194	50000	0	45244	50000	0	45294	50000	0	45344	50000	0	45394	50000	0	45444	50000	//섀도우_5차장비_베리에이션_세트						
	255	8	0	45095	50000	0	45145	50000	0	45195	50000	0	45245	50000	0	45295	50000	0	45345	50000	0	45395	50000	0	45445	50000	//섀도우_6차장비_베리에이션_세트						
	256	8	0	45096	50000	0	45146	50000	0	45196	50000	0	45246	50000	0	45296	50000	0	45346	50000	0	45396	50000	0	45446	50000	//섀도우_7차장비_베리에이션_세트						
	257	8	0	45097	50000	0	45147	50000	0	45197	50000	0	45247	50000	0	45297	50000	0	45347	50000	0	45397	50000	0	45447	50000	//섀도우_8차장비_베리에이션_세트						
//	258	8	0	45098	50000	0	45148	50000	0	45198	50000	0	45248	50000	0	45298	50000	0	45348	50000	0	45398	50000	0	45448	50000	//섀도우_9차장비_베리에이션_세트						
//	259	8	0	45099	50000	0	45149	50000	0	45199	50000	0	45249	50000	0	45299	50000	0	45349	50000	0	45399	50000	0	45449	50000	//섀도우_10차장비_베리에이션_세트						
	260	8	0	45100	50000	0	45150	50000	0	45200	50000	0	45250	50000	0	45300	50000	0	45350	50000	0	45400	50000	0	45450	50000	//발키리_1차장비_베리에이션_세트						
	261	8	0	45101	50000	0	45151	50000	0	45201	50000	0	45251	50000	0	45301	50000	0	45351	50000	0	45401	50000	0	45451	50000	//발키리_2차장비_베리에이션_세트						
	262	8	0	45102	50000	0	45152	50000	0	45202	50000	0	45252	50000	0	45302	50000	0	45352	50000	0	45402	50000	0	45452	50000	//발키리_3차장비_베리에이션_세트						
	263	8	0	45103	50000	0	45153	50000	0	45203	50000	0	45253	50000	0	45303	50000	0	45353	50000	0	45403	50000	0	45453	50000	//발키리_4차장비_베리에이션_세트						
	264	8	0	45104	50000	0	45154	50000	0	45204	50000	0	45254	50000	0	45304	50000	0	45354	50000	0	45404	50000	0	45454	50000	//발키리_5차장비_베리에이션_세트						
	265	8	0	45105	50000	0	45155	50000	0	45205	50000	0	45255	50000	0	45305	50000	0	45355	50000	0	45405	50000	0	45455	50000	//발키리_6차장비_베리에이션_세트						
	266	8	0	45106	50000	0	45156	50000	0	45206	50000	0	45256	50000	0	45306	50000	0	45356	50000	0	45406	50000	0	45456	50000	//발키리_7차장비_베리에이션_세트						
	267	8	0	45107	50000	0	45157	50000	0	45207	50000	0	45257	50000	0	45307	50000	0	45357	50000	0	45407	50000	0	45457	50000	//발키리_8차장비_베리에이션_세트						
//	268	8	0	45108	50000	0	45158	50000	0	45208	50000	0	45258	50000	0	45308	50000	0	45358	50000	0	45408	50000	0	45458	50000	//발키리_9차장비_베리에이션_세트						
//	269	8	0	45109	50000	0	45159	50000	0	45209	50000	0	45259	50000	0	45309	50000	0	45359	50000	0	45409	50000	0	45459	50000	//발키리_10차장비_베리에이션_세트						
	270	8	0	45110	50000	0	45160	50000	0	45210	50000	0	45260	50000	0	45310	50000	0	45360	50000	0	45410	50000	0	45460	50000	//엘리_1차장비_베리에이션_세트						
	271	8	0	45111	50000	0	45161	50000	0	45211	50000	0	45261	50000	0	45311	50000	0	45361	50000	0	45411	50000	0	45461	50000	//엘리_2차장비_베리에이션_세트						
	272	8	0	45112	50000	0	45162	50000	0	45212	50000	0	45262	50000	0	45312	50000	0	45362	50000	0	45412	50000	0	45462	50000	//엘리_3차장비_베리에이션_세트						
	273	8	0	45113	50000	0	45163	50000	0	45213	50000	0	45263	50000	0	45313	50000	0	45363	50000	0	45413	50000	0	45463	50000	//엘리_4차장비_베리에이션_세트						
	274	8	0	45114	50000	0	45164	50000	0	45214	50000	0	45264	50000	0	45314	50000	0	45364	50000	0	45414	50000	0	45464	50000	//엘리_5차장비_베리에이션_세트						
	275	8	0	45115	50000	0	45165	50000	0	45215	50000	0	45265	50000	0	45315	50000	0	45365	50000	0	45415	50000	0	45465	50000	//엘리_6차장비_베리에이션_세트						
	276	8	0	45116	50000	0	45166	50000	0	45216	50000	0	45266	50000	0	45316	50000	0	45366	50000	0	45416	50000	0	45466	50000	//엘리_7차장비_베리에이션_세트						
	277	8	0	45117	50000	0	45167	50000	0	45217	50000	0	45267	50000	0	45317	50000	0	45367	50000	0	45417	50000	0	45467	50000	//엘리_8차장비_베리에이션_세트						
//	278	8	0	45118	50000	0	45168	50000	0	45218	50000	0	45268	50000	0	45318	50000	0	45368	50000	0	45418	50000	0	45468	50000	//엘리_9차장비_베리에이션_세트						
//	279	8	0	45119	50000	0	45169	50000	0	45219	50000	0	45269	50000	0	45319	50000	0	45369	50000	0	45419	50000	0	45469	50000	//엘리_10차장비_베리에이션_세트						
	280	8	0	51262	50000	0	51263	50000	0	51264	50000	0	51265	50000	0	51266	50000	0	51267	50000	0	51268	50000	0	51269	50000	//버서커_아폴로-A_세트						
	281	8	0	51270	50000	0	51271	50000	0	51272	50000	0	51273	50000	0	51274	50000	0	51275	50000	0	51276	50000	0	51277	50000	//드래곤나이트_아레스-A_세트						
	282	8	0	51294	50000	0	51295	50000	0	51296	50000	0	51297	50000	0	51298	50000	0	51299	50000	0	51300	50000	0	51301	50000	//섀도우_헤르메스-A_세트						
	283	8	0	51286	50000	0	51287	50000	0	51288	50000	0	51289	50000	0	51290	50000	0	51291	50000	0	51292	50000	0	51293	50000	//발키리_니케-A_세트						
	284	8	0	51278	50000	0	51279	50000	0	51280	50000	0	51281	50000	0	51282	50000	0	51283	50000	0	51284	50000	0	51285	50000	//엘리_아르테미스-A_세트						
	285	4	0	6633	15	0	4978	30	0	4952	1	0	40303	1	0	0	0	0	0	0	0	0	0	0	0	0	//헬론의보물상자_AC						
	286	8	0	6816	10	0	6819	1	0	4977	30	0	4978	30	0	4979	10	0	4965	3	0	49150	1	0	7244	1	//로슈엘의보물상자_AC						
	287	1	1	95020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//노멀소울카드_국내11차복권(1000)						
	288	1	1	95021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//버서커용_소울카드_국내11차복권(2000)						
	289	1	1	95022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//드래곤나이트용_소울카드_국내11차복권(2000)						
	290	1	1	95023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//섀도우용_소울카드_국내11차복권(2000)						
	291	1	1	95024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//발키리용_소울카드_국내11차복권(2000)						
	292	1	1	95025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리멘탈리스트용_소울카드_국내11차복권(2000)						
	293	1	1	95026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//버서커용_보너스소울카드_국내11차복권(비매품)						
	294	1	1	95027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//드래곤나이트용_보너스소울카드_국내11차복권(비매품)						
	295	1	1	95028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//섀도우용_보너스소울카드_국내11차복권(비매품)						
	296	1	1	95029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//발키리용_보너스소울카드_국내11차복권(비매품)						
	297	1	1	95030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//엘리멘탈리스트용_보너스소울카드_국내11차복권(비매품)						
	298	8	0	51036	10000	0	51037	10000	0	51038	10000	0	51039	10000	0	51040	10000	0	51041	10000	0	51042	10000	0	51043	10000	//버서커_파괴신아폴로_세트						
	299	8	0	51044	10000	0	51045	10000	0	51046	10000	0	51047	10000	0	51048	10000	0	51049	10000	0	51050	10000	0	51051	10000	//드래곤나이트_저주의아레스_세트						
	300	8	0	51068	10000	0	51069	10000	0	51070	10000	0	51071	10000	0	51072	10000	0	51073	10000	0	51074	10000	0	51075	10000	//섀도우_탐욕의헤르메스_세트						
	301	8	0	51060	10000	0	51061	10000	0	51062	10000	0	51063	10000	0	51064	10000	0	51065	10000	0	51066	10000	0	51067	10000	//발키리_타락한니케_세트						
	302	8	0	51052	10000	0	51053	10000	0	51054	10000	0	51055	10000	0	51056	10000	0	51057	10000	0	51058	10000	0	51059	10000	//엘리_죽음의아르테미스_세트						
	303	8	0	51036	50000	0	51037	50000	0	51038	50000	0	51039	50000	0	51040	50000	0	51041	50000	0	51042	50000	0	51043	50000	//버서커_파괴신아폴로_스킨세트						
	304	8	0	51044	50000	0	51045	50000	0	51046	50000	0	51047	50000	0	51048	50000	0	51049	50000	0	51050	50000	0	51051	50000	//드래곤나이트_저주의아레스_스킨세트						
	305	8	0	51068	50000	0	51069	50000	0	51070	50000	0	51071	50000	0	51072	50000	0	51073	50000	0	51074	50000	0	51075	50000	//섀도우_탐욕의헤르메스_스킨세트						
	306	8	0	51060	50000	0	51061	50000	0	51062	50000	0	51063	50000	0	51064	50000	0	51065	50000	0	51066	50000	0	51067	50000	//발키리_타락한니케_스킨세트						
	307	8	0	51052	50000	0	51053	50000	0	51054	50000	0	51055	50000	0	51056	50000	0	51057	50000	0	51058	50000	0	51059	50000	//엘리_죽음의아르테미스_스킨세트						
	308	1	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_산타선물상자1						
	309	1	1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_산타선물상자2						
	310	1	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_산타선물상자3						
	311	1	1	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//크리스마스이벤트_산타선물상자4						
	312	1	1	14050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//접속자포인트_하급쟈드상자						
	313	1	1	14051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//접속자포인트_중급쟈드상자						
	314	1	1	14052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//접속자포인트_상급쟈드상자						
	315	1	1	14053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//접속자포인트_최상급쟈드상자						
	316	7	0	49158	1	0	49159	1	0	49159	1	0	49160	1	0	49160	1	0	49160	1	0	49163	1	0	0	0	//S랭크_장비_보상용_쟈드상자						
	317	8	0	49159	1	0	49159	1	0	49160	1	0	49160	1	0	49161	1	0	49161	1	0	49161	1	0	49165	1	//A랭크_장비_보상용_쟈드상자						
	318	7	0	49160	1	0	49160	1	0	49160	1	0	49161	1	0	49161	1	0	49161	1	0	49166	1	0	0	0	//B랭크_장비_보상용_쟈드상자						
	319	4	0	49160	1	0	49161	1	0	49161	1	0	49161	1	0	0	0	0	0	0	0	0	0	0	0	0	//CD랭크_장비_보상용_쟈드상자						
	320	8	0	49158	1	0	49159	1	0	49159	1	0	49160	1	0	49160	1	0	49160	1	0	49163	1	0	49162	1	//B랭크_악세_보상용_쟈드상자						
	321	8	0	49159	1	0	49159	1	0	49160	1	0	49160	1	0	49161	1	0	49161	1	0	49161	1	0	49166	1	//C랭크_악세_보상용_쟈드상자						
	322	6	0	49160	1	0	49160	1	0	49160	1	0	49161	1	0	49161	1	0	49161	1	0	0	0	0	0	0	//D랭크_악세_보상용_쟈드상자						
	323	2	0	50222	50000	0	50223	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//각성한발로그스킨상자						
	324	2	0	50224	50000	0	50225	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//라합의어금니스킨상자						
	325	2	0	50226	50000	0	50227	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//불화의안두라스스킨상자						
	326	2	0	50228	50000	0	50229	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//타락한노르니르스킨상자						
	327	2	0	50230	50000	0	50231	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//원죄의마라스킨상자						
	328	1	1	48221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//강인한숲의정복자상자						
	329	1	1	48222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//용맹한숲의정복자상자						
	330	1	1	48223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//차가운숲의정복자상자						
	331	1	1	48224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//날렵한숲의정복자상자						
	332	1	1	48225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//신성한숲의정복자상자						
	333	1	1	48227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//강인한지하수로의정복자상자						
	334	1	1	48228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//용맹한지하수로의정복자상자						
	335	1	1	48229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//차가운지하수로의정복자상자						
	336	1	1	48230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//날렵한지하수로의정복자상자						
	337	1	1	48231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//신성한지하수로의정복자상자						
	338	1	1	48233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//강인한설원의정복자상자						
	339	1	1	48234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//용맹한설원의정복자상자						
	340	1	1	48235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//차가운설원의정복자상자						
	341	1	1	48236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//날렵한설원의정복자상자						
	342	1	1	48237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//신성한설원의정복자상자						
	343	1	1	48239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//강인한용족의정복자상자						
	344	1	1	48240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//용맹한용족의정복자상자						
