//2															0:아이템직접추가	4:아이템추가(기간제설정)																				
//	Version	0.0.1.0													1:램덤(아이템코드연결)																					
//		42396.9458	"보상스크립트에서선택보상을랜덤방식,즉DropRatioInfo스크립트에서참조할경우,돈과관련된값(Money1,Money2…)은반드시0으로설정하여야한다."												2:아이템코드연결																					
//		매크로사용법은Ctrl+Shift+A키입니다.													3:드랍코드연결																					
//															4:아이템코드연결(기간제아이템)																					
//	기본정보			고정보상		1002	1002	1103	1103	1103					선택보상																					
//	인덱스	설명	설명코드	경험치	하임	베타키사용유무	코인	칭호	평판코드	평판포인트	카오감소시간	고정아템	타입	스킬ID	참조방식	선택개수	선택아템1	아이템타입1	시간설정1	선택아템2	아이템타입2	시간설정2	선택아템3	아이템타입3	시간설정3	선택아템4	아이템타입4	시간설정4	선택아템5	아이템타입5	시간설정5					
	Index	Description	DescriptionCode	Exp	Hime	BetaKeyCode	Coin	Title	ReputeCode	ReputePoint	ChaoTime	Fixed_IC	IGtype	Skill	ReferenceType	Select_Num	Sel_IC1	IGtype1	TimeLimit1	Sel_IC2	IGtype2	TimeLimit2	Sel_IC3	IGtype3	TimeLimit3	Sel_IC4	IGtype4	TimeLimit4	Sel_IC5	IGtype5	TimeLimit5	FieldEnd				
	53001	메인_용족_클리어1_버서커	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9149	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53002	메인_용족_클리어1_드래곤	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9150	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53003	메인_용족_클리어1_섀도우	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9151	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53004	메인_용족_클리어1_발키리	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9152	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53005	메인_용족_클리어1_엘리멘탈	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9153	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53006	메인_용족_클리어1_미스틱	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9173	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53007	메인_용족_클리어1_헬로이드	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9179	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53008	메인_용족_클리어1_위치블레이드	50319	694049	250000	0	0	0	0	0	0	0	0	0	2	0	9220	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53011	메인_용족_클리어2	50320	6940	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	53021	메인_용족_클리어3	50320	10411	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	53101	서브_용족_1_클리어1_버서커	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9149	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53102	서브_용족_1_클리어1_드래곤	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9150	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53103	서브_용족_1_클리어1_섀도우	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9151	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53104	서브_용족_1_클리어1_발키리	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9152	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53105	서브_용족_1_클리어1_엘리멘탈	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9153	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53106	서브_용족_1_클리어1_미스틱	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9173	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53107	서브_용족_1_클리어1_헬로이드	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9179	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53108	서브_용족_1_클리어1_위치블레이드	50321	322328	250000	0	0	0	0	0	0	0	0	0	2	0	9220	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53111	서브_용족_1_클리어2	50322	3223	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	53121	서브_용족_1_클리어3	50322	4835	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	53201	서브_용족_2_클리어1_버서커	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9149	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53202	서브_용족_2_클리어1_드래곤	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9150	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53203	서브_용족_2_클리어1_섀도우	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9151	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53204	서브_용족_2_클리어1_발키리	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9152	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53205	서브_용족_2_클리어1_엘리멘탈	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9153	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53206	서브_용족_2_클리어1_미스틱	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9173	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53207	서브_용족_2_클리어1_헬로이드	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9179	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53208	서브_용족_2_클리어1_위치블레이드	50321	426505	500000	0	0	0	0	0	0	0	0	0	2	0	9220	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53211	서브_용족_2_클리어2	50322	4265	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	53221	서브_용족_2_클리어3	50322	6398	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	53301	서브_용족_3_클리어1_버서커	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9149	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53302	서브_용족_3_클리어1_드래곤	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9150	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53303	서브_용족_3_클리어1_섀도우	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9151	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53304	서브_용족_3_클리어1_발키리	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9152	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53305	서브_용족_3_클리어1_엘리멘탈	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9153	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53306	서브_용족_3_클리어1_미스틱	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9173	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53307	서브_용족_3_클리어1_헬로이드	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9179	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53308	서브_용족_3_클리어1_위치블레이드	50321	549915	1000000	0	0	0	0	0	0	0	0	0	2	0	9220	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53311	서브_용족_3_클리어2	50322	5499	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	53321	서브_용족_3_클리어3	50322	8249	0	0	0	0	0	0	0	0	0	0	3	0	25154	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
//	53401	서브_용족_4_클리어1_버서커	50321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	53402	서브_용족_4_클리어1_드래곤	50321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	53403	서브_용족_4_클리어1_섀도우	50321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	53404	서브_용족_4_클리어1_발키리	50321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	53405	서브_용족_4_클리어1_엘리멘탈	50321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	53411	서브_용족_4_클리어2	50322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	53421	서브_용족_4_클리어3	50322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	53501	익스트림챌린지_용족_클리어_All	50355	674142	0	0	0	0	0	0	0	0	0	0	2	0	41391	4	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	53502	익스트림챌린지_용족_클리어_2	50355	41957	0	0	0	0	0	0	0	0	0	0	3	0	25150	0	0	25253	0	0	25322	0	0	49063	0	0	12904	0	0					
//	아이올트미션보상								0	0									0			0			0			0			0					
	54001	메인_아이올트_클리어1_버서커	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9154	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54002	메인_아이올트_클리어1_드래곤	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9155	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54003	메인_아이올트_클리어1_섀도우	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9156	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54004	메인_아이올트_클리어1_발키리	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9157	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54005	메인_아이올트_클리어1_엘리멘탈	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9158	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54006	메인_아이올트_클리어1_미스틱	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9174	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54007	메인_아이올트_클리어1_헬로이드	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9180	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54008	메인_아이올트_클리어1_위치블레이드	50325	19552514	15000000	0	0	0	0	0	0	0	0	0	2	0	9221	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54011	메인_아이올트_클리어2	50326	195525	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54021	메인_아이올트_클리어3	50326	293288	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54101	서브_아이올트_1_클리어1_버서커	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9154	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54102	서브_아이올트_1_클리어1_드래곤	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9155	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54103	서브_아이올트_1_클리어1_섀도우	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9156	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54104	서브_아이올트_1_클리어1_발키리	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9157	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54105	서브_아이올트_1_클리어1_엘리멘탈	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9158	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54106	서브_아이올트_1_클리어1_미스틱	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9174	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54107	서브_아이올트_1_클리어1_헬로이드	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9180	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54108	서브_아이올트_1_클리어1_위치블레이드	50323	422547	1250000	0	0	0	0	0	0	0	0	0	2	0	9221	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54111	서브_아이올트_1_클리어2	50324	4225	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54121	서브_아이올트_1_클리어3	50324	6338	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54201	서브_아이올트_2_클리어1_버서커	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9154	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54202	서브_아이올트_2_클리어1_드래곤	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9155	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54203	서브_아이올트_2_클리어1_섀도우	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9156	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54204	서브_아이올트_2_클리어1_발키리	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9157	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54205	서브_아이올트_2_클리어1_엘리멘탈	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9158	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54206	서브_아이올트_2_클리어1_미스틱	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9174	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54207	서브_아이올트_2_클리어1_헬로이드	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9180	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54208	서브_아이올트_2_클리어1_위치블레이드	50323	498611	2500000	0	0	0	0	0	0	0	0	0	2	0	9221	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54211	서브_아이올트_2_클리어2	50324	4986	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54221	서브_아이올트_2_클리어3	50324	7479	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54301	서브_아이올트_3_클리어1_버서커	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9154	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54302	서브_아이올트_3_클리어1_드래곤	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9155	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54303	서브_아이올트_3_클리어1_섀도우	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9156	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54304	서브_아이올트_3_클리어1_발키리	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9157	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54305	서브_아이올트_3_클리어1_엘리멘탈	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9158	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54306	서브_아이올트_3_클리어1_미스틱	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9174	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54307	서브_아이올트_3_클리어1_헬로이드	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9180	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54308	서브_아이올트_3_클리어1_위치블레이드	50323	961980	5000000	0	0	0	0	0	0	0	0	0	2	0	9221	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54311	서브_아이올트_3_클리어2	50324	9620	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54321	서브_아이올트_3_클리어3	50324	14430	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54401	서브_아이올트_4_클리어1_버서커	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9154	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54402	서브_아이올트_4_클리어1_드래곤	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9155	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54403	서브_아이올트_4_클리어1_섀도우	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9156	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54404	서브_아이올트_4_클리어1_발키리	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9157	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54405	서브_아이올트_4_클리어1_엘리멘탈	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9158	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54406	서브_아이올트_4_클리어1_미스틱	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9174	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54407	서브_아이올트_4_클리어1_헬로이드	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9180	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54408	서브_아이올트_4_클리어1_위치블레이드	50323	4579214	7500000	0	0	0	0	0	0	0	0	0	2	0	9221	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	54411	서브_아이올트_4_클리어2	50324	45792	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54421	서브_아이올트_4_클리어3	50324	68688	0	0	0	0	0	0	0	0	0	0	3	0	25155	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	54501	익스트림챌린지_아이올트_클리어_All	50356	2511708	0	0	0	0	0	0	0	0	0	0	2	0	41391	5	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	헬론미션보상								0	0									0			0			0			0			0					
	55001	메인_헬론_클리어1_버서커	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9159	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55002	메인_헬론_클리어1_드래곤	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9160	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55003	메인_헬론_클리어1_섀도우	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9161	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55004	메인_헬론_클리어1_발키리	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9162	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55005	메인_헬론_클리어1_엘리멘탈	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9163	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55006	메인_헬론_클리어1_미스틱	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9175	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55007	메인_헬론_클리어1_헬로이드	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9181	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55008	메인_헬론_클리어1_위치블레이드	50329	21433936	42187500	0	0	0	0	0	0	0	0	0	2	0	9222	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55011	메인_헬론_클리어2	50330	214339	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	55021	메인_헬론_클리어3	50330	321509	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	55101	서브_헬론_1_클리어1_버서커	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9159	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55102	서브_헬론_1_클리어1_드래곤	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9160	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55103	서브_헬론_1_클리어1_섀도우	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9161	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55104	서브_헬론_1_클리어1_발키리	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9162	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55105	서브_헬론_1_클리어1_엘리멘탈	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9163	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55106	서브_헬론_1_클리어1_미스틱	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9175	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55107	서브_헬론_1_클리어1_헬로이드	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9181	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55108	서브_헬론_1_클리어1_위치블레이드	50327	9776257	9315000	0	0	0	0	0	0	0	0	0	2	0	9222	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55111	서브_헬론_1_클리어2	50328	97763	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25131	0	0	0	0	0	0	0	0	0	0	0					
	55121	서브_헬론_1_클리어3	50328	146644	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25131	0	0	0	0	0	0	0	0	0	0	0					
	55201	서브_헬론_2_클리어1_버서커	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9159	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55202	서브_헬론_2_클리어1_드래곤	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9160	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55203	서브_헬론_2_클리어1_섀도우	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9161	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55204	서브_헬론_2_클리어1_발키리	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9162	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55205	서브_헬론_2_클리어1_엘리멘탈	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9163	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55206	서브_헬론_2_클리어1_미스틱	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9175	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55207	서브_헬론_2_클리어1_헬로이드	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9181	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55208	서브_헬론_2_클리어1_위치블레이드	50327	13382718	14062500	0	0	0	0	0	0	0	0	0	2	0	9222	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55211	서브_헬론_2_클리어2	50328	133827	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	55221	서브_헬론_2_클리어3	50328	200741	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	55301	서브_헬론_3_클리어1_버서커	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9159	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55302	서브_헬론_3_클리어1_드래곤	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9160	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55303	서브_헬론_3_클리어1_섀도우	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9161	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55304	서브_헬론_3_클리어1_발키리	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9162	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55305	서브_헬론_3_클리어1_엘리멘탈	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9163	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55306	서브_헬론_3_클리어1_미스틱	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9175	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55307	서브_헬론_3_클리어1_헬로이드	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9181	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55308	서브_헬론_3_클리어1_위치블레이드	50327	18319603	21096750	0	0	0	0	0	0	0	0	0	2	0	9222	1	0	7247	1	0	7251	1	0	0	0	0	0	0	0					
	55311	서브_헬론_3_클리어2	50328	183196	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
	55321	서브_헬론_3_클리어3	50328	274794	0	0	0	0	0	0	0	0	0	0	3	0	25156	0	0	25134	0	0	0	0	0	0	0	0	0	0	0					
//	55401	서브_헬론_4_클리어1_버서커	50327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	55402	서브_헬론_4_클리어1_드래곤	50327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	55403	서브_헬론_4_클리어1_섀도우	50327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	55404	서브_헬론_4_클리어1_발키리	50327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	55405	서브_헬론_4_클리어1_엘리멘탈	50327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	55411	서브_헬론_4_클리어2	50328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	55421	서브_헬론_4_클리어3	50328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
	55501	익스트림챌린지_헬론_클리어_All	50357	120729556	0	0	0	0	0	0	0	0	0	0	2	0	41391	6	0	0	0	0	0	0	0	0	0	0	0	0	0					
//	녹음의대지미션보상							0	0	0									0			0			0			0			0					
	56001	메인_녹음의대지_클리어1_버서커	50333	18797116	79101563	0	0	0	0	0	0	0	0	0	2	0	7247	1	0	7251	1	0	0	0	0	0	0	0	0	0	0					
	56002	메인_녹음의대지_클리어1_드래곤	50333	18797116	79101563	0	0	0	0	0	0	0	0	0	2	0	7247	1	0	7251	1	0	0	0	0	0	0	0	0	0	0					
	56003	메인_녹음의대지_클리어1_섀도우	50333	18797116	79101563	0	0	0	0	0	0	0	0	0	2	0	7247	1	0	7251	1	0	0	0	0	0	0	0	0	0	0					
	56004	메인_녹음의대지_클리어1_발키리	50333	18797116	79101563	0	0	0	0	0	0	0	0	0	2	0	7247	1	0	7251	1	0	0	0	0	0	0	0	0	0	0					
	56005	메인_녹음의대지_클리어1_엘리멘탈	50333	18797116	79101563	0	0	0	0	0	0	0	0	0	2	0	7247	1	0	7251	1	0	0	0	0	0	0	0	0	0	0					
