//Version0.0.0.2		
//캐릭터데이터코드//코드대역폭800만까지		
//2007-10-09	8943958167905867108965-91761867-3458917-34571475	
dwCode	szFileName	FieldEnd
//구정이벤트		
5030 Data\NPC\N1028\RiceMan1.wzu		
5031 Data\NPC\N1028\RiceMan2.wzu		
5032 Data\NPC\N1026\Arpendue_event.wzu		
5061 Data\NPC\N1028\Sausage1.wzu		
5062 Data\NPC\N1028\Sausage2.wzu		
//불꽃놀이(5101~5200)		
5101 Data\NPC\N922\E_Firework_Torch_object.wzu		
5102 Data\NPC\N923\z017.wzu		
//낚시npc(5201~5300)		
5201 Data\NPC\N1004\FishNPC.wzu		
//어린이날이벤트2009		
5039 Data\NPC\N1029\Red_Balloon.wzu		
5040 Data\NPC\N1029\Blue_Balloon.wzu		
5041 Data\NPC\N1029\Yellow_Balloon.wzu		
//3주년기념펫		
5042 Data\NPC\N921\pet_chick.wzu		
//로또 오브젝트		
5043 Data\NPC\O1003\Lottery_Machine.wzu		
5044 Data\NPC\O1003\lottery02.wzu		
5045 Data\NPC\O1003\lottery02_empty.wzu		
5046 Data\NPC\O1003\lottery02_00.wzu		
5047 Data\NPC\O1003\lottery02_01.wzu		
5048 Data\NPC\O1003\lottery02_02.wzu		
5049 Data\NPC\O1003\lottery02_03.wzu		
5050 Data\NPC\O1003\lottery02_04.wzu		
5051 Data\NPC\O1003\lottery02_05.wzu		
5052 Data\NPC\O1003\lottery02_06.wzu		
5053 Data\NPC\O1003\lottery02_07.wzu		
5054 Data\NPC\O1003\lottery02_08.wzu		
5055 Data\NPC\O1003\lottery02_09.wzu		
//탈것(5301~6000)		
5301 Data\Riding\A001\Etherain_Charger.wzu		
5302 Data\Riding\A002\BigPaw_Panther.wzu		
5303 Data\Riding\A003\Orc_Pig.wzu		
5304 Data\Riding\A001\Etherain_Charger_A.wzu		
5305 Data\Riding\A002\BigPaw_Panther_A.wzu		
5306 Data\Riding\A003\Orc_Pig_A.wzu		
5307 Data\Riding\A001\Etherain_Charger_B.wzu		
5308 Data\Riding\A002\BigPaw_Panther_B.wzu		
5309 Data\Riding\A003\Orc_Pig_B.wzu		
5310 Data\Riding\A001\Etherain_Charger_Display.wzu		
5311 Data\NPC\N612\Ganesa_dealer.wzu		
//탈것_파츠(6000~7000)		
6000 Data\Armor\Z_Charger\A001\Charger_set01_head.wzu		
6001 Data\Armor\Z_Charger\A001\Charger_set01_body.wzu		
6002 Data\Armor\Z_Charger\A001\Charger_set01_boots.wzu		
6003 Data\Armor\Z_Panther\A001\Panther_set01_head.wzu		
6004 Data\Armor\Z_Panther\A001\Panther_set01_body.wzu		
6005 Data\Armor\Z_Panther\A001\Panther_set01_boots.wzu		
6006 Data\Armor\Z_Pig\A001\Pig_set01_head.wzu		
6007 Data\Armor\Z_Pig\A001\Pig_set01_body.wzu		
6008 Data\Armor\Z_Pig\A001\Pig_set01_boots.wzu		
6009 Data\Armor\Z_Charger\A002\Charger_set02_head.wzu		
6010 Data\Armor\Z_Charger\A002\Charger_set02_body.wzu		
6011 Data\Armor\Z_Charger\A002\Charger_set02_boots.wzu		
6012 Data\Armor\Z_Panther\A002\Panther_set02_head.wzu		
6013 Data\Armor\Z_Panther\A002\Panther_set02_body.wzu		
6014 Data\Armor\Z_Panther\A002\Panther_set02_boots.wzu		
6015 Data\Armor\Z_Pig\A002\Pig_set02_head.wzu		
6016 Data\Armor\Z_Pig\A002\Pig_set02_body.wzu		
6017 Data\Armor\Z_Pig\A002\Pig_set02_boots.wzu		
6018 Data\Armor\Z_Charger\A000\Charger_set00_head.wzu		
6019 Data\Armor\Z_Panther\A000\Panther_set00_body.wzu		
6020 Data\Armor\Z_Pig\A000\Pig_set00_head.wzu		
6021 Data\Armor\Z_Pig\A000\Pig_set00_body.wzu		
6022 Data\Armor\Z_Pig\A000\Pig_set00_boots.wzu		
//추석이벤트_초콜릿바지(7001~7005)		
7001 Data\Armor\Berserker\A000\Pants_Choco_ber.wzu		
7002 Data\Armor\Dragon\A000\Pants_Choco_dra.wzu		
7003 Data\Armor\Shadow\A000\Pants_Choco_sha.wzu		
7004 Data\Armor\Valkyrie\A000\Pants_Choco_val.wzu		
7005 Data\Armor\Magician\A000\Pants_Choco_ele.wzu		
//크리스마스이벤트_산타상의&사탕무기(7006~7015)		
7006 Data\Armor\Berserker\A000\Chest_santa_ber.wzu		
7007 Data\Armor\Dragon\A000\Chest_santa_dra.wzu		
7008 Data\Armor\Shadow\A000\Chest_santa_sha.wzu		
7009 Data\Armor\Valkyrie\A000\Chest_santa_val.wzu		
7010 Data\Armor\Magician\A000\Chest_santa_ele.wzu		
7011 Data\Weapon\Berserker\W000\Candy_Ax_ber.wzu		
7012 Data\Weapon\Berserker\W100\Candy_Sword_ber.wzu		
7013 Data\Weapon\Dragon\W000\Candy_Sword_dra.wzu		
7014 Data\Weapon\Dragon\W100\Candy_Spear_dra.wzu		
7015 Data\Weapon\Shadow\W000\Candy_Dagger_sha.wzu		
7016 Data\Weapon\Shadow\W100\Candy_Whip_sha.wzu		
7017 Data\Weapon\Valkyrie\W000\Candy_Crossbow_val.wzu		
7018 Data\Weapon\Valkyrie\W100\Candy_Ether_val.wzu		
7019 Data\Weapon\Magician\W000\Candy_Stick_ele.wzu		
7020 Data\Weapon\Magician\W100\Candy_Orb_ele.wzu		
//할로윈이벤트		
7021 Data\Armor\Berserker\A000\Helmet_Halloween_ber.wzu		
7022 Data\Armor\Dragon\A000\Helmet_Halloween_dra.wzu		
7023 Data\Armor\Shadow\A000\Helmet_Halloween_sha.wzu		
7024 Data\Armor\Valkyrie\A000\Helmet_Halloween_val.wzu		
7025 Data\Armor\Magician\A000\Helmet_Halloween_ele.wzu		
7026 Data\Armor\Berserker\A000\Boots_Halloween_ber.wzu		
7027 Data\Armor\Dragon\A000\Boots_Halloween_dra.wzu		
7028 Data\Armor\Shadow\A000\Boots_Halloween_sha.wzu		
7029 Data\Armor\Valkyrie\A000\Boots_Halloween_val.wzu		
7030 Data\Armor\Magician\A000\Boots_Halloween_ele.wzu		
7031 Data\Armor\Berserker\A000\Glove_Halloween_ber.wzu		
7032 Data\Armor\Dragon\A000\Glove_Halloween_dra.wzu		
7033 Data\Armor\Shadow\A000\Glove_Halloween_sha.wzu		
7034 Data\Armor\Valkyrie\A000\Glove_Halloween_val.wzu		
7035 Data\Armor\Magician\A000\Glove_Halloween_ele.wzu		
7036 Data\Armor\Berserker\A000\Pants_Halloween_ber.wzu		
7037 Data\Armor\Dragon\A000\Pants_Halloween_dra.wzu		
7038 Data\Armor\Shadow\A000\Pants_Halloween_sha.wzu		
7039 Data\Armor\Valkyrie\A000\Pants_Halloween_val.wzu		
7040 Data\Armor\Magician\A000\Pants_Halloween_ele.wzu		
7041 Data\Armor\Berserker\A000\Chest_Halloween_ber.wzu		
7042 Data\Armor\Dragon\A000\Chest_Halloween_dra.wzu		
7043 Data\Armor\Shadow\A000\Chest_Halloween_sha.wzu		
7044 Data\Armor\Valkyrie\A000\Chest_Halloween_val.wzu		
7045 Data\Armor\Magician\A000\Chest_Halloween_ele.wzu		
7046 Data\Weapon\Berserker\W000\Pumpkin_Ax_ber.wzu		
7047 Data\Weapon\Berserker\W100\Pumpkin_Sword_ber.wzu		
7048 Data\Weapon\Dragon\W000\Pumpkin_Sword_dra.wzu		
7049 Data\Weapon\Dragon\W100\Pumpkin_Spear_dra.wzu		
7050 Data\Weapon\Shadow\W000\Pumpkin_Dagger_sha.wzu		
7051 Data\Weapon\Shadow\W100\Pumpkin_Whip_sha.wzu		
7052 Data\Weapon\Valkyrie\W000\Pumpkin_Crossbow_val.wzu		
7053 Data\Weapon\Valkyrie\W100\Pumpkin_Ether_val.wzu		
7054 Data\Weapon\Magician\W000\Pumpkin_Stick_ele.wzu		
7055 Data\Weapon\Magician\W100\Pumpkin_Orb_ele.wzu		
//2010크리스마스이벤트_산타_루돌프머리_장갑_부츠(7021~7040)		
7056 Data\Armor\Berserker\A000\w_ber_2010Xmas_helm.wzu		
7057 Data\Armor\Dragon\A000\w_dra_2010Xmas_helm.wzu		
7058 Data\Armor\Shadow\A000\w_sha_2010Xmas_helm.wzu		
7059 Data\Armor\Valkyrie\A000\w_val_2010Xmas_helm.wzu		
7060 Data\Armor\Magician\A000\w_ele_2010Xmas_helm.wzu		
7061 Data\Armor\Berserker\A000\w_ber_2010Xmas_helm_A.wzu		
7062 Data\Armor\Dragon\A000\w_dra_2010Xmas_helm_A.wzu		
7063 Data\Armor\Shadow\A000\w_sha_2010Xmas_helm_A.wzu		
7064 Data\Armor\Valkyrie\A000\w_val_2010Xmas_helm_A.wzu		
7065 Data\Armor\Magician\A000\w_ele_2010Xmas_helm_A.wzu		
7066 Data\Armor\Berserker\A000\w_ber_2010Xmas_hand.wzu		
7067 Data\Armor\Dragon\A000\w_dra_2010Xmas_hand.wzu		
7068 Data\Armor\Shadow\A000\w_sha_2010Xmas_hand.wzu		
7069 Data\Armor\Valkyrie\A000\w_val_2010Xmas_hand.wzu		
7070 Data\Armor\Magician\A000\w_ele_2010Xmas_hand.wzu		
7071 Data\Armor\Berserker\A000\w_ber_2010Xmas_boots.wzu		
7072 Data\Armor\Dragon\A000\w_dra_2010Xmas_boots.wzu		
7073 Data\Armor\Shadow\A000\w_sha_2010Xmas_boots.wzu		
7074 Data\Armor\Valkyrie\A000\w_val_2010Xmas_boots.wzu		
7075 Data\Armor\Magician\A000\w_ele_2010Xmas_boots.wzu		
//툴팁아이콘(200052~200055)		
200052 Data\Icon\Tooltip\luckytooltip_LeftDown.tga		
200053 Data\Icon\Tooltip\luckytooltip_LeftTop.tga		
200054 Data\Icon\Tooltip\luckytooltip_RightDown.tga		
200055 Data\Icon\Tooltip\luckytooltip_RightTop.tga		
//발렌타인데이 이벤트(200057~200067)		
200057 Data\Icon\element\Events\black_coffee_choco.tga		
200058 Data\Icon\element\Events\sweet_milk_choco.tga		
200059 Data\Icon\element\Events\snow_heart_choco.tga		
200060 Data\Icon\element\Events\dark_choco_piece.tga		
200061 Data\Icon\element\Events\milk_choco_piece.tga		
200062 Data\Icon\element\Events\white_choco_piece.tga		
200063 Data\Icon\element\Events\cacao.tga		
200064 Data\Icon\element\Events\almond.tga		
200065 Data\Icon\element\Events\yoghurt.tga		
200066 Data\Icon\element\Events\choco_mold.tga		
200067 Data\Icon\element\Events\bath_pot.tga		
//기본형이미지코드(60001~62000)		
60001 Data\Armor\Berserker\A000\w_ber_00_protector.wzu		
60002 Data\Armor\Berserker\A000\w_ber_00_chest.wzu		
60003 Data\Armor\Berserker\A000\w_ber_00_helm.wzu		
60004 Data\Armor\Berserker\A000\w_ber_00_pants.wzu		
60005 Data\Armor\Berserker\A000\w_ber_00_boots.wzu		
60006 Data\Armor\Berserker\A000\w_ber_00_hand.wzu		
60007 Data\Armor\Berserker\A000\w_ber_00_belt.wzu		
60008 Data\Armor\Berserker\A000\w_ber_00_shirt.wzu		
60009 Data\Armor\Dragon\A000\w_dra_00_protector.wzu		
60010 Data\Armor\Dragon\A000\w_dra_00_chest.wzu		
60011 Data\Armor\Dragon\A000\w_dra_00_helm.wzu		
60012 Data\Armor\Dragon\A000\w_dra_00_pants.wzu		
60013 Data\Armor\Dragon\A000\w_dra_00_boots.wzu		
60014 Data\Armor\Dragon\A000\w_dra_00_hand.wzu		
60015 Data\Armor\Dragon\A000\w_dra_00_belt.wzu		
60016 Data\Armor\Dragon\A000\w_dra_00_shirt.wzu		
60017 Data\Armor\Shadow\A000\w_sha_00_protector.wzu		
60018 Data\Armor\Shadow\A000\w_sha_00_chest.wzu		
60019 Data\Armor\Shadow\A000\w_sha_00_helm.wzu		
60020 Data\Armor\Shadow\A000\w_sha_00_pants.wzu		
60021 Data\Armor\Shadow\A000\w_sha_00_boots.wzu		
60022 Data\Armor\Shadow\A000\w_sha_00_hand.wzu		
60023 Data\Armor\Shadow\A000\w_sha_00_belt.wzu		
60024 Data\Armor\Shadow\A000\w_sha_00_shirt.wzu		
60025 Data\Armor\Valkyrie\A000\w_val_00_protector.wzu		
60026 Data\Armor\Valkyrie\A000\w_val_00_chest.wzu		
60027 Data\Armor\Valkyrie\A000\w_val_00_helm.wzu		
60028 Data\Armor\Valkyrie\A000\w_val_00_pants.wzu		
60029 Data\Armor\Valkyrie\A000\w_val_00_boots.wzu		
60030 Data\Armor\Valkyrie\A000\w_val_00_hand.wzu		
60031 Data\Armor\Valkyrie\A000\w_val_00_belt.wzu		
60032 Data\Armor\Valkyrie\A000\w_val_00_shirt.wzu		
60033 Data\Armor\Magician\A000\w_mag_00_protector.wzu		
60034 Data\Armor\Magician\A000\w_mag_00_chest.wzu		
60035 Data\Armor\Magician\A000\w_mag_00_helm.wzu		
60036 Data\Armor\Magician\A000\w_mag_00_pants.wzu		
60037 Data\Armor\Magician\A000\w_mag_00_boots.wzu		
60038 Data\Armor\Magician\A000\w_mag_00_hand.wzu		
60039 Data\Armor\Magician\A000\w_mag_00_belt.wzu		
60040 Data\Armor\Magician\A000\w_mag_00_shirt.wzu		
60041 Data\Armor\Berserker\A000\w_ber0a_protector.wzu		
60042 Data\Armor\Berserker\A000\w_ber_0a_chest.wzu		
60043 Data\Armor\Berserker\A000\w_ber_0a_helm.wzu		
60044 Data\Armor\Berserker\A000\w_ber_0a_pants.wzu		
60045 Data\Armor\Berserker\A000\w_ber_0a_boots.wzu		
60046 Data\Armor\Berserker\A000\w_ber_0a_hand.wzu		
60047 Data\Armor\Berserker\A000\w_ber_0a_belt.wzu		
60048 Data\Armor\Berserker\A000\w_ber_0a_shirt.wzu		
60049 Data\Armor\Dragon\A000\w_dra_0a_protector.wzu		
60050 Data\Armor\Dragon\A000\w_dra_0a_chest.wzu		
60051 Data\Armor\Dragon\A000\w_dra_0a_helm		
60052 Data\Armor\Dragon\A000\w_dra_0a_pants.wzu		
60053 Data\Armor\Dragon\A000\w_dra_0a_boots.wzu		
60054 Data\Armor\Dragon\A000\w_dra_0a_hand.wzu		
60055 Data\Armor\Dragon\A000\w_dra_0a_belt.wzu		
60056 Data\Armor\Dragon\A000\w_dra_0a_shirt.wzu		
60057 Data\Armor\Shadow\A000\w_sha_0a_protector.wzu		
60058 Data\Armor\Shadow\A000\w_sha_0a_chest.wzu		
60059 Data\Armor\Shadow\A000\w_sha_0a_helm.wzu		
60060 Data\Armor\Shadow\A000\w_sha_0a_pants.wzu		
60061 Data\Armor\Shadow\A000\w_sha_0a_boots.wzu		
60062 Data\Armor\Shadow\A000\w_sha_0a_hand.wzu		
60063 Data\Armor\Shadow\A000\w_sha_0a_belt.wzu		
60064 Data\Armor\Shadow\A000\w_sha_0a_shirt.wzu		
60065 Data\Armor\Valkyrie\A000\w_val_0a_protector.wzu		
60066 Data\Armor\Valkyrie\A000\w_val_0a_chest.wzu		
60067 Data\Armor\Valkyrie\A000\w_val_0a_helm.wzu		
60068 Data\Armor\Valkyrie\A000\w_val_0a_pants.wzu		
60069 Data\Armor\Valkyrie\A000\w_val_0a_boots.wzu		
60070 Data\Armor\Valkyrie\A000\w_val_0a_hand.wzu		
60071 Data\Armor\Valkyrie\A000\w_val_0a_belt.wzu		
60072 Data\Armor\Valkyrie\A000\w_val_0a_shirt.wzu		
60073 Data\Armor\Magician\A000\w_mag_0a_protector.wzu		
60074 Data\Armor\Magician\A000\w_mag_0a_chest.wzu		
60075 Data\Armor\Magician\A000\w_mag_0a_helm.wzu		
60076 Data\Armor\Magician\A000\w_mag_0a_pants.wzu		
60077 Data\Armor\Magician\A000\w_mag_0a_boots.wzu		
60078 Data\Armor\Magician\A000\w_mag_0a_hand.wzu		
60079 Data\Armor\Magician\A000\w_mag_0a_belt.wzu		
60080 Data\Armor\Magician\A000\w_mag_0a_shirt.wzu		
60081 Data\Armor\Berserker\A000\w_ber_0b_chest.wzu		
60082 Data\Armor\Berserker\A000\w_ber_0b_pants.wzu		
60083 Data\Armor\Berserker\A000\w_ber_0b_boots.wzu		
60084 Data\Armor\Berserker\A000\w_ber_0b_hand.wzu		
60085 Data\Armor\Dragon\A000\w_dra_0b_chest.wzu		
60086 Data\Armor\Dragon\A000\w_dra_0b_pants.wzu		
60087 Data\Armor\Dragon\A000\w_dra_0b_boots.wzu		
60088 Data\Armor\Dragon\A000\w_dra_0b_hand.wzu		
60089 Data\Armor\Shadow\A000\w_sha_0b_chest.wzu		
60090 Data\Armor\Shadow\A000\w_sha_0b_pants.wzu		
60091 Data\Armor\Shadow\A000\w_sha_0b_boots.wzu		
60092 Data\Armor\Shadow\A000\w_sha_0b_hand.wzu		
60093 Data\Armor\Valkyrie\A000\w_val_0b_chest.wzu		
60094 Data\Armor\Valkyrie\A000\w_val_0b_pants.wzu		
60095 Data\Armor\Valkyrie\A000\w_val_0b_boots.wzu		
60096 Data\Armor\Valkyrie\A000\w_val_0b_hand.wzu		
60097 Data\Armor\Magician\A000\w_mag_0b_chest.wzu		
60098 Data\Armor\Magician\A000\w_mag_0b_pants.wzu		
60099 Data\Armor\Magician\A000\w_mag_0b_boots.wzu		
60100 Data\Armor\Magician\A000\w_mag_0b_hand.wzu		
60101 Data\Armor\Berserker\A000\w_ber_0c_chest.wzu		
60102 Data\Armor\Berserker\A000\w_ber_0c_pants.wzu		
60103 Data\Armor\Berserker\A000\w_ber_0c_boots.wzu		
60104 Data\Armor\Berserker\A000\w_ber_0c_hand.wzu		
60105 Data\Armor\Dragon\A000\w_dra_0c_chest.wzu		
60106 Data\Armor\Dragon\A000\w_dra_0c_pants.wzu		
60107 Data\Armor\Dragon\A000\w_dra_0c_boots.wzu		
60108 Data\Armor\Dragon\A000\w_dra_0c_hand.wzu		
60109 Data\Armor\Shadow\A000\w_sha_0c_chest.wzu		
60110 Data\Armor\Shadow\A000\w_sha_0c_pants.wzu		
60111 Data\Armor\Shadow\A000\w_sha_0c_boots.wzu		
60112 Data\Armor\Shadow\A000\w_sha_0c_hand.wzu		
60113 Data\Armor\Valkyrie\A000\w_val_0c_chest.wzu		
60114 Data\Armor\Valkyrie\A000\w_val_0c_pants.wzu		
60115 Data\Armor\Valkyrie\A000\w_val_0c_boots.wzu		
60116 Data\Armor\Valkyrie\A000\w_val_0c_hand.wzu		
60117 Data\Armor\Magician\A000\w_mag_0c_chest.wzu		
60118 Data\Armor\Magician\A000\w_mag_0c_pants.wzu		
60119 Data\Armor\Magician\A000\w_mag_0c_boots.wzu		
60120 Data\Armor\Magician\A000\w_mag_0c_hand.wzu		
		
//캐릭터 머리얼굴 선택(61001~61200)		
61001 Data\Armor\Berserker\A000\w_ber_0a_hair.wzu		
61002 Data\Armor\Dragon\A000\w_dra_0a_hair.wzu		
61003 Data\Armor\Shadow\A000\w_sha_0a_hair.wzu		
61004 Data\Armor\Valkyrie\A000\w_val_0a_hair.wzu		
61005 Data\Armor\Magician\A000\w_mag_0a_hair.wzu		
61006 Data\Armor\Berserker\A000\w_ber_0a_face.wzu		
61007 Data\Armor\Dragon\A000\w_dra_0a_face.wzu		
61008 Data\Armor\Shadow\A000\w_sha_0a_face.wzu		
61009 Data\Armor\Valkyrie\A000\w_val_0a_face.wzu		
61010 Data\Armor\Magician\A000\w_mag_0a_face.wzu		
61011 Data\Armor\Berserker\A000\w_ber_0b_hair.wzu		
61012 Data\Armor\Dragon\A000\w_dra_0b_hair.wzu		
61013 Data\Armor\Shadow\A000\w_sha_0b_hair.wzu		
61014 Data\Armor\Valkyrie\A000\w_val_0b_hair.wzu		
61015 Data\Armor\Magician\A000\w_mag_0b_hair.wzu		
61016 Data\Armor\Berserker\A000\w_ber_0c_hair.wzu		
61017 Data\Armor\Dragon\A000\w_dra_0c_hair.wzu		
61018 Data\Armor\Shadow\A000\w_sha_0c_hair.wzu		
61019 Data\Armor\Valkyrie\A000\w_val_0c_hair.wzu		
61020 Data\Armor\Magician\A000\w_mag_0c_hair.wzu		
61021 Data\Armor\Berserker\A001\w_ber_1a_hair.wzu		
61022 Data\Armor\Dragon\A001\w_dra_1a_hair.wzu		
61023 Data\Armor\Shadow\A001\w_sha_1a_hair.wzu		
61024 Data\Armor\Valkyrie\A001\w_val_1a_hair.wzu		
61025 Data\Armor\Magician\A001\w_mag_1a_hair.wzu		
61026 Data\Armor\Berserker\A001\w_ber_1a_face.wzu		
61027 Data\Armor\Dragon\A001\w_dra_1a_face.wzu		
61028 Data\Armor\Shadow\A001\w_sha_1a_face.wzu		
61029 Data\Armor\Valkyrie\A001\w_val_1a_face.wzu		
61030 Data\Armor\Magician\A001\w_mag_1a_face.wzu		
61031 Data\Armor\Berserker\A001\w_ber_1b_hair.wzu		
61032 Data\Armor\Dragon\A001\w_dra_1b_hair.wzu		
61033 Data\Armor\Shadow\A001\w_sha_1b_hair.wzu		
61034 Data\Armor\Valkyrie\A001\w_val_1b_hair.wzu		
61035 Data\Armor\Magician\A001\w_mag_1b_hair.wzu		
61036 Data\Armor\Berserker\A001\w_ber_1c_hair.wzu		
61037 Data\Armor\Dragon\A001\w_dra_1c_hair.wzu		
61038 Data\Armor\Shadow\A001\w_sha_1c_hair.wzu		
61039 Data\Armor\Valkyrie\A001\w_val_1c_hair.wzu		
61040 Data\Armor\Magician\A001\w_mag_1c_hair.wzu		
61041 Data\Armor\Berserker\A002\w_ber_2a_hair.wzu		
61042 Data\Armor\Dragon\A002\w_dra_2a_hair.wzu		
61043 Data\Armor\Shadow\A002\w_sha_2a_hair.wzu		
61044 Data\Armor\Valkyrie\A002\w_val_2a_hair.wzu		
61045 Data\Armor\Magician\A002\w_mag_2a_hair.wzu		
61046 Data\Armor\Berserker\A002\w_ber_2a_face.wzu		
61047 Data\Armor\Dragon\A002\w_dra_2a_face.wzu		
61048 Data\Armor\Shadow\A002\w_sha_2a_face.wzu		
61049 Data\Armor\Valkyrie\A002\w_val_2a_face.wzu		
61050 Data\Armor\Magician\A002\w_mag_2a_face.wzu		
61051 Data\Armor\Berserker\A002\w_ber_2b_hair.wzu		
61052 Data\Armor\Dragon\A002\w_dra_2b_hair.wzu		
61053 Data\Armor\Shadow\A002\w_sha_2b_hair.wzu		
61054 Data\Armor\Valkyrie\A002\w_val_2b_hair.wzu		
61055 Data\Armor\Magician\A002\w_mag_2b_hair.wzu		
61056 Data\Armor\Berserker\A002\w_ber_2c_hair.wzu		
61057 Data\Armor\Dragon\A002\w_dra_2c_hair.wzu		
61058 Data\Armor\Shadow\A002\w_sha_2c_hair.wzu		
61059 Data\Armor\Valkyrie\A002\w_val_2c_hair.wzu		
61060 Data\Armor\Magician\A002\w_mag_2c_hair.wzu		
61061 Data\Armor\Berserker\A003\w_ber_3a_hair.wzu		
61062 Data\Armor\Dragon\A003\w_dra_3a_hair.wzu		
61063 Data\Armor\Shadow\A003\w_sha_3a_hair.wzu		
61064 Data\Armor\Valkyrie\A003\w_val_3a_hair.wzu		
61065 Data\Armor\Magician\A003\w_mag_3a_hair.wzu		
61066 Data\Armor\Berserker\A003\w_ber_3a_face.wzu		
61067 Data\Armor\Dragon\A003\w_dra_3a_face.wzu		
61068 Data\Armor\Shadow\A003\w_sha_3a_face.wzu		
61069 Data\Armor\Valkyrie\A003\w_val_3a_face.wzu		
61070 Data\Armor\Magician\A003\w_mag_3a_face.wzu		
61071 Data\Armor\Berserker\A003\w_ber_3b_hair.wzu		
61072 Data\Armor\Dragon\A003\w_dra_3b_hair.wzu		
61073 Data\Armor\Shadow\A003\w_sha_3b_hair.wzu		
61074 Data\Armor\Valkyrie\A003\w_val_3b_hair.wzu		
61075 Data\Armor\Magician\A003\w_mag_3b_hair.wzu		
61076 Data\Armor\Berserker\A003\w_ber_3c_hair.wzu		
61077 Data\Armor\Dragon\A003\w_dra_3c_hair.wzu		
61078 Data\Armor\Shadow\A003\w_sha_3c_hair.wzu		
61079 Data\Armor\Valkyrie\A003\w_val_3c_hair.wzu		
61080 Data\Armor\Magician\A003\w_mag_3c_hair.wzu		
61081 Data\Armor\Berserker\A004\w_ber_4a_hair.wzu		
61082 Data\Armor\Dragon\A004\w_dra_4a_hair.wzu		
61083 Data\Armor\Shadow\A004\w_sha_4a_hair.wzu		
61084 Data\Armor\Valkyrie\A004\w_val_4a_hair.wzu		
61085 Data\Armor\Magician\A004\w_mag_4a_hair.wzu		
61086 Data\Armor\Berserker\A004\w_ber_4a_face.wzu		
61087 Data\Armor\Dragon\A004\w_dra_4a_face.wzu		
61088 Data\Armor\Shadow\A004\w_sha_4a_face.wzu		
61089 Data\Armor\Valkyrie\A004\w_val_4a_face.wzu		
61090 Data\Armor\Magician\A004\w_mag_4a_face.wzu		
61091 Data\Armor\Berserker\A004\w_ber_4b_hair.wzu		
61092 Data\Armor\Dragon\A004\w_dra_4b_hair.wzu		
61093 Data\Armor\Shadow\A004\w_sha_4b_hair.wzu		
61094 Data\Armor\Valkyrie\A004\w_val_4b_hair.wzu		
61095 Data\Armor\Magician\A004\w_mag_4b_hair.wzu		
61096 Data\Armor\Berserker\A004\w_ber_4c_hair.wzu		
61097 Data\Armor\Dragon\A004\w_dra_4c_hair.wzu		
61098 Data\Armor\Shadow\A004\w_sha_4c_hair.wzu		
61099 Data\Armor\Valkyrie\A004\w_val_4c_hair.wzu		
61100 Data\Armor\Magician\A004\w_mag_4c_hair.wzu		
61101 Data\Armor\Berserker\A005\w_ber_5a_hair.wzu		
61102 Data\Armor\Dragon\A005\w_dra_5a_hair.wzu		
61103 Data\Armor\Shadow\A005\w_sha_5a_hair.wzu		
61104 Data\Armor\Valkyrie\A005\w_val_5a_hair.wzu		
61105 Data\Armor\Magician\A005\w_mag_5a_hair.wzu		
61106 Data\Armor\Berserker\A005\w_ber_5a_face.wzu		
61107 Data\Armor\Dragon\A005\w_dra_5a_face.wzu		
61108 Data\Armor\Shadow\A005\w_sha_5a_face.wzu		
61109 Data\Armor\Valkyrie\A005\w_val_5a_face.wzu		
61110 Data\Armor\Magician\A005\w_mag_5a_face.wzu		
61111 Data\Armor\Berserker\A005\w_ber_5b_hair.wzu		
61112 Data\Armor\Dragon\A005\w_dra_5b_hair.wzu		
61113 Data\Armor\Shadow\A005\w_sha_5b_hair.wzu		
61114 Data\Armor\Valkyrie\A005\w_val_5b_hair.wzu		
61115 Data\Armor\Magician\A005\w_mag_5b_hair.wzu		
61116 Data\Armor\Berserker\A005\w_ber_5c_hair.wzu		
61117 Data\Armor\Dragon\A005\w_dra_5c_hair.wzu		
61118 Data\Armor\Shadow\A005\w_sha_5c_hair.wzu		
61119 Data\Armor\Valkyrie\A005\w_val_5c_hair.wzu		
61120 Data\Armor\Magician\A005\w_mag_5c_hair.wzu		
61121 Data\Armor\Magician\A006\w_mag_6a_hair.wzu		
61122 Data\Armor\Magician\A006\w_mag_6b_hair.wzu		
61123 Data\Armor\Magician\A006\w_mag_6c_hair.wzu		
61124 Data\Armor\Magician\A007\w_mag_7a_hair.wzu		
61125 Data\Armor\Magician\A007\w_mag_7b_hair.wzu		
61126 Data\Armor\Magician\A007\w_mag_7c_hair.wzu		
61127 Data\Armor\Berserker\A006\w_ber_6a_hair.wzu		
61128 Data\Armor\Berserker\A006\w_ber_6b_hair.wzu		
61129 Data\Armor\Berserker\A006\w_ber_6c_hair.wzu		
61130 Data\Armor\Berserker\A007\w_ber_7a_hair.wzu		
61131 Data\Armor\Berserker\A007\w_ber_7b_hair.wzu		
61132 Data\Armor\Berserker\A007\w_ber_7c_hair.wzu		
61133 Data\Armor\Dragon\A006\w_dra_6a_hair.wzu		
61134 Data\Armor\Dragon\A006\w_dra_6b_hair.wzu		
61135 Data\Armor\Dragon\A006\w_dra_6c_hair.wzu		
61136 Data\Armor\Dragon\A007\w_dra_7a_hair.wzu		
61137 Data\Armor\Dragon\A007\w_dra_7b_hair.wzu		
61138 Data\Armor\Dragon\A007\w_dra_7c_hair.wzu		
