//			투사의엘리트1차 10000	무기 : 1										현재 각성 허용 한 레벨에 대한 메시지출력																
//			투사의엘리트2차 11000	갑옷 : 101																										
//			유니크1차  20000	프로텍터 : 201																										
//			유니크1.5차  21000	헬멧 : 301																										
//			유니크2차  22000	바지 : 401																										
//			엘리트1차 30000	부츠 : 501																										
//			엘리트1.5차 31000	장갑 : 601																										
//			엘리트2차 33000	벨트 : 701																							0 : 진화불가			
//				셔츠 : 801																							아이템코드 입력시 해당 아이템코드로 진화 가능			
//																		각성1레벨	각성2레벨	각성3레벨	각성4레벨	각성5레벨	각성6레벨	각성7레벨	각성8레벨	각성9레벨				
//	아이템코드	아이템명	각성구분	만능재료코드_1	만능재료코드_1수량	만능재료코드_2	만능재료코드_2수량	만능재료코드_3	만능재료코드_3수량	만능재료코드_4	만능재료코드_4수량	만능재료코드_5	만능재료코드_5수량	각성허용레벨	각성첨가제아이템코드	각성첨가제수량	성공확률	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	옵션수치	진화 아이템코드	진화첨가제아이템코드	진화첨가제 수량	진화성공확률
	ItemCode	ItemName	AwakeSeparation	AllroundMaterialCode1	AllroundMaterialCount1	AllroundMaterialCode2	AllroundMaterialCount2	AllroundMaterialCode3	AllroundMaterialCount3	AllroundMaterialCode4	AllroundMaterialCount4	AllroundMaterialCode5	AllroundMaterialCount5	AwakeLimitLevel	AdditiveItemCode	AdditiveCount	ProbabilitySuccess	OptionParam1	OptionParam2	OptionParam3	OptionParam4	OptionParam5	OptionParam6	OptionParam7	OptionParam8	OptionParam9	EvolutionItemCode	EvolutionAdditiveItemCode	EvolutionAdditiveItemCount	EvolutionProbabilitySuccess
	57047	모리유_벨트_27등급아이템	601	6105	4	4482	1	0	0	0	0	0	0	9	4403	5	100	25	30	36	44	52	63	76	90	108	51813	4425	1	100
	57048	모리유_셔츠_27등급아이템	602	6105	2	4483	1	0	0	0	0	0	0	9	4403	5	100	17	20	24	29	35	42	50	60	72	51814	4425	1	100
//	엘리트3.5차																													
	51751	검게물든_토르_갑옷_28등급아이템	603	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51823	4426	1	100
	51752	검게물든_토르_프로텍터_28등급아이템	604	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51824	4426	1	100
	51753	검게물든_토르_헬멧_28등급아이템	605	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51825	4426	1	100
	51754	검게물든_토르_바지_28등급아이템	606	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51826	4426	1	100
	51755	검게물든_토르_부츠_28등급아이템	607	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51827	4426	1	100
	51756	검게물든_토르_장갑_28등급아이템	608	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51828	4426	1	100
	51757	검게물든_토르_벨트_28등급아이템	609	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51829	4426	1	100
	51758	검게물든_토르_셔츠_28등급아이템	610	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51830	4426	1	100
	51759	검게물든_헤임달_갑옷_28등급아이템	611	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51831	4426	1	100
	51760	검게물든_헤임달_프로텍터_28등급아이템	612	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51832	4426	1	100
	51761	검게물든_헤임달_헬멧_28등급아이템	613	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51833	4426	1	100
	51762	검게물든_헤임달_바지_28등급아이템	614	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51834	4426	1	100
	51763	검게물든_헤임달_부츠_28등급아이템	615	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51835	4426	1	100
	51764	검게물든_헤임달_장갑_28등급아이템	616	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51836	4426	1	100
	51765	검게물든_헤임달_벨트_28등급아이템	617	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51837	4426	1	100
	51766	검게물든_헤임달_셔츠_28등급아이템	618	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51838	4426	1	100
	51767	검게물든_스카디_갑옷_28등급아이템	619	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51847	4426	1	100
	51768	검게물든_스카디_프로텍터_28등급아이템	620	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51848	4426	1	100
	51769	검게물든_스카디_헬멧_28등급아이템	621	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51849	4426	1	100
	51770	검게물든_스카디_바지_28등급아이템	622	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51850	4426	1	100
	51771	검게물든_스카디_부츠_28등급아이템	623	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51851	4426	1	100
	51772	검게물든_스카디_장갑_28등급아이템	624	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51852	4426	1	100
	51773	검게물든_스카디_벨트_28등급아이템	625	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51853	4426	1	100
	51774	검게물든_스카디_셔츠_28등급아이템	626	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51854	4426	1	100
	51775	검게물든_프레이야_갑옷_28등급아이템	627	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51839	4426	1	100
	51776	검게물든_프레이야_프로텍터_28등급아이템	628	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51840	4426	1	100
	51777	검게물든_프레이야_헬멧_28등급아이템	629	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51841	4426	1	100
	51778	검게물든_프레이야_바지_28등급아이템	630	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51842	4426	1	100
	51779	검게물든_프레이야_부츠_28등급아이템	631	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51843	4426	1	100
	51780	검게물든_프레이야_장갑_28등급아이템	632	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51844	4426	1	100
	51781	검게물든_프레이야_벨트_28등급아이템	633	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51845	4426	1	100
	51782	검게물든_프레이야_셔츠_28등급아이템	634	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51846	4426	1	100
	51783	검게물든_로키_갑옷_28등급아이템	635	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51855	4426	1	100
	51784	검게물든_로키_프로텍터_28등급아이템	636	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51856	4426	1	100
	51785	검게물든_로키_헬멧_28등급아이템	637	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51857	4426	1	100
	51786	검게물든_로키_바지_28등급아이템	638	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51858	4426	1	100
	51787	검게물든_로키_부츠_28등급아이템	639	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51859	4426	1	100
	51788	검게물든_로키_장갑_28등급아이템	640	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51860	4426	1	100
	51789	검게물든_로키_벨트_28등급아이템	641	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51861	4426	1	100
	51790	검게물든_로키_셔츠_28등급아이템	642	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51862	4426	1	100
	51791	검게물든_시프_갑옷_28등급아이템	643	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51863	4426	1	100
	51792	검게물든_시프_프로텍터_28등급아이템	644	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51864	4426	1	100
	51793	검게물든_시프_헬멧_28등급아이템	645	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51865	4426	1	100
	51794	검게물든_시프_바지_28등급아이템	646	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51866	4426	1	100
	51795	검게물든_시프_부츠_28등급아이템	647	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51867	4426	1	100
	51796	검게물든_시프_장갑_28등급아이템	648	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51868	4426	1	100
	51797	검게물든_시프_벨트_28등급아이템	649	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51869	4426	1	100
	51798	검게물든_시프_셔츠_28등급아이템	650	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51870	4426	1	100
	51799	검게물든_노르넨_갑옷_28등급아이템	651	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51871	4426	1	100
	51800	검게물든_노르넨_프로텍터_28등급아이템	652	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51872	4426	1	100
	51801	검게물든_노르넨_헬멧_28등급아이템	653	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51873	4426	1	100
	51802	검게물든_노르넨_바지_28등급아이템	654	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51874	4426	1	100
	51803	검게물든_노르넨_부츠_28등급아이템	655	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51875	4426	1	100
	51804	검게물든_노르넨_장갑_28등급아이템	656	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51876	4426	1	100
	51805	검게물든_노르넨_벨트_28등급아이템	657	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51877	4426	1	100
	51806	검게물든_노르넨_셔츠_28등급아이템	658	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51878	4426	1	100
	51807	검게물든_모리유_갑옷_28등급아이템	659	6105	44	4484	1	0	0	0	0	0	0	9	4403	6	100	91	109	131	158	188	228	274	325	392	51879	4426	1	100
	51808	검게물든_모리유_프로텍터_28등급아이템	660	6105	12	4485	1	0	0	0	0	0	0	9	4403	6	100	73	87	104	126	151	182	219	260	313	51880	4426	1	100
	51809	검게물든_모리유_헬멧_28등급아이템	661	6105	28	4486	1	0	0	0	0	0	0	9	4403	6	100	64	76	91	110	131	159	191	227	273	51881	4426	1	100
	51810	검게물든_모리유_바지_28등급아이템	662	6105	36	4487	1	0	0	0	0	0	0	9	4403	6	100	55	66	79	95	113	137	165	196	236	51882	4426	1	100
	51811	검게물든_모리유_부츠_28등급아이템	663	6105	20	4488	1	0	0	0	0	0	0	9	4403	6	100	46	55	65	79	94	114	137	163	196	51883	4426	1	100
	51812	검게물든_모리유_장갑_28등급아이템	664	6105	20	4489	1	0	0	0	0	0	0	9	4403	6	100	37	44	52	63	76	92	110	131	157	51884	4426	1	100
	51813	검게물든_모리유_벨트_28등급아이템	665	6105	8	4490	1	0	0	0	0	0	0	9	4403	6	100	27	33	39	47	56	68	82	97	117	51885	4426	1	100
	51814	검게물든_모리유_셔츠_28등급아이템	666	6105	4	4491	1	0	0	0	0	0	0	9	4403	6	100	18	22	26	32	38	46	55	65	79	51886	4426	1	100
//	엘리트4차																													
	51823	블라인_갑옷_29등급아이템	695	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53451	4427	1	100
	51824	블라인_프로텍터_29등급아이템	696	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53452	4427	1	100
	51825	블라인_헬멧_29등급아이템	697	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53453	4427	1	100
	51826	블라인_바지_29등급아이템	698	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53454	4427	1	100
	51827	블라인_부츠_29등급아이템	699	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53455	4427	1	100
	51828	블라인_장갑_29등급아이템	700	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53456	4427	1	100
	51829	블라인_벨트_29등급아이템	701	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53457	4427	1	100
	51830	블라인_셔츠_29등급아이템	702	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53458	4427	1	100
	51831	군나르_갑옷_29등급아이템	703	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53459	4427	1	100
	51832	군나르_프로텍터_29등급아이템	704	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53460	4427	1	100
	51833	군나르_헬멧_29등급아이템	705	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53461	4427	1	100
	51834	군나르_바지_29등급아이템	706	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53462	4427	1	100
	51835	군나르_부츠_29등급아이템	707	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53463	4427	1	100
	51836	군나르_장갑_29등급아이템	708	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53464	4427	1	100
	51837	군나르_벨트_29등급아이템	709	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53465	4427	1	100
	51838	군나르_셔츠_29등급아이템	710	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53466	4427	1	100
	51839	린드_갑옷_29등급아이템	711	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53467	4427	1	100
	51840	린드_프로텍터_29등급아이템	712	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53468	4427	1	100
	51841	린드_헬멧_29등급아이템	713	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53469	4427	1	100
	51842	린드_바지_29등급아이템	714	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53470	4427	1	100
	51843	린드_부츠_29등급아이템	715	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53471	4427	1	100
	51844	린드_장갑_29등급아이템	716	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53472	4427	1	100
	51845	린드_벨트_29등급아이템	717	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53473	4427	1	100
	51846	린드_셔츠_29등급아이템	718	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53474	4427	1	100
	51847	그리드_갑옷_29등급아이템	719	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53475	4427	1	100
	51848	그리드_프로텍터_29등급아이템	720	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53476	4427	1	100
	51849	그리드_헬멧_29등급아이템	721	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53477	4427	1	100
	51850	그리드_바지_29등급아이템	722	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53478	4427	1	100
	51851	그리드_부츠_29등급아이템	723	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53479	4427	1	100
	51852	그리드_장갑_29등급아이템	724	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53480	4427	1	100
	51853	그리드_벨트_29등급아이템	725	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53481	4427	1	100
	51854	그리드_셔츠_29등급아이템	726	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53482	4427	1	100
	51855	샤치_갑옷_29등급아이템	727	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53483	4427	1	100
	51856	샤치_프로텍터_29등급아이템	728	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53484	4427	1	100
	51857	샤치_헬멧_29등급아이템	729	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53485	4427	1	100
	51858	샤치_바지_29등급아이템	730	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53486	4427	1	100
	51859	샤치_부츠_29등급아이템	731	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53487	4427	1	100
	51860	샤치_장갑_29등급아이템	732	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53488	4427	1	100
	51861	샤치_벨트_29등급아이템	733	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53489	4427	1	100
	51862	샤치_셔츠_29등급아이템	734	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53490	4427	1	100
	51863	이둔_갑옷_29등급아이템	735	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53491	4427	1	100
	51864	이둔_프로텍터_29등급아이템	736	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53492	4427	1	100
	51865	이둔_헬멧_29등급아이템	737	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53493	4427	1	100
	51866	이둔_바지_29등급아이템	738	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53494	4427	1	100
	51867	이둔_부츠_29등급아이템	739	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53495	4427	1	100
	51868	이둔_장갑_29등급아이템	740	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53496	4427	1	100
	51869	이둔_벨트_29등급아이템	741	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53497	4427	1	100
	51870	이둔_셔츠_29등급아이템	742	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53498	4427	1	100
	51871	볼룬드_갑옷_29등급아이템	743	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53499	4427	1	100
	51872	볼룬드_프로텍터_29등급아이템	744	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53500	4427	1	100
	51873	볼룬드_헬멧_29등급아이템	745	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53501	4427	1	100
	51874	볼룬드_바지_29등급아이템	746	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53502	4427	1	100
	51875	볼룬드_부츠_29등급아이템	747	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53503	4427	1	100
	51876	볼룬드_장갑_29등급아이템	748	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53504	4427	1	100
	51877	볼룬드_벨트_29등급아이템	749	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53505	4427	1	100
	51878	볼룬드_셔츠_29등급아이템	750	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53506	4427	1	100
	51879	신마라_갑옷_29등급아이템	751	6110	22	0	0	0	0	0	0	0	0	9	4403	7	100	98	118	141	171	203	246	295	351	423	53507	4427	1	100
	51880	신마라_프로텍터_29등급아이템	752	6110	6	0	0	0	0	0	0	0	0	9	4403	7	100	79	94	113	136	162	197	236	280	338	53508	4427	1	100
	51881	신마라_헬멧_29등급아이템	753	6110	14	0	0	0	0	0	0	0	0	9	4403	7	100	69	82	98	119	142	172	206	245	295	53509	4427	1	100
	51882	신마라_바지_29등급아이템	754	6110	18	0	0	0	0	0	0	0	0	9	4403	7	100	59	71	85	102	122	148	177	211	254	53510	4427	1	100
	51883	신마라_부츠_29등급아이템	755	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	49	59	71	85	102	123	148	175	212	53511	4427	1	100
	51884	신마라_장갑_29등급아이템	756	6110	10	0	0	0	0	0	0	0	0	9	4403	7	100	39	47	56	68	81	98	118	140	169	53512	4427	1	100
	51885	신마라_벨트_29등급아이템	757	6110	4	0	0	0	0	0	0	0	0	9	4403	7	100	29	35	42	51	61	74	88	105	126	53513	4427	1	100
	51886	신마라_셔츠_29등급아이템	758	6110	2	0	0	0	0	0	0	0	0	9	4403	7	100	20	24	28	34	41	50	59	71	85	53514	4427	1	100
	53437	권위에물든_블라인의_양손도끼	759	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53515	6129	1	100
	53438	권위에물든_블라인의_양손검	760	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53516	6129	1	100
	53439	권위에물든_군나르의_한손검	761	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53517	6129	1	100
	53440	권위에물든_군나르의_창	762	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53518	6129	1	100
	53441	권위에물든_그리드의_한손석궁	763	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53519	6129	1	100
	53442	권위에물든_그리드의_에테르웨폰	764	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53519	6129	1	100
	53443	권위에물든_린드의_지팡이	765	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53520	6129	1	100
	53444	권위에물든_린드의_오브	766	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53521	6129	1	100
	53445	권위에물든_샤치의_대거	767	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53522	6129	1	100
	53446	권위에물든_샤치의_채찍검	768	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53523	6129	1	100
	53447	권위에물든_이둔의_건틀렛	769	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53524	6129	1	100
	53448	권위에물든_이둔의_에테르사이드	770	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53524	6129	1	100
	53449	권위에물든_볼룬드의_에테르블래스터	771	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53525	6129	1	100
	53450	권위에물든_신마라의_아크블레이드	772	6111	44	4546	1	0	0	0	0	0	0	9	4403	8	100	302	363	435	522	626	752	902	1082	1299	53526	6129	1	100
	53515	아벨리오의_양손도끼	773	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53591	6130	1	100
	53516	아벨리오의_양손검	774	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53592	6130	1	100
	53517	그란노스의_한손검	775	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53593	6130	1	100
	53518	그란노스의_창	776	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53594	6130	1	100
	53519	아그로나의_한손석궁	777	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53595	6130	1	100
	53520	시로나의_지팡이	778	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53596	6130	1	100
	53521	시로나의_오브	779	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53597	6130	1	100
	53522	카뮬로스의_대거	780	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53598	6130	1	100
	53523	카뮬로스의_채찍검	781	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53599	6130	1	100
	53524	벨리사의_에테르사이드	782	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53600	6130	1	100
	53525	파테르의_에테르블래스터	783	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53601	6130	1	100
	53526	안다르타의_아크블레이드	784	6128	22	0	0	0	0	0	0	0	0	9	4403	9	100	378	454	542	656	782	946	1135	1349	1627	53602	6130	1	100
	53591	심연에물든_아벨리오의_양손도끼	785	6128	44	0	0	0	0	0	0	0	0	9	4403	10	100	438	526	628	760	906	1096	1315	1563	1885	53667	6191	1	100
	53592	심연에물든_아벨리오의_양손검	786	6128	44	0	0	0	0	0	0	0	0	9	4403	10	100	438	526	628	760	906	1096	1315	1563	1885	53668	6191	1	100
	53593	심연에물든_그란노스의_한손검	787	6128	44	0	0	0	0	0	0	0	0	9	4403	10	100	438	526	628	760	906	1096	1315	1563	1885	53669	6191	1	100
